Date,DaysAfterSowing,Stage,Biomass,GreenWt,BiomassWt,RootGreenWt,LeafGreenWt,StemGreenWt,RachisGreenWt,GrainGreenWt,biomass_n,RootGreenN,LeafGreenN,StemGreenN,RachisGreenN,GrainGreenN,GrainGreenNConc,GrainNo,GrainSize,LeafNo,LAI,SLAI,ESW,SLN,WaterSD,HI,TPLA,SPLA,Height,DeltaTT,nfact_pheno,swdef_pheno,cover_green,cover_tot,sw_supply,sw_uptake(1),sw_uptake(2),sw_uptake(3),sw_uptake(4),sw_uptake(5),sw_uptake(6),sw_uptake(7),sw_uptake(8),sw_uptake(9),sw_uptake(10),sum(sw_uptake),RootDepth,n_total_uptake,n_massflow_uptake,n_diffusion_uptake,n_sd_ratio,sw(1),sw(2),sw(3),sw(4),sw(5),sw(6),sw(7),sw(8),sw(9),sw(10),no3(1),no3(2),no3(3),no3(4),no3(5),no3(6),no3(7),no3(8),no3(9),no3(10),no3_demand,n_supply_soil,RUE,TE,nfact_photo,temp_stress,AccumTT,GrainTempFactor
(dd/mm/yyyy),(days),(),(kg/ha),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(%),(grains/m^2),(g/1000grain),(leaves),(m2/m2),(m2/m2),(),(g(N)/m2),(),(),(m2),(m2),(mm),(oCd),(),(),(),(),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(g/m^2),(g/m^2),(g/m^2),(),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(g/m^2),(g/m^2),(),(),(),(),(oCd),()
28/10/1985,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-6277438562204192777393328858411570645414899813978564907237376.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-6277438562204192777393328858411570645414899813978564907237376.00000000,0.21991800,0.19341500,0.19756700,0.18812300,0.18701800,0.19001000,0.19606100,0.21294500,0.21992400,0.20406700,20.17323900,15.12706500,7.04436000,14.64127900,14.43069500,14.61282700,6.21836700,6.21440100,7.22460400,7.23426200,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000
05/01/1986,69,8.02968400,3891.19863300,475.86994700,389.11986000,88.50745700,71.26900000,287.11035500,28.80801500,0.17512000,5.90654400,0.93817900,1.48987400,4.09698000,0.28557600,0.00250400,1.43000000,102.80983800,8.23831900,12.71231800,0.87696900,0.02298100,84.38102500,1.69889000,1.00000000,0.00045000,4196.02531900,109.95744500,2000.00000000,11.93379400,1.00000000,1.00000000,0.35498700,0.36235600,3.90589600,0.17681300,0.40913200,0.41246100,0.82107100,0.38544000,0.01090100,-0.00000000,-0.00000000,-0.00000000,-0.00000000,2.21581700,776.35430300,0.14865600,0.14865600,0.00000000,1.00000000,0.17719100,0.22605800,0.23675800,0.24635300,0.23469200,0.20000700,0.19934000,0.21003400,0.21583700,0.20776100,18.03663800,15.26260900,17.12556600,31.97165100,23.62588700,19.07800500,9.84194600,9.60487000,12.45811300,12.87883800,0.00000000,0.14865600,13.49391600,23.78618500,0.97664800,1.00000000,802.68100700,1.00000000
06/01/1986,70,8.05471900,4023.94212000,488.85683500,402.39421000,88.33044200,71.15855500,299.48384800,28.80801500,1.07597600,6.04974100,0.93630300,1.48797300,4.24017800,0.27269400,0.01538600,1.43000000,189.86232700,10.46569000,12.71231800,0.87561000,0.02434000,81.67822600,1.69935500,1.00000000,0.00267400,4189.52275900,116.46000500,2000.00000000,12.69289600,1.00000000,1.00000000,0.35454800,0.36235600,3.69299100,0.16614500,0.38990100,0.39500400,0.78799200,0.37890700,0.01121500,-0.00000000,-0.00000000,-0.00000000,-0.00000000,2.12916500,776.35430300,0.14319700,0.14319700,0.00000000,1.00000000,0.17436000,0.22063500,0.23169100,0.24148200,0.23287300,0.20025400,0.19939700,0.21000400,0.21579100,0.20780400,18.21771800,14.96293400,16.77802300,31.36298800,23.45960000,19.10312800,9.84497200,9.60384000,12.45790600,12.88307800,0.00000000,0.14319700,13.27434900,23.02407300,0.97668400,1.00000000,815.37390300,1.00000000
07/01/1986,71,8.07803000,4146.71981900,500.85510500,414.67198000,88.15378100,71.05571600,310.21254200,28.80801500,2.62505100,6.16219200,0.93443000,1.48620200,4.34482100,0.25835000,0.03753800,1.43000000,271.14236600,13.82607800,12.71231800,0.87434500,0.02560600,98.54789500,1.69978900,1.00000000,0.00633000,4183.46799200,122.51477200,2000.00000000,11.81880900,1.00000000,1.00000000,0.35414000,0.36235600,5.04521500,0.32197400,0.38926200,0.36750800,0.52653700,0.23346500,0.00719500,-0.00000000,-0.00000000,-0.00000000,-0.00000000,1.84594200,776.35430300,0.11245100,0.11245100,0.00000000,1.00000000,0.24678000,0.26909600,0.27188100,0.24731100,0.23200700,0.20049700,0.19945500,0.20997300,0.21574600,0.20784600,12.86732400,16.25319100,19.03169300,32.23068200,23.39856500,19.12789700,9.84805900,9.60287000,12.45784000,12.88739200,0.00000000,0.11245100,12.27777000,33.55684000,0.97671800,1.00000000,827.19271200,1.00000000
08/01/1986,72,8.10177100,4268.19804200,512.72188900,426.81980000,87.97747300,70.95098500,320.10744000,28.80801500,4.87797600,6.27416400,0.93256100,1.48439800,4.43832000,0.24460500,0.06975500,1.43000000,353.88026100,17.99046100,12.71231800,0.87305600,0.02689400,94.01210200,1.70023200,1.00000000,0.01142900,4177.30185900,128.68090500,2000.00000000,12.03619500,1.00000000,1.00000000,0.35372400,0.36235600,4.68160500,0.27993700,0.33767400,0.36840800,0.56150800,0.24127100,0.00763100,-0.00000000,-0.00000000,-0.00000000,-0.00000000,1.79642900,776.35430300,0.11197100,0.11197100,0.00000000,1.00000000,0.22839200,0.24662300,0.26632800,0.24865000,0.23119100,0.20072600,0.19951300,0.20994400,0.21570100,0.20788800,13.51119100,14.96595600,18.58981100,32.46759800,23.34413300,19.15135600,9.85123300,9.60194500,12.45781800,12.89171100,0.00000000,0.11197100,12.14782200,31.65797200,0.97675200,1.00000000,839.22890700,1.00000000
09/01/1986,73,8.12569800,4354.04791100,521.02536200,435.40479000,87.80151800,70.84542600,325.72879500,28.80801500,7.84160800,6.32364500,0.93069600,1.48257900,4.45844200,0.23158500,0.11213500,1.43000000,437.32591400,22.15892900,12.71231800,0.87175700,0.02819300,122.58536300,1.70067900,1.00000000,0.01801000,4171.08699800,134.89576600,2000.00000000,12.13131200,1.00000000,1.00000000,0.35330400,0.36235600,6.77107300,0.13201800,0.15370600,0.17647700,0.33416000,0.16428000,0.00301800,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.96365900,776.35430300,0.04948100,0.04948100,0.00000000,1.00000000,0.25463200,0.27346300,0.30323500,0.30507600,0.27537000,0.20212600,0.19957700,0.20991400,0.21565700,0.20792900,6.82054500,11.36197800,16.99464200,38.15617800,28.92313800,19.30353900,9.85505400,9.60108300,12.45793800,12.89611200,0.00000000,0.04948100,8.58498700,60.32170900,0.97678600,1.00000000,851.36022000,1.00000000
10/01/1986,74,8.14921300,4474.52996600,532.79422600,447.45300000,87.62591500,70.74168800,334.17771000,28.80801500,11.44089800,6.40321700,0.92883500,1.48079100,4.49856300,0.21956600,0.16360500,1.43000000,518.33753400,26.16103500,12.71231800,0.87048100,0.02947000,118.95705000,1.70111900,1.00000000,0.02556900,4164.97933200,141.00343200,2000.00000000,11.92206900,1.00000000,1.00000000,0.35289100,0.36235600,6.42041000,0.18537800,0.20873500,0.28924100,0.53220400,0.29559800,0.00542100,-0.00000000,-0.00000000,-0.00000000,-0.00000000,1.51657700,776.35430300,0.07957200,0.07957200,0.00000000,1.00000000,0.23624500,0.24837200,0.30017000,0.29815600,0.28280600,0.20393500,0.19965100,0.20988500,0.21561200,0.20797100,7.33927300,10.34573400,16.61020100,37.21977600,29.91820000,19.49905200,9.85981200,9.60025400,12.45803600,12.90047600,0.00000000,0.07957200,12.04820500,51.00591300,0.97682000,1.00000000,863.28228900,1.00000000
11/01/1986,75,8.17375900,4599.34281800,544.99197400,459.93428000,87.45066300,70.63340200,342.20594400,28.80801500,15.89395000,6.48787800,0.92697700,1.47892400,4.53134300,0.20776800,0.22728300,1.43000000,603.91248800,30.66332000,12.71231800,0.86914800,0.03080200,114.64213000,1.70157900,1.00000000,0.03455700,4158.60391400,147.37885000,2000.00000000,12.44471500,1.00000000,1.00000000,0.35246000,0.36235600,6.04496800,0.15873400,0.23003200,0.28401300,0.57248000,0.32843400,0.00646100,-0.00000000,-0.00000000,-0.00000000,-0.00000000,1.58015400,776.35430300,0.08466000,0.08466000,0.00000000,1.00000000,0.21431900,0.24770000,0.28297300,0.29401600,0.28306100,0.20577600,0.19973400,0.20985700,0.21556800,0.20801200,7.73909800,10.48486800,15.68581200,36.69241000,30.02135800,19.69761300,9.86556800,9.59946000,12.45811200,12.90480100,0.00000000,0.08466000,12.48128500,47.74786900,0.97685500,1.00000000,875.72700400,1.00000000
12/01/1986,76,8.19844900,4704.23093700,555.19696000,470.42309000,87.27576200,70.52447800,347.47594000,28.80801500,21.11276500,6.56375500,0.92512300,1.47704600,4.54372000,0.19663900,0.30191300,1.43000000,686.00139600,34.95997400,12.71231800,0.86780800,0.03214200,110.99352300,1.70204200,1.00000000,0.04488000,4152.19091000,153.79185400,2000.00000000,12.51808400,1.00000000,1.00000000,0.35202600,0.36235600,5.73468900,0.12010100,0.21446800,0.25894300,0.49772400,0.29995900,0.00642700,-0.00000000,-0.00000000,-0.00000000,-0.00000000,1.39762200,776.35430300,0.07587800,0.07587800,0.00000000,1.00000000,0.20039800,0.24785500,0.28022200,0.28515200,0.28106500,0.20750300,0.19982600,0.20982900,0.21552500,0.20805300,8.17082400,10.68599500,15.60804100,35.61389500,29.83803900,19.88286400,9.87230100,9.59870900,12.45819800,12.90910900,0.00000000,0.07587800,10.48881200,43.03743000,0.97689000,1.00000000,888.24508700,1.00000000
13/01/1986,77,8.22296100,4823.13443200,566.80462200,482.31344000,87.10121000,70.41634200,353.48098600,28.80801500,26.99806900,6.65977100,0.92327300,1.47518000,4.56593300,0.18628200,0.38607200,1.43000000,685.73765300,39.35570500,12.71231800,0.86647700,0.03347300,107.49436800,1.70250300,1.00000000,0.05597600,4145.82431200,160.15845200,2000.00000000,12.42750000,1.00000000,1.00000000,0.35159400,0.36235600,5.44000600,0.12149800,0.28251000,0.32248000,0.62577700,0.38520800,0.00895600,-0.00000000,-0.00000000,-0.00000000,-0.00000000,1.74642900,776.35430300,0.09601500,0.09601500,0.00000000,1.00000000,0.18609200,0.24717500,0.27233800,0.27869900,0.27806500,0.20908100,0.19992800,0.20980200,0.21548200,0.20809300,8.59696000,10.83374400,15.22120700,34.83391600,29.53773900,20.05215100,9.87997200,9.59800600,12.45830900,12.91341000,0.00000000,0.09601500,11.89034900,37.03761800,0.97692500,1.00000000,900.67258700,1.00000000
14/01/1986,78,8.24801600,4943.76507300,578.58295200,494.37651000,86.92700800,70.30581000,359.53065700,28.80801500,33.01146200,6.76275100,0.92142600,1.47327300,4.59285000,0.17635400,0.47206400,1.43000000,685.97760600,48.14007500,12.71231800,0.86511700,0.03483300,104.72336200,1.70297500,1.00000000,0.06677400,4139.31664700,166.66611700,2000.00000000,12.70286100,1.00000000,1.00000000,0.35115300,0.36235600,5.20881100,0.12448000,0.31465800,0.33369100,0.66407700,0.41512800,0.01045800,-0.00000000,-0.00000000,-0.00000000,-0.00000000,1.86249300,776.35430300,0.10298000,0.10298000,0.00000000,1.00000000,0.18227200,0.24685300,0.26331700,0.27275600,0.27467300,0.21048400,0.20003700,0.20977500,0.21543900,0.20813400,9.01294800,10.99823900,14.76658200,34.11754200,29.18946600,20.20294400,9.88849500,9.59736500,12.45849800,12.91774000,0.00000000,0.10298000,12.06306400,33.73663100,0.97696100,1.00000000,913.37544800,1.00000000
15/01/1986,79,8.27206100,5001.49373100,591.04850100,500.14937000,93.72576400,70.19973600,359.53065700,28.80801500,38.78432800,6.81469800,0.99349300,1.47144100,4.57116900,0.16743100,0.55461600,1.43000000,685.97760600,56.53876700,12.71231800,0.86381200,0.03613800,102.07117300,1.70342800,1.00000000,0.07754500,4133.07146500,172.91129900,2000.00000000,12.19049800,1.00000000,1.00000000,0.35073000,0.36235600,4.99044800,0.15222200,0.39082000,0.39594400,0.80384500,0.50809700,0.01381000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,2.26473900,776.35430300,0.12585700,0.12585700,0.00000000,1.00000000,0.18040600,0.24374000,0.25510100,0.26668700,0.27076100,0.21170300,0.20015500,0.20974900,0.21539600,0.20817400,9.40730500,11.01057700,14.35478900,33.38574200,28.78267300,20.33440000,9.89779300,9.59678700,12.45875800,12.92209400,0.07391000,0.12585700,12.74547600,28.08519800,0.97699600,1.00000000,925.56594600,1.00000000
16/01/1986,80,8.29573500,5058.33435000,603.60229200,505.83344000,100.69993600,70.09529500,359.53065700,28.80801500,44.46839000,6.86547800,1.06741900,1.46963800,4.54891700,0.15918000,0.63589800,1.43000000,685.97760600,64.82484200,12.71231800,0.86252700,0.03742400,99.13948800,1.70387500,1.00000000,0.08791100,4126.92235200,179.06041200,2000.00000000,12.00297200,1.00000000,1.00000000,0.35031200,0.36235600,4.75415000,0.15477400,0.38927500,0.39355200,0.80327400,0.51197000,0.01499300,-0.00000000,-0.00000000,-0.00000000,-0.00000000,2.26783800,776.35430300,0.12669300,0.12669300,0.00000000,1.00000000,0.17900900,0.23811400,0.24919200,0.26122900,0.26687800,0.21274100,0.20027800,0.20972300,0.21535400,0.20821400,9.75976200,10.87190500,14.06972300,32.72819100,28.37936800,20.44692200,9.90775900,9.59626900,12.45906600,12.92645700,0.07591300,0.12669300,12.84568500,26.92886800,0.97703000,1.00000000,937.56891800,1.00000000
17/01/1986,81,8.31822700,5112.33465100,616.08322800,511.23347000,107.88006500,69.99607200,359.53065700,28.80801500,49.86842000,6.90239000,1.14352900,1.46792400,4.51597500,0.15181300,0.71311800,1.43000000,685.97760600,72.69686300,12.71231800,0.86130600,0.03864500,96.28348200,1.70430000,1.00000000,0.09754500,4121.08051000,184.90225400,2000.00000000,11.40318500,1.00000000,1.00000000,0.34991500,0.36235600,4.52596800,0.14059700,0.34913800,0.35449500,0.72628800,0.46572800,0.01462500,-0.00000000,-0.00000000,-0.00000000,-0.00000000,2.05087100,776.35430300,0.11515500,0.11515500,0.00000000,1.00000000,0.17737900,0.23282000,0.24424500,0.25654400,0.26332100,0.21362400,0.20040700,0.20969800,0.21531200,0.20825300,10.05984600,10.73298800,13.83530200,32.16609600,28.01072700,20.54312300,9.91830200,9.59580100,12.45939600,12.93081300,0.07824400,0.11515500,12.78155900,28.20700500,0.97706200,1.00000000,948.97210200,1.00000000
18/01/1986,82,8.34067000,5166.21984500,627.77560100,516.62198000,114.28292900,69.89706000,359.53065700,28.80801500,55.25693900,6.92123500,1.21139900,1.46621300,4.46469800,0.14488000,0.79017400,1.43000000,685.97760600,80.55210400,12.71231800,0.86008700,0.03986300,93.70052500,1.70472500,1.00000000,0.10695800,4115.25112000,190.73164400,2000.00000000,11.37887800,1.00000000,1.00000000,0.34951900,0.36235600,4.32017200,0.10742600,0.26654700,0.27205300,0.55931500,0.36016700,0.01204800,-0.00000000,-0.00000000,-0.00000000,-0.00000000,1.57755500,776.35430300,0.08900300,0.08900300,0.00000000,1.00000000,0.17569900,0.22857800,0.24040700,0.25293500,0.26039300,0.21438700,0.20054100,0.20967400,0.21527000,0.20829200,10.32640000,10.63141500,13.66024500,31.73757200,27.70904000,20.62673000,9.92934600,9.59537500,12.45970800,12.93513400,0.07015700,0.08900300,12.00714400,32.88184900,0.97709400,1.00000000,960.35098000,1.00000000
19/01/1986,83,8.36449400,5223.41941800,640.12983300,522.34194000,121.02230600,69.79195800,359.53065700,28.80801500,60.97689700,6.94303500,1.28283600,1.46439600,4.41164200,0.13794000,0.87197000,1.43000000,685.97760600,88.89050600,12.71231800,0.85879400,0.04115600,91.63346900,1.70517700,1.00000000,0.11673800,4109.06317500,196.91958900,2000.00000000,12.07877100,1.00000000,1.00000000,0.34909900,0.36235600,4.15442500,0.11332500,0.28350100,0.29078200,0.59975800,0.38692100,0.01366300,-0.00000000,-0.00000000,-0.00000000,-0.00000000,1.68795000,776.35430300,0.09566000,0.09566000,0.00000000,1.00000000,0.17373200,0.22438500,0.23655200,0.24926000,0.25742400,0.21504100,0.20067800,0.20965100,0.21522800,0.20833200,10.55097700,10.52450800,13.48160500,31.30011700,27.40289500,20.69898400,9.94083500,9.59499200,12.46001100,12.93942800,0.07386000,0.09566000,12.68790000,31.22778500,0.97712800,1.00000000,972.42975100,1.00000000
20/01/1986,84,8.38835900,5280.71761400,652.63568200,528.07176000,127.90361800,69.68667600,359.53065700,28.80801500,66.70671600,6.98473200,1.35577800,1.46257600,4.37793500,0.13140700,0.95390600,1.43000000,685.97760600,97.24328600,12.71231800,0.85749900,0.04245200,89.48975900,1.70563000,1.00000000,0.12632100,4102.86456100,203.11820300,2000.00000000,12.09959800,1.00000000,1.00000000,0.34867700,0.36235600,3.98422000,0.13509400,0.34413300,0.35458100,0.73362300,0.47438900,0.01765900,-0.00000000,-0.00000000,-0.00000000,-0.00000000,2.05947900,776.35430300,0.11720400,0.11720400,0.00000000,1.00000000,0.17131800,0.21977800,0.23220000,0.24503500,0.25410700,0.21558000,0.20081800,0.20962800,0.21518700,0.20837000,10.72825000,10.39173100,13.27245100,30.79299200,27.05968100,20.75935700,9.95269100,9.59465400,12.46032000,12.94370400,0.07550800,0.11720400,12.85317600,24.86546200,0.97716200,1.00000000,984.52934900,1.00000000
21/01/1986,85,8.41371200,5341.58894100,665.43320900,534.15889000,134.72586100,69.57482800,359.53065700,28.80801500,72.79384900,7.01861600,1.42809400,1.46064100,4.33129400,0.12488700,1.04095200,1.43000000,685.97760600,106.11694700,12.71231800,0.85612200,0.04382800,87.00211100,1.70611300,1.00000000,0.13627800,4096.27940000,209.70336400,2000.00000000,12.85413200,1.00000000,1.00000000,0.34822800,0.36235600,3.78960600,0.12071000,0.31707400,0.32810300,0.68093600,0.44221100,0.01739900,-0.00000000,-0.00000000,-0.00000000,-0.00000000,1.90643200,776.35430300,0.10891200,0.10891200,0.00000000,1.00000000,0.16878600,0.21561400,0.22824400,0.24119300,0.25104100,0.21602200,0.20096100,0.20960600,0.21514700,0.20840900,10.88227300,10.27453600,13.08417300,30.33363500,26.74332800,20.80967700,9.96482600,9.59436600,12.46064400,12.94796800,0.07502700,0.10891200,13.16518300,26.16975400,0.97719900,1.00000000,997.38348100,1.00000000
22/01/1986,86,8.43857600,5401.28499800,675.37161300,540.12850000,138.80434800,69.46513900,359.53065700,28.80801500,78.76345500,7.03810700,1.47132600,1.45874300,4.27140300,0.11890400,1.12631700,1.43000000,685.97760600,114.81928000,12.71231800,0.85477300,0.04517800,84.69063400,1.70658600,1.00000000,0.14582400,4089.82138200,216.16138200,2000.00000000,12.60595100,1.00000000,1.00000000,0.34778800,0.36235600,3.60930200,0.06916000,0.18955400,0.19693100,0.40994800,0.26724600,0.01107000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,1.14390900,776.35430300,0.06557900,0.06557900,0.00000000,1.00000000,0.16658500,0.21286500,0.22570100,0.23879300,0.24893200,0.21641300,0.20110500,0.20958400,0.21510600,0.20844700,11.04266200,10.22028400,12.97529900,30.05527100,26.52890200,20.85442000,9.97718000,9.59412400,12.46097200,12.95221300,0.04608800,0.06557900,10.31754400,32.55428700,0.97723400,1.00000000,1009.98943200,1.00000000
23/01/1986,87,8.46269300,5459.18806100,686.60303500,545.91881000,144.35185800,69.35874500,359.53065700,28.80801500,84.55376100,7.05341300,1.53013000,1.45690200,4.20934500,0.11346600,1.20911900,1.43000000,685.97760600,123.26023500,12.71231800,0.85346300,0.04648700,83.16140700,1.70704700,1.00000000,0.15488300,4083.55733200,222.42543200,2000.00000000,12.22732700,1.00000000,1.00000000,0.34736100,0.36235600,3.48814400,0.07690800,0.22152800,0.23099300,0.48223200,0.31439400,0.01353800,-0.00000000,-0.00000000,-0.00000000,-0.00000000,1.33959400,776.35430300,0.07705200,0.07705200,0.00000000,1.00000000,0.16426300,0.20988900,0.22287500,0.23606900,0.24664800,0.21673700,0.20125000,0.20956400,0.21506600,0.20848500,11.18060300,10.15277200,12.84941800,29.73624600,26.29591600,20.89238500,9.98973400,9.59393500,12.46132900,12.95645600,0.06174600,0.07705200,11.61542500,30.24519100,0.97726900,1.00000000,1022.21675900,1.00000000
24/01/1986,88,8.48606900,5515.31098300,696.50215200,551.53110000,148.79233800,69.20508900,359.53065700,28.80801500,90.16605300,7.07941600,1.57719900,1.45424100,4.16004000,0.10851800,1.28937500,1.43000000,685.97760600,131.44168600,12.71231800,0.85157300,0.04837800,81.45361100,1.70771300,1.00000000,0.16348300,4074.51072400,231.47204000,2000.00000000,11.85141600,1.00000000,1.00000000,0.34674400,0.36235600,3.35438800,0.07127700,0.21783500,0.22792100,0.47714100,0.31157600,0.01397100,-0.00000000,-0.00000000,-0.00000000,-0.00000000,1.31972100,776.35430300,0.07613200,0.07613200,0.00000000,1.00000000,0.16193300,0.20703200,0.22013500,0.23341200,0.24443800,0.21700500,0.20139600,0.20954400,0.21502600,0.20852300,11.30385100,10.08767600,12.72730500,29.42548600,26.07069200,20.92448400,10.00243800,9.59379100,12.46169000,12.96068200,0.05012900,0.07613200,10.34147600,26.28533700,0.97731900,1.00000000,1034.06817500,1.00000000
25/01/1986,89,8.51039100,5573.70729600,708.23781700,557.37073000,154.87647400,69.01698700,359.53065700,28.80801500,96.00568500,7.11326300,1.64169100,1.45098300,4.11522500,0.10367400,1.37288100,1.43000000,685.97760600,139.95454600,12.71231800,0.84925800,0.05069200,79.78069900,1.70853000,1.00000000,0.17224700,4063.43602600,242.54673800,2000.00000000,12.33148600,1.00000000,1.00000000,0.34598800,0.36235600,3.22390700,0.08823400,0.28922700,0.30360600,0.63730700,0.41697100,0.01944200,-0.00000000,-0.00000000,-0.00000000,-0.00000000,1.75478700,776.35430300,0.10149400,0.10149400,0.00000000,1.00000000,0.15938100,0.20352900,0.21668700,0.22999300,0.24175400,0.21719600,0.20154300,0.20952500,0.21498700,0.20856100,11.39836500,9.98812900,12.56306200,29.01818700,25.79499100,20.94883900,10.01525000,9.59369300,12.46206400,12.96489500,0.06764600,0.10149400,12.22135200,22.45315600,0.97738000,1.00000000,1046.39966100,1.00000000
26/01/1986,90,8.53523700,5633.36040600,721.55454100,563.33604000,162.42003800,68.82483600,359.53065700,28.80801500,101.97099600,7.15575600,1.72165200,1.44765300,4.07705600,0.09903100,1.45818500,1.43000000,685.97760600,148.65061900,12.71231800,0.84689400,0.05305700,77.68603100,1.70936800,1.00000000,0.18101300,4052.12298100,253.85978400,2000.00000000,12.59688200,1.00000000,1.00000000,0.34521400,0.36235600,3.06278800,0.09983300,0.35690000,0.37582600,0.79107300,0.52025500,0.02539100,-0.00000000,-0.00000000,-0.00000000,-0.00000000,2.16927700,776.35430300,0.12573800,0.12573800,0.00000000,1.00000000,0.15662100,0.19941900,0.21257000,0.22585200,0.23861100,0.21730200,0.20168900,0.20950700,0.21494800,0.20859800,11.46686900,9.85607200,12.35861700,28.51969500,25.47036600,20.96466400,10.02810300,9.59364500,12.46246000,12.96910200,0.08324500,0.12573800,13.81862800,19.51043000,0.97744200,1.00000000,1058.99654300,1.00000000
27/01/1986,91,8.56139300,5696.15768700,734.22216100,569.61577000,169.01020800,68.62255700,359.53065700,28.80801500,108.25072400,7.20117600,1.79150800,1.44414500,4.03725600,0.09445200,1.54798500,1.43000000,685.97760600,157.80504000,12.71231800,0.84440500,0.05554600,75.18878700,1.71025200,1.00000000,0.19004200,4040.21365100,265.76911300,2000.00000000,13.26083300,1.00000000,1.00000000,0.34439900,0.36235600,2.87259800,0.08398100,0.33568400,0.35457800,0.74847700,0.49655000,0.02555200,-0.00000000,-0.00000000,-0.00000000,-0.00000000,2.04482200,776.35430300,0.11872000,0.11872000,0.00000000,1.00000000,0.15390700,0.19559000,0.20871900,0.22197500,0.23564700,0.21735000,0.20183400,0.20948900,0.21490900,0.20863600,11.52626500,9.73737800,12.16889900,28.05477900,25.16512500,20.97448700,10.04091800,9.59366100,12.46291800,12.97332700,0.07329900,0.11872000,13.19473900,18.53618000,0.97750800,1.00000000,1072.25737600,1.00000000
28/01/1986,92,8.58748400,5758.80053400,746.84681700,575.88005000,175.57236100,68.42077600,359.53065700,28.80801500,114.51500800,7.25410500,1.86106700,1.44064300,4.00487100,0.09018600,1.63756500,1.43000000,685.97760600,166.93694900,12.71231800,0.84192200,0.05802900,72.82673300,1.71113700,1.00000000,0.19885200,4028.33361000,277.64915400,2000.00000000,13.22822200,1.00000000,1.00000000,0.34358400,0.36235600,2.69328700,0.07701700,0.35544700,0.37658900,0.79727400,0.53362300,0.02890600,-0.00000000,-0.00000000,-0.00000000,-0.00000000,2.16885600,776.35430300,0.12607100,0.12607100,0.00000000,1.00000000,0.15118500,0.19162000,0.20469000,0.21789200,0.23255300,0.21733300,0.20197800,0.20947200,0.21487000,0.20867200,11.56683900,9.61186500,11.96807400,27.56394200,24.84606400,20.97770500,10.05365800,9.59374600,12.46344700,12.97757700,0.07314200,0.12607100,13.16445800,16.34763500,0.97757400,1.00000000,1085.48559800,1.00000000
29/01/1986,93,8.61397300,5822.39993200,759.26917100,582.23999000,181.83963800,68.21591400,359.53065700,28.80801500,120.87494800,7.30896900,1.92750000,1.43708600,3.97283200,0.08614200,1.72851200,1.43000000,685.97760600,176.20830000,12.71231800,0.83940100,0.06055000,70.35040000,1.71203800,1.00000000,0.20760300,4016.27216200,289.71060200,2000.00000000,13.43021500,1.00000000,1.00000000,0.34275600,0.36235600,2.50631800,0.06285600,0.35166000,0.37368400,0.79351900,0.53699400,0.03073300,-0.00000000,-0.00000000,-0.00000000,-0.00000000,2.14944500,776.35430300,0.12501900,0.12501900,0.00000000,1.00000000,0.14853300,0.18773900,0.20072900,0.21386200,0.22949400,0.21726100,0.20212000,0.20945600,0.21483200,0.20870900,11.59825400,9.49037300,11.77030000,27.07960500,24.53091400,20.97541200,10.06627300,9.59390100,12.46405100,12.98185400,0.07015500,0.12501900,12.97836100,15.13316300,0.97764000,1.00000000,1098.91581300,1.00000000
