Date,DaysAfterSowing,Stage,Biomass,GreenWt,BiomassWt,RootGreenWt,LeafGreenWt,StemGreenWt,RachisGreenWt,GrainGreenWt,biomass_n,RootGreenN,LeafGreenN,StemGreenN,RachisGreenN,GrainGreenN,GrainGreenNConc,GrainNo,GrainSize,LeafNo,LAI,SLAI,ESW,SLN,WaterSD,HI,TPLA,SPLA,Height,DeltaTT,nfact_pheno,swdef_pheno,cover_green,cover_tot,sw_supply,sw_uptake(1),sw_uptake(2),sw_uptake(3),sw_uptake(4),sw_uptake(5),sw_uptake(6),sw_uptake(7),sw_uptake(8),sum(sw_uptake),RootDepth,n_total_uptake,n_massflow_uptake,n_diffusion_uptake,n_sd_ratio,sw(1),sw(2),sw(3),sw(4),sw(5),sw(6),sw(7),sw(8),no3(1),no3(2),no3(3),no3(4),no3(5),no3(6),no3(7),no3(8),no3_demand,n_supply_soil,RUE,TE
(dd/mm/yyyy),(days),(),(kg/ha),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(%),(grains/m^2),(g/1000grain),(leaves),(m2/m2),(m2/m2),(),(g(N)/m2),(),(),(m2),(m2),(mm),(oCd),(),(),(),(),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(g/m^2),(g/m^2),(g/m^2),(),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(g/m^2),(g/m^2),(),()
28/10/1985,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-6277438562204192777393328858411570645414899813978564907237376.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-6277438562204192777393328858411570645414899813978564907237376.00000000,0.23032300,0.22114600,0.21068800,0.21288500,0.20113000,0.20503200,0.21411000,0.23185900,19.59131600,15.58926800,7.17847500,14.63273800,14.64105800,14.62716500,6.22419600,6.21526800,0.00000000,0.00000000,0.00000000,0.00000000
31/12/1985,64,7.98572400,3189.70354600,394.91782900,318.97035000,77.39670700,69.50905200,224.65026000,23.36181000,0.00000000,4.49834700,0.82040500,1.44673400,2.79197000,0.23361800,0.00000000,0.00000000,0.00000000,0.00000000,12.71231800,0.85499100,0.01917400,96.18393900,1.69210500,1.00000000,0.00000000,4211.77722200,94.45190800,2000.00000000,11.14984400,1.00000000,1.00000000,0.34786000,0.35408200,5.87432900,0.10378000,0.23030400,0.26124000,0.50173400,0.29009100,0.08960300,0.05850100,0.00211200,1.53736500,1165.63292700,0.03847100,0.03847100,0.00000000,1.00000000,0.18853100,0.24769700,0.27216400,0.27731300,0.27092000,0.22234900,0.21696400,0.22649200,4.55093500,4.68008300,6.14917100,14.30011600,15.12013800,16.50807000,9.71207400,9.63473500,0.01145000,0.03847100,12.41561700,47.44052100
31/12/1985,64,7.98572400,3189.70354600,394.91782900,318.97035000,77.39670700,69.50905200,224.65026000,23.36181000,0.00000000,4.49834700,0.82040500,1.44673400,2.79197000,0.23361800,0.00000000,0.00000000,0.00000000,0.00000000,12.71231800,0.85499100,0.01917400,96.18393900,1.69210500,1.00000000,0.00000000,4211.77722200,94.45190800,2000.00000000,11.14984400,1.00000000,1.00000000,0.34786000,0.35408200,5.87432900,0.10378000,0.23030400,0.26124000,0.50173400,0.29009100,0.08960300,0.05850100,0.00211200,1.53736500,1165.63292700,0.03847100,0.03847100,0.00000000,1.00000000,0.18853100,0.24769700,0.27216400,0.27731300,0.27092000,0.22234900,0.21696400,0.22649200,4.55093500,4.68008300,6.14917100,14.30011600,15.12013800,16.50807000,9.71207400,9.63473500,0.01145000,0.03847100,12.41561700,47.44052100
01/01/1986,65,8.00000000,3301.13111200,405.86120100,330.11311000,77.24191300,69.46446100,235.79301700,23.36181000,0.00000000,4.51419200,0.81876400,1.44597100,2.80781500,0.23361800,0.00000000,0.00000000,53.48132900,0.00000000,12.71231800,0.85444200,0.01972200,93.65325400,1.69229800,1.00000000,0.00000000,4209.07531100,97.15381900,2000.00000000,9.84057000,1.00000000,1.00000000,0.34768100,0.35408200,5.68583700,0.04105100,0.09718700,0.10264600,0.20235900,0.11976100,0.03843900,0.02459300,0.00190600,0.62794200,1165.63292700,0.01584500,0.01584500,0.00000000,1.00000000,0.18605300,0.24902800,0.26515200,0.27350700,0.26976800,0.22331500,0.21699000,0.22643000,4.79777000,4.78833900,6.02410100,14.12684300,15.06102400,16.56107500,9.71719100,9.63405300,0.00000000,0.01584500,11.14275700,100.89452000
01/01/1986,65,8.00000000,3301.13111200,405.86120100,330.11311000,77.24191300,69.46446100,235.79301700,23.36181000,0.00000000,4.51419200,0.81876400,1.44597100,2.80781500,0.23361800,0.00000000,0.00000000,53.48132900,0.00000000,12.71231800,0.85444200,0.01972200,93.65325400,1.69229800,1.00000000,0.00000000,4209.07531100,97.15381900,2000.00000000,9.84057000,1.00000000,1.00000000,0.34768100,0.35408200,5.68583700,0.04105100,0.09718700,0.10264600,0.20235900,0.11976100,0.03843900,0.02459300,0.00190600,0.62794200,1165.63292700,0.01584500,0.01584500,0.00000000,1.00000000,0.18605300,0.24902800,0.26515200,0.27350700,0.26976800,0.22331500,0.21699000,0.22643000,4.79777000,4.78833900,6.02410100,14.12684300,15.06102400,16.56107500,9.71719100,9.63405300,0.00000000,0.01584500,11.14275700,100.89452000
02/01/1986,66,8.03940600,3422.82035900,417.82193900,342.28204000,77.08742900,69.41075800,247.52438600,23.36181000,0.43755500,4.55368200,0.81712700,1.44505100,2.84730600,0.22736100,0.00625700,1.43000000,131.57060300,8.18145100,12.71231800,0.85378200,0.02038300,92.24994100,1.69253000,1.00000000,0.00127800,4205.82128400,100.40784500,2000.00000000,11.85141600,1.00000000,1.00000000,0.34746500,0.35408200,5.57243800,0.10368100,0.24481100,0.24584900,0.49499300,0.29769300,0.09898100,0.06211600,0.00480400,1.55293000,1165.63292700,0.03949100,0.03949100,0.00000000,1.00000000,0.18546900,0.24736000,0.25781500,0.26853800,0.26753000,0.22390200,0.21683800,0.22635400,5.03270500,4.83233400,5.89034900,13.89275700,14.94261500,16.58732600,9.71458200,9.63278400,0.00000000,0.03949100,12.16892500,43.66621100
02/01/1986,66,8.03940600,3422.82035900,417.82193900,342.28204000,77.08742900,69.41075800,247.52438600,23.36181000,0.43755500,4.55368200,0.81712700,1.44505100,2.84730600,0.22736100,0.00625700,1.43000000,131.57060300,8.18145100,12.71231800,0.85378200,0.02038300,92.24994100,1.69253000,1.00000000,0.00127800,4205.82128400,100.40784500,2000.00000000,11.85141600,1.00000000,1.00000000,0.34746500,0.35408200,5.57243800,0.10368100,0.24481100,0.24584900,0.49499300,0.29769300,0.09898100,0.06211600,0.00480400,1.55293000,1165.63292700,0.03949100,0.03949100,0.00000000,1.00000000,0.18546900,0.24736000,0.25781500,0.26853800,0.26753000,0.22390200,0.21683800,0.22635400,5.03270500,4.83233400,5.89034900,13.89275700,14.94261500,16.58732600,9.71458200,9.63278400,0.00000000,0.03949100,12.16892500,43.66621100
03/01/1986,67,8.06103800,3540.09497300,429.34552800,354.00950000,76.93325500,69.36106100,258.25568900,23.36181000,1.43371400,4.59465300,0.81549200,1.44420000,2.88516700,0.21622500,0.02050200,1.43000000,204.11698700,10.89691700,12.71231800,0.85317000,0.02099400,90.03873400,1.69274500,1.00000000,0.00405000,4202.80993900,103.41919000,2000.00000000,10.96755300,1.00000000,1.00000000,0.34726600,0.35408200,5.40374100,0.11042200,0.24886700,0.24951500,0.50476900,0.30761500,0.10616200,0.06566200,0.00509000,1.59810100,1165.63292700,0.04097100,0.04097100,0.00000000,1.00000000,0.18556800,0.24270000,0.25296700,0.26415100,0.26514100,0.22434100,0.21667600,0.22627700,5.25586300,4.80618600,5.81176500,13.68856100,14.81692600,16.60461200,9.71169600,9.63144900,0.00000000,0.04097100,11.72746100,39.65467700
03/01/1986,67,8.06103800,3540.09497300,429.34552800,354.00950000,76.93325500,69.36106100,258.25568900,23.36181000,1.43371400,4.59465300,0.81549200,1.44420000,2.88516700,0.21622500,0.02050200,1.43000000,204.11698700,10.89691700,12.71231800,0.85317000,0.02099400,90.03873400,1.69274500,1.00000000,0.00405000,4202.80993900,103.41919000,2000.00000000,10.96755300,1.00000000,1.00000000,0.34726600,0.35408200,5.40374100,0.11042200,0.24886700,0.24951500,0.50476900,0.30761500,0.10616200,0.06566200,0.00509000,1.59810100,1165.63292700,0.04097100,0.04097100,0.00000000,1.00000000,0.18556800,0.24270000,0.25296700,0.26415100,0.26514100,0.22434100,0.21667600,0.22627700,5.25586300,4.80618600,5.81176500,13.68856100,14.81692600,16.60461200,9.71169600,9.63144900,0.00000000,0.04097100,11.72746100,39.65467700
04/01/1986,68,8.08262600,3663.97561900,441.53013000,366.39756000,76.77938800,69.31146500,269.10148600,23.36181000,2.97598100,4.64096100,0.81386200,1.44335000,2.91992300,0.20572200,0.04255700,1.43000000,276.60367100,14.57978300,12.71231800,0.85256000,0.02160400,87.85842100,1.69295900,1.00000000,0.00812200,4199.80475400,106.42437600,2000.00000000,10.94511800,1.00000000,1.00000000,0.34706700,0.35408200,5.23912800,0.12701900,0.27492900,0.27689100,0.56207800,0.34585400,0.12368100,0.07561700,0.00587700,1.79194500,1165.63292700,0.04630700,0.04630700,0.00000000,1.00000000,0.18515100,0.23772700,0.24842500,0.25989900,0.26253500,0.22458200,0.21646900,0.22619500,5.45363000,4.77021100,5.73904400,13.49154900,14.67995500,16.60950900,9.70699500,9.62996300,0.00000000,0.04630700,12.38806500,36.21911200
04/01/1986,68,8.08262600,3663.97561900,441.53013000,366.39756000,76.77938800,69.31146500,269.10148600,23.36181000,2.97598100,4.64096100,0.81386200,1.44335000,2.91992300,0.20572200,0.04255700,1.43000000,276.60367100,14.57978300,12.71231800,0.85256000,0.02160400,87.85842100,1.69295900,1.00000000,0.00812200,4199.80475400,106.42437600,2000.00000000,10.94511800,1.00000000,1.00000000,0.34706700,0.35408200,5.23912800,0.12701900,0.27492900,0.27689100,0.56207800,0.34585400,0.12368100,0.07561700,0.00587700,1.79194500,1165.63292700,0.04630700,0.04630700,0.00000000,1.00000000,0.18515100,0.23772700,0.24842500,0.25989900,0.26253500,0.22458200,0.21646900,0.22619500,5.45363000,4.77021100,5.73904400,13.49154900,14.67995500,16.60950900,9.70699500,9.62996300,0.00000000,0.04630700,12.38806500,36.21911200
05/01/1986,69,8.10616400,3795.75598400,454.49630000,379.57560000,76.62582900,69.25315700,280.00077300,23.36181000,5.25473100,4.69732000,0.81223400,1.44235100,2.95452200,0.19489700,0.07514300,1.43000000,355.91767500,18.99732800,12.71231800,0.85184300,0.02232100,85.53881300,1.69321200,1.00000000,0.01384400,4196.27168400,109.95744500,2000.00000000,11.93379400,1.00000000,1.00000000,0.34683200,0.35408200,5.06616200,0.15543800,0.32730500,0.33141600,0.67500400,0.41862500,0.15492000,0.09391300,0.00732600,2.16394700,1165.63292700,0.05635900,0.05635900,0.00000000,1.00000000,0.18393400,0.23251200,0.24367300,0.25539400,0.25958000,0.22456200,0.21617500,0.22610500,5.62439900,4.72780800,5.66101000,13.28195600,14.52418700,16.59720400,9.69849700,9.62819300,0.00000000,0.05635900,13.17803700,30.85199000
05/01/1986,69,8.10616400,3795.75598400,454.49630000,379.57560000,76.62582900,69.25315700,280.00077300,23.36181000,5.25473100,4.69732000,0.81223400,1.44235100,2.95452200,0.19489700,0.07514300,1.43000000,355.91767500,18.99732800,12.71231800,0.85184300,0.02232100,85.53881300,1.69321200,1.00000000,0.01384400,4196.27168400,109.95744500,2000.00000000,11.93379400,1.00000000,1.00000000,0.34683200,0.35408200,5.06616200,0.15543800,0.32730500,0.33141600,0.67500400,0.41862500,0.15492000,0.09391300,0.00732600,2.16394700,1165.63292700,0.05635900,0.05635900,0.00000000,1.00000000,0.18393400,0.23251200,0.24367300,0.25539400,0.25958000,0.22456200,0.21617500,0.22610500,5.62439900,4.72780800,5.66101000,13.28195600,14.52418700,16.59720400,9.69849700,9.62819300,0.00000000,0.05635900,13.17803700,30.85199000
06/01/1986,70,8.13120000,3925.39154300,467.19928900,392.53915000,76.47257800,69.14584200,289.84565200,23.36181000,8.37340700,4.75191000,0.81060900,1.44051200,2.97534200,0.18406900,0.11974000,1.43000000,440.66423300,23.52624800,12.71231800,0.85052300,0.02364100,82.88880900,1.69367800,1.00000000,0.02133100,4189.76912400,116.46000500,2000.00000000,12.69289600,1.00000000,1.00000000,0.34640100,0.35408200,4.87119300,0.14930200,0.31035900,0.31590000,0.64554600,0.40341000,0.15438800,0.09310300,0.00730700,2.07931500,1165.63292700,0.05459000,0.05459000,0.00000000,1.00000000,0.18222800,0.22778100,0.23934800,0.25129200,0.25673800,0.22443900,0.21588700,0.22601400,5.78733600,4.69835300,5.59456900,13.09585100,14.37587500,16.57976900,9.69040000,9.62652400,0.00000000,0.05459000,12.96355600,30.36961100
06/01/1986,70,8.13120000,3925.39154300,467.19928900,392.53915000,76.47257800,69.14584200,289.84565200,23.36181000,8.37340700,4.75191000,0.81060900,1.44051200,2.97534200,0.18406900,0.11974000,1.43000000,440.66423300,23.52624800,12.71231800,0.85052300,0.02364100,82.88880900,1.69367800,1.00000000,0.02133100,4189.76912400,116.46000500,2000.00000000,12.69289600,1.00000000,1.00000000,0.34640100,0.35408200,4.87119300,0.14930200,0.31035900,0.31590000,0.64554600,0.40341000,0.15438800,0.09310300,0.00730700,2.07931500,1165.63292700,0.05459000,0.05459000,0.00000000,1.00000000,0.18222800,0.22778100,0.23934800,0.25129200,0.25673800,0.22443900,0.21588700,0.22601400,5.78733600,4.69835300,5.59456900,13.09585100,14.37587500,16.57976900,9.69040000,9.62652400,0.00000000,0.05459000,12.96355600,30.36961100
07/01/1986,71,8.15451100,4045.29373500,478.93663800,404.52937000,76.31963200,69.04591700,298.24051800,23.36181000,11.96876100,4.79436000,0.80898800,1.43879900,2.97582000,0.17462800,0.17115300,1.43000000,519.75408000,27.16072700,12.71231800,0.84929400,0.02487000,99.76773600,1.69411200,1.00000000,0.02958700,4183.71435800,122.51477200,2000.00000000,11.81880900,1.00000000,1.00000000,0.34599900,0.35408200,6.23407200,0.25447000,0.30671100,0.29858000,0.50388100,0.26738100,0.10417200,0.06257400,0.00494000,1.80271000,1165.63292700,0.04245000,0.04245000,0.00000000,1.00000000,0.24745500,0.26951500,0.27608200,0.26638700,0.25571700,0.22450900,0.21575300,0.22593300,4.11066100,5.00975900,6.15384700,13.76546900,14.32770300,16.57825300,9.68927800,9.62539500,0.00000000,0.04245000,11.99021900,41.46419000
07/01/1986,71,8.15451100,4045.29373500,478.93663800,404.52937000,76.31963200,69.04591700,298.24051800,23.36181000,11.96876100,4.79436000,0.80898800,1.43879900,2.97582000,0.17462800,0.17115300,1.43000000,519.75408000,27.16072700,12.71231800,0.84929400,0.02487000,99.76773600,1.69411200,1.00000000,0.02958700,4183.71435800,122.51477200,2000.00000000,11.81880900,1.00000000,1.00000000,0.34599900,0.35408200,6.23407200,0.25447000,0.30671100,0.29858000,0.50388100,0.26738100,0.10417200,0.06257400,0.00494000,1.80271000,1165.63292700,0.04245000,0.04245000,0.00000000,1.00000000,0.24745500,0.26951500,0.27608200,0.26638700,0.25571700,0.22450900,0.21575300,0.22593300,4.11066100,5.00975900,6.15384700,13.76546900,14.32770300,16.57825300,9.68927800,9.62539500,0.00000000,0.04245000,11.99021900,41.46419000
08/01/1986,72,8.17825100,4163.92604900,490.54546800,416.39260000,76.16699300,68.94415400,305.78510700,23.36181000,16.28740300,4.83688600,0.80737000,1.43705400,2.96563700,0.16558100,0.23291000,1.43000000,600.09378900,31.33674900,12.71231800,0.84804200,0.02612200,95.23476000,1.69455400,1.00000000,0.03911500,4177.54822500,128.68090500,2000.00000000,12.03619500,1.00000000,1.00000000,0.34559000,0.35408200,5.87726500,0.21859600,0.26267700,0.29986200,0.52331700,0.27281800,0.10762700,0.06435600,0.00509000,1.75434400,1165.63292700,0.04252600,0.04252600,0.00000000,1.00000000,0.22935400,0.24737300,0.27257300,0.26695700,0.25480000,0.22453200,0.21561100,0.22585000,4.41033900,4.66240600,6.07385000,13.79042000,14.28364100,16.57395900,9.68789900,9.62426100,0.00000000,0.04252600,11.86323100,39.74327300
08/01/1986,72,8.17825100,4163.92604900,490.54546800,416.39260000,76.16699300,68.94415400,305.78510700,23.36181000,16.28740300,4.83688600,0.80737000,1.43705400,2.96563700,0.16558100,0.23291000,1.43000000,600.09378900,31.33674900,12.71231800,0.84804200,0.02612200,95.23476000,1.69455400,1.00000000,0.03911500,4177.54822500,128.68090500,2000.00000000,12.03619500,1.00000000,1.00000000,0.34559000,0.35408200,5.87726500,0.21859600,0.26267700,0.29986200,0.52331700,0.27281800,0.10762700,0.06435600,0.00509000,1.75434400,1165.63292700,0.04252600,0.04252600,0.00000000,1.00000000,0.22935400,0.24737300,0.27257300,0.26695700,0.25480000,0.22453200,0.21561100,0.22585000,4.41033900,4.66240600,6.07385000,13.79042000,14.28364100,16.57395900,9.68789900,9.62426100,0.00000000,0.04252600,11.86323100,39.74327300
09/01/1986,73,8.20217900,4247.76408400,498.67437000,424.77641000,76.01465900,68.84158700,309.14332100,23.36181000,21.31299200,4.85658900,0.80575500,1.43529400,2.92204300,0.15701100,0.30477600,1.43000000,664.46001400,35.51610200,12.71231800,0.84678100,0.02738400,123.48090400,1.69500100,1.00000000,0.05017500,4171.33336300,134.89576600,2000.00000000,12.13131200,1.00000000,1.00000000,0.34517700,0.35408200,7.87150000,0.11062700,0.12911900,0.14824800,0.29649600,0.17603000,0.05274700,0.02577300,0.00203500,0.94107700,1165.63292700,0.01970300,0.01970300,0.00000000,1.00000000,0.25456000,0.27370900,0.30351800,0.31351800,0.30181800,0.23488500,0.21580100,0.22578400,2.32605800,3.63619300,5.45447000,14.75589900,16.42063700,17.13356400,9.70548900,9.62387800,0.00000000,0.01970300,8.38380300,70.12512200
09/01/1986,73,8.20217900,4247.76408400,498.67437000,424.77641000,76.01465900,68.84158700,309.14332100,23.36181000,21.31299200,4.85658900,0.80575500,1.43529400,2.92204300,0.15701100,0.30477600,1.43000000,664.46001400,35.51610200,12.71231800,0.84678100,0.02738400,123.48090400,1.69500100,1.00000000,0.05017500,4171.33336300,134.89576600,2000.00000000,12.13131200,1.00000000,1.00000000,0.34517700,0.35408200,7.87150000,0.11062700,0.12911900,0.14824800,0.29649600,0.17603000,0.05274700,0.02577300,0.00203500,0.94107700,1165.63292700,0.01970300,0.01970300,0.00000000,1.00000000,0.25456000,0.27370900,0.30351800,0.31351800,0.30181800,0.23488500,0.21580100,0.22578400,2.32605800,3.63619300,5.45447000,14.75589900,16.42063700,17.13356400,9.70548900,9.62387800,0.00000000,0.01970300,8.38380300,70.12512200
10/01/1986,74,8.22569300,4365.42187100,510.18732200,436.54219000,75.86263000,68.74078900,315.44044400,23.36181000,26.78164800,4.88855200,0.80414400,1.43356500,2.88371600,0.14910000,0.38297800,1.43000000,663.57527900,40.30588400,12.71231800,0.84554100,0.02862400,119.83512900,1.69544100,1.00000000,0.06135000,4165.22569700,141.00343200,2000.00000000,11.92206900,1.00000000,1.00000000,0.34477100,0.35408200,7.50567900,0.15435200,0.17434800,0.24192500,0.47380000,0.28840000,0.10188600,0.04296100,0.00335400,1.48102700,1165.63292700,0.03196300,0.03196300,0.00000000,1.00000000,0.23623600,0.24870400,0.30083700,0.30770400,0.30035600,0.24403400,0.21607200,0.22571500,2.58215400,3.35377700,5.35689200,14.40006600,16.27452300,17.61847100,9.73147000,9.62333400,0.00000000,0.03196300,11.76577900,59.62766100
10/01/1986,74,8.22569300,4365.42187100,510.18732200,436.54219000,75.86263000,68.74078900,315.44044400,23.36181000,26.78164800,4.88855200,0.80414400,1.43356500,2.88371600,0.14910000,0.38297800,1.43000000,663.57527900,40.30588400,12.71231800,0.84554100,0.02862400,119.83512900,1.69544100,1.00000000,0.06135000,4165.22569700,141.00343200,2000.00000000,11.92206900,1.00000000,1.00000000,0.34477100,0.35408200,7.50567900,0.15435200,0.17434800,0.24192500,0.47380000,0.28840000,0.10188600,0.04296100,0.00335400,1.48102700,1165.63292700,0.03196300,0.03196300,0.00000000,1.00000000,0.23623600,0.24870400,0.30083700,0.30770400,0.30035600,0.24403400,0.21607200,0.22571500,2.58215400,3.35377700,5.35689200,14.40006600,16.27452300,17.61847100,9.73147000,9.62333400,0.00000000,0.03196300,11.76577900,59.62766100
11/01/1986,75,8.25023900,4487.30806800,522.11900000,448.73081000,75.71090500,68.63557300,321.92827200,23.36181000,32.48244100,4.92276600,0.80253600,1.43175900,2.84417500,0.14133400,0.46449900,1.43000000,663.97565700,48.95064900,12.71231800,0.84424700,0.02991800,115.51370600,1.69590100,1.00000000,0.07238700,4158.85028000,147.37885000,2000.00000000,12.44471500,1.00000000,1.00000000,0.34434700,0.35408200,7.12428800,0.13102500,0.19060600,0.23624500,0.50322100,0.30929900,0.12136000,0.04766900,0.00367700,1.54310200,1165.63292700,0.03421400,0.03421400,0.00000000,1.00000000,0.21430500,0.24809400,0.28397700,0.30269000,0.29745300,0.24943100,0.21644200,0.22564900,2.80108700,3.43721200,5.08551300,14.14405800,16.09074600,17.89617700,9.76507200,9.62285600,0.00000000,0.03421400,12.18862000,56.27317700
11/01/1986,75,8.25023900,4487.30806800,522.11900000,448.73081000,75.71090500,68.63557300,321.92827200,23.36181000,32.48244100,4.92276600,0.80253600,1.43175900,2.84417500,0.14133400,0.46449900,1.43000000,663.97565700,48.95064900,12.71231800,0.84424700,0.02991800,115.51370600,1.69590100,1.00000000,0.07238700,4158.85028000,147.37885000,2000.00000000,12.44471500,1.00000000,1.00000000,0.34434700,0.35408200,7.12428800,0.13102500,0.19060600,0.23624500,0.50322100,0.30929900,0.12136000,0.04766900,0.00367700,1.54310200,1165.63292700,0.03421400,0.03421400,0.00000000,1.00000000,0.21430500,0.24809400,0.28397700,0.30269000,0.29745300,0.24943100,0.21644200,0.22564900,2.80108700,3.43721200,5.08551300,14.14405800,16.09074600,17.89617700,9.76507200,9.62285600,0.00000000,0.03421400,12.18862000,56.27317700
12/01/1986,76,8.27493000,4589.73597400,532.10453100,458.97360000,75.55948300,68.52973600,326.43320000,23.36181000,38.22030200,4.95352700,0.80093100,1.42994200,2.80020900,0.13400900,0.54655000,1.43000000,663.97565700,57.56280700,12.71231800,0.84294500,0.03122000,111.92517700,1.69636500,1.00000000,0.08327300,4152.43727600,153.79185400,2000.00000000,12.51808400,1.00000000,1.00000000,0.34392000,0.35408200,6.83251400,0.09896800,0.17578600,0.22315900,0.42752200,0.27637500,0.11518200,0.04446200,0.00338600,1.36484000,1165.63292700,0.03076100,0.03076100,0.00000000,1.00000000,0.20094100,0.24824200,0.28741300,0.29162600,0.29391500,0.25150100,0.21687400,0.22558800,3.03126500,3.54409300,5.24864100,13.65495300,15.90134600,17.99411000,9.80270800,9.62262100,0.00000000,0.03076100,10.24279100,51.27633700
12/01/1986,76,8.27493000,4589.73597400,532.10453100,458.97360000,75.55948300,68.52973600,326.43320000,23.36181000,38.22030200,4.95352700,0.80093100,1.42994200,2.80020900,0.13400900,0.54655000,1.43000000,663.97565700,57.56280700,12.71231800,0.84294500,0.03122000,111.92517700,1.69636500,1.00000000,0.08327300,4152.43727600,153.79185400,2000.00000000,12.51808400,1.00000000,1.00000000,0.34392000,0.35408200,6.83251400,0.09896800,0.17578600,0.22315900,0.42752200,0.27637500,0.11518200,0.04446200,0.00338600,1.36484000,1165.63292700,0.03076100,0.03076100,0.00000000,1.00000000,0.20094100,0.24824200,0.28741300,0.29162600,0.29391500,0.25150100,0.21687400,0.22558800,3.03126500,3.54409300,5.24864100,13.65495300,15.90134600,17.99411000,9.80270800,9.62262100,0.00000000,0.03076100,10.24279100,51.27633700
13/01/1986,77,8.29944200,4646.69938800,543.45970900,464.66994000,81.32339000,68.42466400,326.43320000,23.36181000,43.91664400,4.95352700,0.85020600,1.42813700,2.72556900,0.12719100,0.62800800,1.43000000,663.97565700,66.14194900,12.71231800,0.84165200,0.03251200,108.52997400,1.69682500,1.00000000,0.09451100,4146.07067700,160.15845200,2000.00000000,12.42750000,1.00000000,1.00000000,0.34349600,0.35408200,6.56260900,0.10122200,0.22868900,0.27850700,0.53505900,0.34610700,0.15290000,0.05856900,0.00440000,1.70545300,1165.63292700,0.05087800,0.03905600,0.01182200,0.81145400,0.18767600,0.24771300,0.28117700,0.28600700,0.28925500,0.25278100,0.21727000,0.22552800,3.25641200,3.62476700,5.18077500,13.39225900,15.62803400,18.02091000,9.83304400,9.62003900,0.06269900,0.05087800,11.61136700,44.68072200
13/01/1986,77,8.29944200,4646.69938800,543.45970900,464.66994000,81.32339000,68.42466400,326.43320000,23.36181000,43.91664400,4.95352700,0.85020600,1.42813700,2.72556900,0.12719100,0.62800800,1.43000000,663.97565700,66.14194900,12.71231800,0.84165200,0.03251200,108.52997400,1.69682500,1.00000000,0.09451100,4146.07067700,160.15845200,2000.00000000,12.42750000,1.00000000,1.00000000,0.34349600,0.35408200,6.56260900,0.10122200,0.22868900,0.27850700,0.53505900,0.34610700,0.15290000,0.05856900,0.00440000,1.70545300,1165.63292700,0.05087800,0.03905600,0.01182200,0.81145400,0.18767600,0.24771300,0.28117700,0.28600700,0.28925500,0.25278100,0.21727000,0.22552800,3.25641200,3.62476700,5.18077500,13.39225900,15.62803400,18.02091000,9.83304400,9.62003900,0.06269900,0.05087800,11.61136700,44.68072200
14/01/1986,78,8.32449700,4704.92496500,554.96960500,470.49250000,87.11812800,68.31726500,326.43320000,23.36181000,49.73920100,4.95352700,0.90698400,1.42629200,2.64884200,0.12065600,0.71127100,1.43000000,663.97565700,74.91118200,12.71231800,0.84033100,0.03383300,105.80468800,1.69729700,1.00000000,0.10571700,4139.56301200,166.66611700,2000.00000000,12.70286100,1.00000000,1.00000000,0.34306200,0.35408200,6.35201700,0.10381700,0.25197100,0.29001500,0.56578600,0.36687300,0.17023700,0.06523800,0.00484200,1.81878000,1165.63292700,0.05847800,0.04198700,0.01649200,0.78002500,0.18428400,0.24748000,0.27370800,0.28067000,0.28494000,0.25346700,0.21764700,0.22546900,3.47919500,3.70719900,5.08231800,13.13435200,15.36220300,18.00305000,9.85998000,9.61659200,0.07497000,0.05847800,11.77994200,41.14099000
14/01/1986,78,8.32449700,4704.92496500,554.96960500,470.49250000,87.11812800,68.31726500,326.43320000,23.36181000,49.73920100,4.95352700,0.90698400,1.42629200,2.64884200,0.12065600,0.71127100,1.43000000,663.97565700,74.91118200,12.71231800,0.84033100,0.03383300,105.80468800,1.69729700,1.00000000,0.10571700,4139.56301200,166.66611700,2000.00000000,12.70286100,1.00000000,1.00000000,0.34306200,0.35408200,6.35201700,0.10381700,0.25197100,0.29001500,0.56578600,0.36687300,0.17023700,0.06523800,0.00484200,1.81878000,1165.63292700,0.05847800,0.04198700,0.01649200,0.78002500,0.18428400,0.24748000,0.27370800,0.28067000,0.28494000,0.25346700,0.21764700,0.22546900,3.47919500,3.70719900,5.08231800,13.13435200,15.36220300,18.00305000,9.85998000,9.61659200,0.07497000,0.05847800,11.77994200,41.14099000
