SimulationName  Clock.Today  SCRUM.Product.Live.Wt  SCRUM.Product.LiveFWt  SCRUM.Product.Live.N  ExtraVariables.Script.AccumLeach  ExtraVariables.Script.SWC  ExtraVariables.Script.SoilNitrogenContent  Mean_MineralN  Treat  RotTreat  IrrigTreat  NitTreat
ABlockRotPW_W1_N0  2006-06-20  *  *  *  *  *  130.9  *  PW_W1_N0  PW  W1  N0
ABlockRotPW_W1_N0  2006-06-20  *  *  *  *  *  110.6  *  PW_W1_N0  PW  W1  N0
ABlockRotPW_W1_N0  2006-06-20  *  *  *  *  *  140.2  *  PW_W1_N0  PW  W1  N0
ABlockRotPW_W1_N0  2006-06-20  *  *  *  *  *  *  *  PW_W1_N0  PW  W1  N0
ABlockRotPW_W1_N1  2006-06-20  *  *  *  *  *  *  *  PW_W1_N1  PW  W1  N1
ABlockRotPW_W1_N1  2006-06-20  *  *  *  *  *  117.4  *  PW_W1_N1  PW  W1  N1
ABlockRotPW_W1_N1  2006-06-20  *  *  *  *  *  71.7  *  PW_W1_N1  PW  W1  N1
ABlockRotPW_W1_N1  2006-06-20  *  *  *  *  *  121.2  *  PW_W1_N1  PW  W1  N1
ABlockRotPW_W1_N1  2006-06-20  *  *  *  *  *  179.3  *  PW_W1_N1  PW  W1  N1
ABlockRotPW_W1_N1  2006-06-20  *  *  *  *  *  129.2  *  PW_W1_N1  PW  W1  N1
ABlockRotPW_W1_N1  2006-06-20  *  *  *  *  *  110.1  *  PW_W1_N1  PW  W1  N1
ABlockRotPW_W1_N1  2006-06-20  *  *  *  *  *  *  *  PW_W1_N1  PW  W1  N1
ABlockRotPW_W1_N2  2006-06-20  *  *  *  *  *  *  *  PW_W1_N2  PW  W1  N2
ABlockRotPW_W1_N2  2006-06-20  *  *  *  *  *  361.6  *  PW_W1_N2  PW  W1  N2
ABlockRotPW_W1_N2  2006-06-20  *  *  *  *  *  237.1  *  PW_W1_N2  PW  W1  N2
ABlockRotPW_W1_N2  2006-06-20  *  *  *  *  *  147.5  *  PW_W1_N2  PW  W1  N2
ABlockRotPW_W1_N2  2006-06-20  *  *  *  *  *  231.3  *  PW_W1_N2  PW  W1  N2
ABlockRotPW_W1_N2  2006-06-20  *  *  *  *  *  372.4  *  PW_W1_N2  PW  W1  N2
ABlockRotPW_W1_N2  2006-06-20  *  *  *  *  *  529.4  *  PW_W1_N2  PW  W1  N2
ABlockRotPW_W1_N2  2006-06-20  *  *  *  *  *  *  *  PW_W1_N2  PW  W1  N2
ABlockRotPW_W2_N0  2006-06-20  *  *  *  *  *  *  *  PW_W2_N0  PW  W2  N0
ABlockRotPW_W2_N0  2006-06-20  *  *  *  *  *  25.1  *  PW_W2_N0  PW  W2  N0
ABlockRotPW_W2_N0  2006-06-20  *  *  *  *  *  50.8  *  PW_W2_N0  PW  W2  N0
ABlockRotPW_W2_N0  2006-06-20  *  *  *  *  *  118.2  *  PW_W2_N0  PW  W2  N0
ABlockRotPW_W2_N0  2006-06-20  *  *  *  *  *  99.3  *  PW_W2_N0  PW  W2  N0
ABlockRotPW_W2_N0  2006-06-20  *  *  *  *  *  67.7  *  PW_W2_N0  PW  W2  N0
ABlockRotPW_W2_N0  2006-06-20  *  *  *  *  *  139.5  *  PW_W2_N0  PW  W2  N0
ABlockRotPW_W2_N0  2006-06-20  *  *  *  *  *  *  *  PW_W2_N0  PW  W2  N0
ABlockRotPW_W2_N1  2006-06-20  *  *  *  *  *  *  *  PW_W2_N1  PW  W2  N1
ABlockRotPW_W2_N1  2006-06-20  *  *  *  *  *  53.2  *  PW_W2_N1  PW  W2  N1
ABlockRotPW_W2_N1  2006-06-20  *  *  *  *  *  119.8  *  PW_W2_N1  PW  W2  N1
ABlockRotPW_W2_N1  2006-06-20  *  *  *  *  *  163.5  *  PW_W2_N1  PW  W2  N1
ABlockRotPW_W2_N1  2006-06-20  *  *  *  *  *  227.6  *  PW_W2_N1  PW  W2  N1
ABlockRotPW_W2_N1  2006-06-20  *  *  *  *  *  146.9  *  PW_W2_N1  PW  W2  N1
ABlockRotPW_W2_N1  2006-06-20  *  *  *  *  *  151  *  PW_W2_N1  PW  W2  N1
ABlockRotPW_W2_N1  2006-06-20  *  *  *  *  *  *  *  PW_W2_N1  PW  W2  N1
ABlockRotPW_W2_N2  2006-06-20  *  *  *  *  *  *  *  PW_W2_N2  PW  W2  N2
ABlockRotPW_W2_N2  2006-06-20  *  *  *  *  *  123  *  PW_W2_N2  PW  W2  N2
ABlockRotPW_W2_N2  2006-06-20  *  *  *  *  *  183.7  *  PW_W2_N2  PW  W2  N2
ABlockRotPW_W2_N2  2006-06-20  *  *  *  *  *  139.2  *  PW_W2_N2  PW  W2  N2
ABlockRotPW_W2_N2  2006-06-20  *  *  *  *  *  253.2  *  PW_W2_N2  PW  W2  N2
ABlockRotPW_W2_N2  2006-06-20  *  *  *  *  *  209  *  PW_W2_N2  PW  W2  N2
ABlockRotPW_W2_N2  2006-06-20  *  *  *  *  *  253.2  *  PW_W2_N2  PW  W2  N2
ABlockRotPW_W2_N2  2006-06-20  *  *  *  *  *  *  *  PW_W2_N2  PW  W2  N2
ABlockRotPW_W1_N0  2006-09-13  *  *  *  *  *  *  *  PW_W1_N0  PW  W1  N0
ABlockRotPW_W1_N0  2006-09-13  *  *  *  *  *  166.6  *  PW_W1_N0  PW  W1  N0
ABlockRotPW_W1_N0  2006-09-13  *  *  *  *  *  119.6  *  PW_W1_N0  PW  W1  N0
ABlockRotPW_W1_N0  2006-09-13  *  *  *  *  *  150.7  *  PW_W1_N0  PW  W1  N0
ABlockRotPW_W1_N0  2006-09-13  *  *  *  *  *  163.3  *  PW_W1_N0  PW  W1  N0
ABlockRotPW_W1_N0  2006-09-13  *  *  *  *  *  127.3  *  PW_W1_N0  PW  W1  N0
ABlockRotPW_W1_N0  2006-09-13  *  *  *  *  *  164.4  *  PW_W1_N0  PW  W1  N0
ABlockRotPW_W1_N0  2006-09-13  *  *  *  *  *  *  *  PW_W1_N0  PW  W1  N0
ABlockRotPW_W1_N1  2006-09-13  *  *  *  *  *  *  *  PW_W1_N1  PW  W1  N1
ABlockRotPW_W1_N1  2006-09-13  *  *  *  *  *  222.9  *  PW_W1_N1  PW  W1  N1
ABlockRotPW_W1_N1  2006-09-13  *  *  *  *  *  157.6  *  PW_W1_N1  PW  W1  N1
ABlockRotPW_W1_N1  2006-09-13  *  *  *  *  *  152.1  *  PW_W1_N1  PW  W1  N1
ABlockRotPW_W1_N1  2006-09-13  *  *  *  *  *  255.8  *  PW_W1_N1  PW  W1  N1
ABlockRotPW_W1_N1  2006-09-13  *  *  *  *  *  170.5  *  PW_W1_N1  PW  W1  N1
ABlockRotPW_W1_N1  2006-09-13  *  *  *  *  *  147.4  *  PW_W1_N1  PW  W1  N1
ABlockRotPW_W1_N1  2006-09-13  *  *  *  *  *  *  *  PW_W1_N1  PW  W1  N1
ABlockRotPW_W1_N2  2006-09-13  *  *  *  *  *  *  *  PW_W1_N2  PW  W1  N2
ABlockRotPW_W1_N2  2006-09-13  *  *  *  *  *  230.7  *  PW_W1_N2  PW  W1  N2
ABlockRotPW_W1_N2  2006-09-13  *  *  *  *  *  174.2  *  PW_W1_N2  PW  W1  N2
ABlockRotPW_W1_N2  2006-09-13  *  *  *  *  *  163.9  *  PW_W1_N2  PW  W1  N2
ABlockRotPW_W1_N2  2006-09-13  *  *  *  *  *  296.1  *  PW_W1_N2  PW  W1  N2
ABlockRotPW_W1_N2  2006-09-13  *  *  *  *  *  235.5  *  PW_W1_N2  PW  W1  N2
ABlockRotPW_W1_N2  2006-09-13  *  *  *  *  *  247.8  *  PW_W1_N2  PW  W1  N2
ABlockRotPW_W1_N2  2006-09-13  *  *  *  *  *  *  *  PW_W1_N2  PW  W1  N2
ABlockRotPW_W2_N0  2006-09-13  *  *  *  *  *  *  *  PW_W2_N0  PW  W2  N0
ABlockRotPW_W2_N0  2006-09-13  *  *  *  *  *  159  *  PW_W2_N0  PW  W2  N0
ABlockRotPW_W2_N0  2006-09-13  *  *  *  *  *  124.4  *  PW_W2_N0  PW  W2  N0
ABlockRotPW_W2_N0  2006-09-13  *  *  *  *  *  140.5  *  PW_W2_N0  PW  W2  N0
ABlockRotPW_W2_N0  2006-09-13  *  *  *  *  *  141.1  *  PW_W2_N0  PW  W2  N0
ABlockRotPW_W2_N0  2006-09-13  *  *  *  *  *  131.3  *  PW_W2_N0  PW  W2  N0
ABlockRotPW_W2_N0  2006-09-13  *  *  *  *  *  161.4  *  PW_W2_N0  PW  W2  N0
ABlockRotPW_W2_N0  2006-09-13  *  *  *  *  *  *  *  PW_W2_N0  PW  W2  N0
ABlockRotPW_W2_N1  2006-09-13  *  *  *  *  *  *  *  PW_W2_N1  PW  W2  N1
ABlockRotPW_W2_N1  2006-09-13  *  *  *  *  *  137.5  *  PW_W2_N1  PW  W2  N1
ABlockRotPW_W2_N1  2006-09-13  *  *  *  *  *  179.9  *  PW_W2_N1  PW  W2  N1
ABlockRotPW_W2_N1  2006-09-13  *  *  *  *  *  123.7  *  PW_W2_N1  PW  W2  N1
ABlockRotPW_W2_N1  2006-09-13  *  *  *  *  *  224.2  *  PW_W2_N1  PW  W2  N1
ABlockRotPW_W2_N1  2006-09-13  *  *  *  *  *  147.2  *  PW_W2_N1  PW  W2  N1
ABlockRotPW_W2_N1  2006-09-13  *  *  *  *  *  152.9  *  PW_W2_N1  PW  W2  N1
ABlockRotPW_W2_N1  2006-09-13  *  *  *  *  *  *  *  PW_W2_N1  PW  W2  N1
ABlockRotPW_W2_N2  2006-09-13  *  *  *  *  *  *  *  PW_W2_N2  PW  W2  N2
ABlockRotPW_W2_N2  2006-09-13  *  *  *  *  *  274.2  *  PW_W2_N2  PW  W2  N2
ABlockRotPW_W2_N2  2006-09-13  *  *  *  *  *  144.1  *  PW_W2_N2  PW  W2  N2
ABlockRotPW_W2_N2  2006-09-13  *  *  *  *  *  193.6  *  PW_W2_N2  PW  W2  N2
ABlockRotPW_W2_N2  2006-09-13  *  *  *  *  *  242.9  *  PW_W2_N2  PW  W2  N2
ABlockRotPW_W2_N2  2006-09-13  *  *  *  *  *  174.1  *  PW_W2_N2  PW  W2  N2
ABlockRotPW_W2_N2  2006-09-13  *  *  *  *  *  179.3  *  PW_W2_N2  PW  W2  N2
ABlockRotPW_W2_N2  2006-09-13  *  *  *  *  *  *  *  PW_W2_N2  PW  W2  N2
ABlockRotPP_W1_N0  2005-07-01  *  *  *  *  *  *  194.7  PP_W1_N0  PP  W1  N0
ABlockRotPP_W1_N0  2005-10-11  *  *  *  *  *  *  247.5  PP_W1_N0  PP  W1  N0
ABlockRotPP_W1_N0  2006-02-14  *  *  *  *  *  *  151.3  PP_W1_N0  PP  W1  N0
ABlockRotPP_W1_N0  2006-06-20  *  *  *  *  *  *  171.9  PP_W1_N0  PP  W1  N0
ABlockRotPP_W1_N0  2006-09-13  *  *  *  *  *  *  166.6  PP_W1_N0  PP  W1  N0
ABlockRotPP_W1_N0  2007-03-15  *  *  *  *  *  *  246.6  PP_W1_N0  PP  W1  N0
ABlockRotPP_W1_N1  2005-07-01  *  *  *  *  *  *  247.7  PP_W1_N1  PP  W1  N1
ABlockRotPP_W1_N1  2005-10-11  *  *  *  *  *  *  246.8  PP_W1_N1  PP  W1  N1
ABlockRotPP_W1_N1  2006-02-14  *  *  *  *  *  *  238.8  PP_W1_N1  PP  W1  N1
ABlockRotPP_W1_N1  2006-06-20  *  *  *  *  *  *  188.2  PP_W1_N1  PP  W1  N1
ABlockRotPP_W1_N1  2006-09-13  *  *  *  *  *  *  188.2  PP_W1_N1  PP  W1  N1
ABlockRotPP_W1_N1  2007-03-15  *  *  *  *  *  *  380.7  PP_W1_N1  PP  W1  N1
ABlockRotPP_W1_N2  2005-07-01  *  *  *  *  *  *  333.2  PP_W1_N2  PP  W1  N2
ABlockRotPP_W1_N2  2005-10-11  *  *  *  *  *  *  330.4  PP_W1_N2  PP  W1  N2
ABlockRotPP_W1_N2  2006-02-14  *  *  *  *  *  *  304.5  PP_W1_N2  PP  W1  N2
ABlockRotPP_W1_N2  2006-06-20  *  *  *  *  *  *  252.1  PP_W1_N2  PP  W1  N2
ABlockRotPP_W1_N2  2006-09-13  *  *  *  *  *  *  198.4  PP_W1_N2  PP  W1  N2
ABlockRotPP_W1_N2  2007-03-15  *  *  *  *  *  *  473.1  PP_W1_N2  PP  W1  N2
ABlockRotPP_W2_N0  2005-07-01  *  *  *  *  *  *  177.7  PP_W2_N0  PP  W2  N0
ABlockRotPP_W2_N0  2005-10-11  *  *  *  *  *  *  210.3  PP_W2_N0  PP  W2  N0
ABlockRotPP_W2_N0  2006-02-14  *  *  *  *  *  *  163.3  PP_W2_N0  PP  W2  N0
ABlockRotPP_W2_N0  2006-06-20  *  *  *  *  *  *  159.3  PP_W2_N0  PP  W2  N0
ABlockRotPP_W2_N0  2006-09-13  *  *  *  *  *  *  168.2  PP_W2_N0  PP  W2  N0
ABlockRotPP_W2_N0  2007-03-15  *  *  *  *  *  *  267.3  PP_W2_N0  PP  W2  N0
ABlockRotPP_W2_N1  2005-07-01  *  *  *  *  *  *  192.3  PP_W2_N1  PP  W2  N1
ABlockRotPP_W2_N1  2005-10-11  *  *  *  *  *  *  220.3  PP_W2_N1  PP  W2  N1
ABlockRotPP_W2_N1  2006-02-14  *  *  *  *  *  *  270.1  PP_W2_N1  PP  W2  N1
ABlockRotPP_W2_N1  2006-06-20  *  *  *  *  *  *  161.4  PP_W2_N1  PP  W2  N1
ABlockRotPP_W2_N1  2006-09-13  *  *  *  *  *  *  179.4  PP_W2_N1  PP  W2  N1
ABlockRotPP_W2_N1  2007-03-15  *  *  *  *  *  *  311.6  PP_W2_N1  PP  W2  N1
ABlockRotPP_W2_N2  2005-07-01  *  *  *  *  *  *  281.8  PP_W2_N2  PP  W2  N2
ABlockRotPP_W2_N2  2005-10-11  *  *  *  *  *  *  329.7  PP_W2_N2  PP  W2  N2
ABlockRotPP_W2_N2  2006-02-14  *  *  *  *  *  *  351.2  PP_W2_N2  PP  W2  N2
ABlockRotPP_W2_N2  2006-06-20  *  *  *  *  *  *  207.7  PP_W2_N2  PP  W2  N2
ABlockRotPP_W2_N2  2006-09-13  *  *  *  *  *  *  185.1  PP_W2_N2  PP  W2  N2
ABlockRotPP_W2_N2  2007-03-15  *  *  *  *  *  *  488.4  PP_W2_N2  PP  W2  N2
ABlockRotPW_W1_N0  2005-07-01  *  *  *  *  *  *  132.4  PW_W1_N0  PW  W1  N0
ABlockRotPW_W1_N0  2005-10-11  *  *  *  *  *  *  60.7  PW_W1_N0  PW  W1  N0
ABlockRotPW_W1_N0  2006-02-14  *  *  *  *  *  *  82.9  PW_W1_N0  PW  W1  N0
ABlockRotPW_W1_N0  2006-06-20  *  *  *  *  *  *  112.5  PW_W1_N0  PW  W1  N0
ABlockRotPW_W1_N0  2006-09-13  *  *  *  *  *  *  148.6  PW_W1_N0  PW  W1  N0
ABlockRotPW_W1_N1  2005-07-01  *  *  *  *  *  *  170.5  PW_W1_N1  PW  W1  N1
ABlockRotPW_W1_N1  2005-10-11  *  *  *  *  *  *  70.1  PW_W1_N1  PW  W1  N1
ABlockRotPW_W1_N1  2006-02-14  *  *  *  *  *  *  163.2  PW_W1_N1  PW  W1  N1
ABlockRotPW_W1_N1  2006-06-20  *  *  *  *  *  *  121.5  PW_W1_N1  PW  W1  N1
ABlockRotPW_W1_N1  2006-09-13  *  *  *  *  *  *  184.4  PW_W1_N1  PW  W1  N1
ABlockRotPW_W1_N2  2005-07-01  *  *  *  *  *  *  269.8  PW_W1_N2  PW  W1  N2
ABlockRotPW_W1_N2  2005-10-11  *  *  *  *  *  *  97.2  PW_W1_N2  PW  W1  N2
ABlockRotPW_W1_N2  2006-02-14  *  *  *  *  *  *  396.4  PW_W1_N2  PW  W1  N2
ABlockRotPW_W1_N2  2006-06-20  *  *  *  *  *  *  313.2  PW_W1_N2  PW  W1  N2
ABlockRotPW_W1_N2  2006-09-13  *  *  *  *  *  *  224.7  PW_W1_N2  PW  W1  N2
ABlockRotPW_W2_N0  2005-07-01  *  *  *  *  *  *  132.6  PW_W2_N0  PW  W2  N0
ABlockRotPW_W2_N0  2005-10-11  *  *  *  *  *  *  54.6  PW_W2_N0  PW  W2  N0
ABlockRotPW_W2_N0  2006-02-14  *  *  *  *  *  *  80.9  PW_W2_N0  PW  W2  N0
ABlockRotPW_W2_N0  2006-06-20  *  *  *  *  *  *  83.4  PW_W2_N0  PW  W2  N0
ABlockRotPW_W2_N0  2006-09-13  *  *  *  *  *  *  142.9  PW_W2_N0  PW  W2  N0
ABlockRotPW_W2_N1  2005-07-01  *  *  *  *  *  *  173.8  PW_W2_N1  PW  W2  N1
ABlockRotPW_W2_N1  2005-10-11  *  *  *  *  *  *  62.9  PW_W2_N1  PW  W2  N1
ABlockRotPW_W2_N1  2006-02-14  *  *  *  *  *  *  162.5  PW_W2_N1  PW  W2  N1
ABlockRotPW_W2_N1  2006-06-20  *  *  *  *  *  *  143.7  PW_W2_N1  PW  W2  N1
ABlockRotPW_W2_N1  2006-09-13  *  *  *  *  *  *  160.9  PW_W2_N1  PW  W2  N1
ABlockRotPW_W2_N2  2005-07-01  *  *  *  *  *  *  204  PW_W2_N2  PW  W2  N2
ABlockRotPW_W2_N2  2005-10-11  *  *  *  *  *  *  74  PW_W2_N2  PW  W2  N2
ABlockRotPW_W2_N2  2006-02-14  *  *  *  *  *  *  544  PW_W2_N2  PW  W2  N2
ABlockRotPW_W2_N2  2006-06-20  *  *  *  *  *  *  193.5  PW_W2_N2  PW  W2  N2
ABlockRotPW_W2_N2  2006-09-13  *  *  *  *  *  *  201.4  PW_W2_N2  PW  W2  N2
