SimulationName	Clock.Today	Oats.Ear.NConc.	Oats.Ear.Wt	Oats.Grain.Live.NConc	Oats.Grain.Live.Wt	Oats.Leaf.Dead.Nconc	Oats.Leaf.Dead.Wt	Oats.Leaf.LAI	Oats.Leaf.Live.NConc	Oats.Leaf.Live.Wt	Oats.Panicle.Live.NConc	Oats.Panicle.Wt	Oats.Stem.Live.NConc	Oats.Stem.Live.Wt	Oats.AboveGround.Nconc	Oats.AboveGround.Live.Wt	Oats.Leaf.N	Oats.Stem.N	Oats.Phenology.Stage	Oats.Structure.LeafTipsAppeared	Oats.Leaf.ExpandedCohortNo	Oats.Leaf.GreenCohortNo	Oats.Leaf.SenescingCohortNo	Oats.Leaf.DeadCohortNo	Oats.Leaf.CoverTotal	Soil.Temperature(1)	Soil.Temperature(2)	Soil.Temperature(3)	Soil.Temperature(4)	Soil.Temperature(5)	Soil.Temperature(6)	Soil.Temperature(7)	Soil.SoilNitrogen.mineral_n(1)	Soil.SoilNitrogen.mineral_n(2)	Soil.SoilNitrogen.mineral_n(3)	Soil.SoilNitrogen.mineral_n(4)	Soil.SoilNitrogen.mineral_n(5)	Soil.SoilNitrogen.mineral_n(6)	Soil.SoilNitrogen.NH4(1)	Soil.SoilNitrogen.NH4(2)	Soil.SoilNitrogen.NH4(3)	Soil.SoilNitrogen.NH4(4)	Soil.SoilNitrogen.NH4(5)	Soil.SoilNitrogen.NH4(6)	Soil.SoilNitrogen.NO3(1)	Soil.SoilNitrogen.NO3(2)	Soil.SoilNitrogen.NO3(3)	Soil.SoilNitrogen.NO3(4)	Soil.SoilNitrogen.NO3(5)	Soil.SoilNitrogen.NO3(6)	Soil.SoilNitrogen.ProfileMineralN	Soil.SoilNitrogen.ProfileNO3	Soil.SoilNitrogen.ProfileNH4	Soil.SoilWater.SW(1)	Soil.SoilWater.SW(2)	Soil.SoilWater.SW(3)	Soil.SoilWater.SW(4)	Soil.SoilWater.SW(5)	Soil.SoilWater.SW(6)	Soil.SoilWater.SW(7)	Soil.SoilWater.ProfileWater	Nit	Irr
RS_Oats_1718Nit0IrrNil	2017-10-09	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	13.41350247	12.81982292	12.25834609	11.60555286	11.47482161	11.26977943	11.1527276	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.32409375	0.3101125	0.30414375	0.3666125	0.3741	0.33609375	0.21893125	575.0953125	0	Nil
RS_Oats_1718Nit300IrrFull	2017-10-09	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	12.66992904	12.14583594	11.77668464	11.29049609	11.19974115	11.12435469	11.06818984	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.3089625	0.3113	0.2969	0.38585	0.3988625	0.3165	0.1859	568.243125	300	Full
RS_Oats_1718Nit300IrrNil	2017-10-09	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	12.91402852	12.37713594	11.9329849	11.47405859	11.33944479	11.16116693	11.11602188	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.322503125	0.3243625	0.323925	0.357225	0.37853125	0.35051875	0.2486875	594.6960938	300	Nil
RS_Oats_1718Nit50IrrFull	2017-10-09	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	13.03393346	12.43703151	11.98294063	11.44936563	11.32703958	11.19611771	11.08895339	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.3325125	0.29888125	0.3519125	0.38209375	0.37515625	0.2954375	0.17898125	569.7834375	50	Full
RS_Oats_1718Nit50IrrNil	2017-10-09	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	13.2932763	12.79097526	12.24812474	11.64973646	11.47598568	11.27182083	11.17656458	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.32415625	0.30354375	0.31049375	0.35416875	0.34845	0.31310625	0.1448125	535.464375	50	Nil
RS_Oats_1718Nit0IrrFull	2017-10-10	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	14.20280391	13.55261172	12.91350938	11.67883307	11.4642362	11.25016901	11.17094089	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.338771875	0.35541875	0.33795625	0.363325	0.351125	0.3563	0.21315	590.6854688	0	Full
RS_Oats_1718Nit0IrrNil	2017-10-10	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	14.52638867	13.79270313	12.94894479	11.75819766	11.50961875	11.29094063	11.17894583	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.319053125	0.31423125	0.306775	0.3658875	0.3737375	0.3362625	0.21975	575.7164063	0	Nil
RS_Oats_1718Nit300IrrFull	2017-10-10	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	13.35206589	12.91542813	12.38229844	11.43633073	11.23014193	11.1443237	11.09126224	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.354365625	0.37269375	0.3365375	0.3867875	0.39809375	0.316625	0.1863875	596.3882813	300	Full
RS_Oats_1718Nit300IrrNil	2017-10-10	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	13.63635091	13.18495651	12.52691771	11.61561172	11.37124063	11.17876094	11.13966589	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.316665625	0.3290125	0.32703125	0.3564375	0.37795625	0.35058125	0.2492375	595.2248438	300	Nil
RS_Oats_1718Nit50IrrFull	2017-10-10	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	13.93693242	13.34339479	12.64796042	11.58608724	11.35611927	11.21624557	11.11464609	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.365590625	0.35503125	0.3854375	0.3870375	0.3746375	0.29565625	0.1795875	594.8001563	50	Full
RS_Oats_1718Nit50IrrNil	2017-10-10	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	14.2899026	13.71111484	12.90402005	11.80756849	11.50761875	11.29532109	11.20287448	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.31793125	0.30795625	0.31355625	0.35363125	0.34821875	0.313175	0.14521875	536.023125	50	Nil
RS_Oats_1718Nit0IrrFull	2017-10-11	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	12.1659832	12.99564609	12.97010469	11.967775	11.56341276	11.28391198	11.21056198	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.351746875	0.3701375	0.358025	0.3849625	0.35803125	0.3588625	0.21625	611.1220313	0	Full
RS_Oats_1718Nit0IrrNil	2017-10-11	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	11.92436224	12.87554583	12.90948151	11.99927917	11.60251068	11.32623073	11.20697318	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.32276875	0.3167	0.3082375	0.3657625	0.3735	0.33668125	0.22060625	577.3565625	0	Nil
RS_Oats_1718Nit300IrrFull	2017-10-11	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	11.78859635	12.45398672	12.46400417	11.7003763	11.32892005	11.17375807	11.11503125	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.36685625	0.38563125	0.3537875	0.40069375	0.40444375	0.3172375	0.1875	611.971875	300	Full
RS_Oats_1718Nit300IrrNil	2017-10-11	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	11.73804583	12.53812448	12.53226146	11.8244276	11.45333359	11.21021693	11.16662839	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.319378125	0.3314375	0.32923125	0.3565375	0.37769375	0.35091875	0.249775	596.8692188	300	Nil
RS_Oats_1718Nit50IrrFull	2017-10-11	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	12.09063424	12.78025521	12.76260911	11.86133125	11.45161953	11.24785859	11.14100573	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.375475	0.3661	0.40605	0.404725	0.383075	0.29749375	0.1808	612.879375	50	Full
RS_Oats_1718Nit50IrrNil	2017-10-11	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	11.96221003	12.90565026	12.90283542	12.04423411	11.59647839	11.32897604	11.23026693	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.321365625	0.3105125	0.31570625	0.35365	0.34814375	0.31345	0.14556875	537.7373438	50	Nil
RS_Oats_1718Nit0IrrFull	2017-10-12	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	12.88762813	12.86652656	12.63078099	12.08336953	11.71131979	11.35772109	11.24503646	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.35864375	0.37640625	0.3627	0.3906875	0.3623875	0.36215	0.21828125	619.119375	0	Full
RS_Oats_1718Nit0IrrNil	2017-10-12	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	12.92153424	12.77240313	12.50027578	12.04939167	11.7111526	11.38006667	11.24291641	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.31235625	0.314025	0.309075	0.3670125	0.3736625	0.3369875	0.22136875	576.3890625	0	Nil
RS_Oats_1718Nit300IrrFull	2017-10-12	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	12.13340586	12.22781563	12.10500703	11.78032656	11.45398542	11.23422318	11.15132214	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.370353125	0.38975625	0.358425	0.402675	0.4076125	0.32031875	0.1881375	617.1670313	300	Full
RS_Oats_1718Nit300IrrNil	2017-10-12	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	12.10380794	12.27788281	12.13411745	11.85940339	11.54637839	11.25987135	11.19762813	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.307346875	0.3291375	0.331075	0.357825	0.3779375	0.35126875	0.25014375	595.9476563	300	Nil
RS_Oats_1718Nit50IrrFull	2017-10-12	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	12.69470273	12.65786458	12.40765521	11.97316823	11.5913349	11.3166974	11.17853229	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.374978125	0.36745625	0.40943125	0.4057625	0.39204375	0.3011375	0.18194375	618.4607813	50	Full
RS_Oats_1718Nit50IrrNil	2017-10-12	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	12.75364688	12.7848651	12.51979141	12.08424323	11.70240104	11.38591797	11.26700755	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.30925625	0.30691875	0.3164375	0.35454375	0.3482	0.3136875	0.14601875	536.0925	50	Nil
RS_Oats_1718Nit0IrrFull	2017-10-13	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.843144625	13.62371185	13.18597839	12.85499297	12.11674766	11.79258906	11.43406146	11.29470729	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.33311875	0.3614	0.34836875	0.38615625	0.362525	0.36261875	0.216275	606.9609375	0	Full
RS_Oats_1718Nit0IrrNil	2017-10-13	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	7	5.35	3.85	1.4	1.75	0.79740082	13.86256055	13.19173906	12.73980286	12.05979922	11.76614896	11.43938411	11.28475286	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.2981375	0.30733125	0.3072125	0.36938125	0.37411875	0.33720625	0.22204375	573.8090625	0	Nil
RS_Oats_1718Nit300IrrFull	2017-10-13	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	7.45	6	5.45	1.2	0.8	0.928800736	12.89303424	12.47762526	12.23598724	11.78137292	11.52056172	11.30335469	11.19800677	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.34441875	0.37431875	0.34951875	0.3990625	0.40676875	0.32366875	0.1884125	608.04	300	Full
RS_Oats_1718Nit300IrrNil	2017-10-13	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.947478537	12.97575846	12.57236276	12.2600901	11.84405078	11.59089453	11.30991667	11.23924245	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.289734375	0.32235625	0.329925	0.36021875	0.379175	0.3516625	0.25063125	593.2973438	300	Nil
RS_Oats_1718Nit50IrrFull	2017-10-13	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.913135489	13.40746003	12.92899193	12.59156198	11.99447005	11.67014323	11.39273932	11.23260911	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.3523875	0.3508	0.40173125	0.40200625	0.390775	0.30145	0.18253125	609.02625	50	Full
RS_Oats_1718Nit50IrrNil	2017-10-13	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.837857832	13.61909076	13.14534974	12.72758438	12.09971615	11.76113281	11.4418237	11.31294505	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.29273125	0.2991125	0.3147625	0.35625625	0.34836875	0.31391875	0.1464	532.6884375	50	Nil
RS_Oats_1718Nit0IrrFull	2017-10-14	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	11.97038802	12.58686615	12.67222656	12.18343047	11.85516979	11.49223646	11.34442943	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.323415625	0.35486875	0.3417625	0.38381875	0.3626	0.36315	0.21685625	602.1989063	0	Full
RS_Oats_1718Nit0IrrNil	2017-10-14	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	11.89359661	12.49984609	12.61590599	12.14146771	11.82000026	11.49014141	11.33015443	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.290684375	0.30393125	0.3057375	0.37034375	0.37491875	0.3374625	0.2226625	572.5298438	0	Nil
RS_Oats_1718Nit300IrrFull	2017-10-14	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	11.31581328	11.92812448	12.10645104	11.81982031	11.55894349	11.35585391	11.24612552	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.334334375	0.36731875	0.34549375	0.3973375	0.40598125	0.3247125	0.1888375	603.9567188	300	Full
RS_Oats_1718Nit300IrrNil	2017-10-14	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	11.38923633	12.01354349	12.16195625	11.89803698	11.62738099	11.35545521	11.28063646	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.28165625	0.31943125	0.32895625	0.36149375	0.38001875	0.35225625	0.25111875	592.31625	300	Nil
RS_Oats_1718Nit50IrrFull	2017-10-14	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	11.7555526	12.30563542	12.44534323	12.04869349	11.72622161	11.4522224	11.28696276	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.342684375	0.34318125	0.396675	0.39995625	0.38939375	0.301825	0.18320625	604.1967188	50	Full
RS_Oats_1718Nit50IrrNil	2017-10-14	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	11.81482057	12.46087943	12.59838411	12.17945729	11.81143464	11.49302943	11.35806146	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.28451875	0.29575625	0.31423125	0.35730625	0.34853125	0.31411875	0.14665	531.2925	50	Nil
RS_Oats_1718Nit0IrrFull	2017-10-15	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	12.75180573	12.74597969	12.56863281	12.17950807	11.90659193	11.54681901	11.39409063	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.32274375	0.35115	0.33676875	0.3819125	0.36261875	0.3636	0.217525	599.8115625	0	Full
RS_Oats_1718Nit0IrrNil	2017-10-15	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	12.98061484	12.82136328	12.55609453	12.14129792	11.87156172	11.5415474	11.37348724	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.290559375	0.30158125	0.3035875	0.3703375	0.37541875	0.33775625	0.2232625	571.9298438	0	Nil
RS_Oats_1718Nit300IrrFull	2017-10-15	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	11.87064049	12.03315755	12.00375052	11.7996224	11.5959099	11.40114792	11.28936979	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.331178125	0.3624	0.34163125	0.3959625	0.40551875	0.32534375	0.189325	601.3710938	300	Full
RS_Oats_1718Nit300IrrNil	2017-10-15	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	12.02858971	12.24138932	12.11879896	11.88435443	11.66367135	11.39820365	11.31866198	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.281628125	0.316325	0.32728125	0.36165	0.38036875	0.35258125	0.25170625	591.7692188	300	Nil
RS_Oats_1718Nit50IrrFull	2017-10-15	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	12.4492694	12.43827083	12.31393568	12.03645833	11.77049688	11.50427865	11.33661172	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.340240625	0.3381125	0.3912	0.39845	0.38854375	0.302125	0.183825	600.9960938	50	Full
RS_Oats_1718Nit50IrrNil	2017-10-15	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	12.68107799	12.73872135	12.52271068	12.1708776	11.86506927	11.54505469	11.40225078	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.284946875	0.2930625	0.31249375	0.35749375	0.3488	0.314325	0.14703125	530.7445313	50	Nil
RS_Oats_1718Nit0IrrFull	2017-10-16	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	11.36329583	12.32343281	12.48964609	12.1853474	11.93497995	11.59416875	11.44120234	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.3165	0.348275	0.33353125	0.3806625	0.3621	0.36405625	0.218175	597.27375	0	Full
RS_Oats_1718Nit0IrrNil	2017-10-16	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	11.16869427	12.20338411	12.47633307	12.16862995	11.90470938	11.58928776	11.41769922	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.286509375	0.30073125	0.302675	0.369975	0.37555625	0.33816875	0.22388125	571.1629688	0	Nil
RS_Oats_1718Nit300IrrFull	2017-10-16	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	10.80203216	11.68340052	11.92029271	11.79123646	11.6110776	11.43957656	11.33068099	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.324571875	0.358525	0.33909375	0.395125	0.40511875	0.3256625	0.1897	598.8745313	300	Full
RS_Oats_1718Nit300IrrNil	2017-10-16	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	10.75734701	11.76336823	12.01724323	11.89303802	11.68463958	11.43308516	11.35487266	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.27718125	0.31525625	0.32628125	0.36159375	0.380625	0.35315	0.2522375	591.031875	300	Nil
RS_Oats_1718Nit50IrrFull	2017-10-16	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	11.30243659	12.06608203	12.26647917	12.03365313	11.79505911	11.55131979	11.38344531	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.33444375	0.33516875	0.38629375	0.397275	0.3879875	0.30236875	0.18436875	597.93	50	Full
RS_Oats_1718Nit50IrrNil	2017-10-16	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	11.16743971	12.19170599	12.45028125	12.19489557	11.89619401	11.59097734	11.44856667	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.28053125	0.2920625	0.31209375	0.3575	0.34908125	0.31449375	0.14735	530.0446875	50	Nil
RS_Oats_1718Nit0IrrFull	2017-10-17	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	12.08433125	12.0942974	12.03968438	12.10992083	11.95474688	11.63547604	11.48369089	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.3060125	0.3423625	0.328525	0.3791	0.361775	0.36455	0.21873125	593.060625	0	Full
RS_Oats_1718Nit0IrrNil	2017-10-17	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	12.16225273	12.04749714	11.98898203	12.0864612	11.92945599	11.62853594	11.45886484	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.2789625	0.29654375	0.3000875	0.3694625	0.37565	0.3385375	0.224425	568.7746875	0	Nil
RS_Oats_1718Nit300IrrFull	2017-10-17	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	11.18101602	11.34373438	11.50629688	11.71372083	11.61992552	11.47153542	11.36551719	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.312453125	0.3499625	0.33415625	0.39396875	0.4045375	0.3259625	0.19019375	594.0079688	300	Full
RS_Oats_1718Nit300IrrNil	2017-10-17	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	11.19465143	11.45040443	11.55516068	11.81177786	11.69797813	11.46480755	11.38892604	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.26804375	0.3111125	0.3243	0.36099375	0.3805125	0.35353125	0.2527375	588.4959375	300	Nil
RS_Oats_1718Nit50IrrFull	2017-10-17	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	11.85256081	11.77815469	11.82282031	11.95529089	11.80893724	11.58672943	11.42323411	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.323796875	0.32756875	0.3813	0.395925	0.38740625	0.30255	0.184825	593.3067188	50	Full
RS_Oats_1718Nit50IrrNil	2017-10-17	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	11.96948945	12.02176901	11.97819427	12.10674896	11.91777891	11.62909583	11.48657344	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.271565625	0.2874375	0.3100625	0.35708125	0.3491	0.31478125	0.1477125	527.4717188	50	Nil
RS_Oats_1718Nit0IrrFull	2017-10-18	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	11.75205482	12.37318698	12.29194115	12.03357422	11.93214323	11.66153594	11.52046641	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.298471875	0.33755	0.324	0.37765	0.36149375	0.36486875	0.21931875	589.6026563	0	Full
RS_Oats_1718Nit0IrrNil	2017-10-18	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	11.59856771	12.25646901	12.23271224	12.02239688	11.90854896	11.65867161	11.49471146	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.27333125	0.29340625	0.29791875	0.36881875	0.3754375	0.3389	0.22486875	566.79375	0	Nil
RS_Oats_1718Nit300IrrFull	2017-10-18	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	10.93496445	11.47807161	11.57937474	11.62514688	11.59230208	11.49117188	11.39646146	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.3038875	0.3431	0.3298	0.3929625	0.404	0.32603125	0.190725	590.10375	300	Full
RS_Oats_1718Nit300IrrNil	2017-10-18	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	10.87826693	11.63006563	11.69126563	11.73308255	11.6738875	11.48526823	11.41908958	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.26206875	0.30788125	0.3225875	0.36025625	0.380325	0.35386875	0.25348125	586.648125	300	Nil
RS_Oats_1718Nit50IrrFull	2017-10-18	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	11.57555729	11.99555469	11.97309922	11.8740362	11.78441406	11.61246901	11.45739141	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.315825	0.32161875	0.3774625	0.39478125	0.3869	0.3028375	0.1854625	589.8496875	50	Full
RS_Oats_1718Nit50IrrNil	2017-10-18	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	11.54852799	12.27557344	12.24280521	12.04156641	11.89995365	11.65814349	11.5231862	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.265565625	0.28381875	0.3083625	0.356625	0.34925625	0.31513125	0.148	525.6201563	50	Nil
RS_Oats_1718Nit0IrrFull	2017-10-19	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.795727778	13.44078203	12.58385208	12.22938333	12.00848568	11.91864141	11.67536745	11.54734688	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.286896875	0.3303875	0.3180625	0.37589375	0.3608125	0.364975	0.2199875	584.5120313	0	Full
RS_Oats_1718Nit0IrrNil	2017-10-19	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	7.45	5.95	3.95	1.1	2.4	0.751131979	13.76077044	12.67203255	12.1836599	12.00408333	11.90376797	11.67460859	11.52508151	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.265284375	0.2882625	0.294525	0.3678375	0.375325	0.33934375	0.22541875	563.7670313	0	Nil
