SowDate,trial_code,exp_no,site,year,date,Stage,Rep,Landscape_pos,Type,cultivar,TOS,density_trt,Irrigation_trt,Fertiliser_Trt,density,AboveGround.NConc,AboveGround.wt,grain.total.wt,grain.wt,grain.protein,grain.oil,grain.number,stem.live,leaf.live,SoilWater.SW(1),SoilWater.SW(2),SoilWater.SW(3),SoilWater.SW(4),SoilWater.SW(5),SoilWater.SW(6),Nutrient.MineralN(1),Nutrient.MineralN(2),Nutrient.MineralN(3),Nutrient.MineralN(4),Nutrient.MineralN(5),Nutrient.MineralN,
(d/mm/yyyy),(),(),(),(),(d/mm/yyyy),(),(),(),(),(),(),(plants/m2),(),(kg/ha),(plants/m2),(%),(g/m2),(g/m2),(mg),(%),(%),(seeds/m2),(g/m2),(g/m2),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),
1/04/2014,CSTA14GANM2,1,Ganmain,2014,26/09/2014,6,3,,H_Winter,Hyola971,1,45,nil,nil,,,833.6258418,,,,,,552.628367,280.9974747,,,,,,,,,,,,,
1/04/2014,CSTA14GANM2,1,Ganmain,2014,18/07/2014,6,3,,H,44Y87,1,45,nil,nil,,,572.4977278,,,,,,387.5369234,184.9608044,,,,,,,,,,,,,
15/04/2014,CSTA14GANM2,1,Ganmain,2014,9/08/2014,6,4,,H,45Y88,2,45,nil,nil,,,692.9234601,,,,,,498.4186292,194.5048309,,,,,,,,,,,,,
15/04/2014,CSTA14GANM2,1,Ganmain,2014,31/07/2014,6,4,,H,44Y87,2,15,nil,nil,,,563.3084577,,,,,,321.8905473,241.4179104,,,,,,,,,,,,,
15/04/2014,CSTA14GANM2,1,Ganmain,2014,28/09/2014,6,4,,H_Winter,Hyola971,2,45,nil,nil,,,702.4038462,,,,,,491.6826923,210.7211538,,,,,,,,,,,,,
1/04/2014,CSTA14GANM2,1,Ganmain,2014,5/07/2014,6,4,,H_TT,Hyola559,1,45,nil,nil,,,401.9267274,,,,,,273.6522399,128.2744875,,,,,,,,,,,,,
1/04/2014,CSTA14GANM2,1,Ganmain,2014,12/06/2014,6,4,,H,Hyola575,1,45,nil,nil,,,312.6937984,,,,,,178.6821705,134.0116279,,,,,,,,,,,,,
1/04/2014,CSTA14GANM2,1,Ganmain,2014,21/07/2014,6,4,,H,45Y88,1,45,nil,nil,,,489.6722676,,,,,,343.8124432,145.8598244,,,,,,,,,,,,,
28/04/2014,CSTA14GANM2,1,Ganmain,2014,18/08/2014,6,4,,H,Hyola575,3,15,nil,nil,,,503.5170251,,,,,,235.4105572,268.1064679,,,,,,,,,,,,,
28/04/2014,CSTA14GANM2,1,Ganmain,2014,26/08/2014,6,4,,H,44Y87,3,45,nil,nil,,,658.3011583,,,,,,429.7243672,228.5767911,,,,,,,,,,,,,
28/04/2014,CSTA14GANM2,1,Ganmain,2014,5/08/2014,6,4,,OP_TT,Gem,3,45,nil,nil,,,335.5022142,,,,,,127.2594605,208.2427536,,,,,,,,,,,,,
13/05/2014,CSTA14GANM2,1,Ganmain,2014,12/09/2014,6,4,,H,44Y87,4,15,nil,nil,,,65.234375,,,,,,26.57696759,38.65740741,,,,,,,,,,,,,
13/05/2014,CSTA14GANM2,1,Ganmain,2014,13/09/2014,6,4,,H,45Y88,4,15,nil,nil,,,273.6574074,,,,,,184.4212963,89.23611111,,,,,,,,,,,,,
1/04/2014,CSTA14GANM2,1,Ganmain,2014,5/07/2014,6,1,,H,45Y88,1,15,nil,nil,,,508.7809917,,,,,,326.467803,182.3131887,,,,,,,,,,,,,
1/04/2014,CSTA14GANM2,1,Ganmain,2014,18/09/2014,6,1,,H_Winter,Hyola971,1,45,nil,nil,,,885.5555556,,,,,,587.1618357,298.3937198,,,,,,,,,,,,,
1/04/2014,CSTA14GANM2,1,Ganmain,2014,21/07/2014,6,1,,H,45Y88,1,45,nil,nil,,,475.4161827,,,,,,332.7913279,142.6248548,,,,,,,,,,,,,
13/05/2014,CSTA14GANM2,1,Ganmain,2014,6/09/2014,6,1,,H,Hyola575,4,15,nil,nil,,,422.8302611,,,,,,263.4024578,159.4278034,,,,,,,,,,,,,
13/05/2014,CSTA14GANM2,1,Ganmain,2014,11/09/2014,6,1,,H,45Y88,4,15,nil,nil,,,237.860475,,,,,,122.3282443,115.5322307,,,,,,,,,,,,,
13/05/2014,CSTA14GANM2,1,Ganmain,2014,11/09/2014,6,1,,H,44Y87,4,15,nil,nil,,,259.0448078,,,,,,113.9797154,145.0650923,,,,,,,,,,,,,
15/04/2014,CSTA14GANM2,1,Ganmain,2014,14/08/2014,6,1,,H,44Y87,2,45,nil,nil,,,610.2941176,,,,,,433.9869281,176.3071895,,,,,,,,,,,,,
15/04/2014,CSTA14GANM2,1,Ganmain,2014,5/08/2014,6,1,,OP_TT,Gem,2,45,nil,nil,,,504.2768107,,,,,,291.5350312,212.7417795,,,,,,,,,,,,,
15/04/2014,CSTA14GANM2,1,Ganmain,2014,7/08/2014,6,1,,H,45Y88,2,15,nil,nil,,,596.9514421,,,,,,360.4235122,236.5279299,,,,,,,,,,,,,
28/04/2014,CSTA14GANM2,1,Ganmain,2014,24/08/2014,6,1,,H,45Y88,3,45,nil,nil,,,521.9603553,,,,,,332.1565898,189.8037656,,,,,,,,,,,,,
28/04/2014,CSTA14GANM2,1,Ganmain,2014,29/09/2014,6,1,,H_Winter,Hyola971,3,45,nil,nil,,,372.7642276,,,,,,319.5121951,53.25203252,,,,,,,,,,,,,
28/04/2014,CSTA14GANM2,1,Ganmain,2014,8/08/2014,6,1,,H,Hyola575,3,15,nil,nil,,,624.6329779,,,,,,261.4742698,363.1587081,,,,,,,,,,,,,
13/05/2014,CSTA14GANM2,1,Ganmain,2014,29/09/2014,6,2,,H_Winter,Hyola971,4,45,nil,nil,,,383.3630952,,,,,,302.0436508,81.31944444,,,,,,,,,,,,,
28/04/2014,CSTA14GANM2,1,Ganmain,2014,24/08/2014,6,2,,H,44Y87,3,45,nil,nil,,,711.7146776,,,,,,482.9492455,228.7654321,,,,,,,,,,,,,
28/04/2014,CSTA14GANM2,1,Ganmain,2014,14/08/2014,6,2,,OP_TT,Gem,3,45,nil,nil,,,288.1661822,,,,,,186.9186047,101.2475775,,,,,,,,,,,,,
28/04/2014,CSTA14GANM2,1,Ganmain,2014,28/09/2014,6,2,,H_Winter,Hyola971,3,45,nil,nil,,,432.4786325,,,,,,370.6959707,61.78266178,,,,,,,,,,,,,
1/04/2014,CSTA14GANM2,1,Ganmain,2014,8/06/2014,6,2,,H,Hyola575,1,15,nil,nil,,,244.4444444,,,,,,,,,,,,,,,,,,,,
1/04/2014,CSTA14GANM2,1,Ganmain,2014,5/07/2014,6,2,,H_TT,Hyola559,1,45,nil,nil,,,449.3379198,,,,,,284.9459979,164.3919219,,,,,,,,,,,,,
1/04/2014,CSTA14GANM2,1,Ganmain,2014,3/07/2014,6,2,,H,44Y87,1,15,nil,nil,,,352.897351,,,,,,223.2615894,129.6357616,,,,,,,,,,,,,
15/04/2014,CSTA14GANM2,1,Ganmain,2014,20/07/2014,6,2,,H,Hyola575,2,45,nil,nil,,,542.8338762,,,,,,376.9679696,165.8659066,,,,,,,,,,,,,
15/04/2014,CSTA14GANM2,1,Ganmain,2014,5/08/2014,6,2,,H_TT,Hyola559,2,45,nil,nil,,,386.2654321,,,,,,208.7921255,177.4733066,,,,,,,,,,,,,
15/04/2014,CSTA14GANM2,1,Ganmain,2014,20/07/2014,6,2,,H,Hyola575,2,15,nil,nil,,,592.2698838,,,,,,329.7866399,262.483244,,,,,,,,,,,,,
28/04/2014,CSTA14GANM2,1,Ganmain,2014,7/08/2014,6,3,,OP_TT,Gem,3,45,nil,nil,,,436.3492063,,,,,,218.1746032,218.1746032,,,,,,,,,,,,,
28/04/2014,CSTA14GANM2,1,Ganmain,2014,14/08/2014,6,3,,H,Hyola575,3,45,nil,nil,,,621.8637993,,,,,,414.5758662,207.2879331,,,,,,,,,,,,,
28/04/2014,CSTA14GANM2,1,Ganmain,2014,8/08/2014,6,3,,H,Hyola575,3,15,nil,nil,,,521.6049383,,,,,,270.4618198,251.1431184,,,,,,,,,,,,,
15/04/2014,CSTA14GANM2,1,Ganmain,2014,25/09/2014,6,3,,H_Winter,Hyola971,2,45,nil,nil,,,839.4227053,,,,,,573.7826087,265.6400966,,,,,,,,,,,,,
15/04/2014,CSTA14GANM2,1,Ganmain,2014,22/07/2014,6,3,,H,Hyola575,2,15,nil,nil,,,620.0542823,,,,,,356.3530358,263.7012465,,,,,,,,,,,,,
15/04/2014,CSTA14GANM2,1,Ganmain,2014,22/07/2014,6,3,,H,Hyola575,2,45,nil,nil,,,576.5633724,,,,,,353.8002513,222.7631212,,,,,,,,,,,,,
13/05/2014,CSTA14GANM2,1,Ganmain,2014,12/09/2014,6,3,,H,45Y88,4,45,nil,nil,,,123.5977564,,,,,,61.79887821,61.79887821,,,,,,,,,,,,,
1/04/2014,CSTA14GANM2,1,Ganmain,2014,11/06/2014,6,3,,H,Hyola575,1,45,nil,nil,,,321.2682379,,,,,,203.469884,117.7983539,,,,,,,,,,,,,
1/04/2014,CSTA14GANM2,1,Ganmain,2014,3/07/2014,6,3,,H,44Y87,1,15,nil,nil,,,552.5830301,,,,,,377.6646609,174.9183693,,,,,,,,,,,,,
1/04/2014,CSTA14GANM2,1,Ganmain,2014,19/07/2014,6,3,,H,45Y88,1,45,nil,nil,,,711.1534553,,,,,,494.7154472,216.4380081,,,,,,,,,,,,,
15/04/2014,CSTA14GANM2,1,Ganmain,2014,11/08/2014,6,4,,H,44Y87,2,45,nil,nil,,,676.0700389,,,,,,507.0525292,169.0175097,,,,,,,,,,,,,
15/04/2014,CSTA14GANM2,1,Ganmain,2014,31/07/2014,6,4,,OP_TT,Gem,2,45,nil,nil,,,451.0677344,,,,,,249.2742743,201.7934601,,,,,,,,,,,,,
15/04/2014,CSTA14GANM2,1,Ganmain,2014,28/07/2014,6,4,,H_TT,Hyola559,2,45,nil,nil,,,429.7610249,,,,,,263.1189948,166.6420301,,,,,,,,,,,,,
1/04/2014,CSTA14GANM2,1,Ganmain,2014,20/09/2014,6,4,,H_Winter,Hyola971,1,45,nil,nil,,,953.9880952,,,,,,672.1279762,281.860119,,,,,,,,,,,,,
1/04/2014,CSTA14GANM2,1,Ganmain,2014,18/07/2014,6,4,,H,44Y87,1,45,nil,nil,,,581.0979971,,,,,,398.962804,182.1351931,,,,,,,,,,,,,
1/04/2014,CSTA14GANM2,1,Ganmain,2014,5/07/2014,6,4,,H,45Y88,1,15,nil,nil,,,577.5241277,,,,,,390.2190052,187.3051225,,,,,,,,,,,,,
28/04/2014,CSTA14GANM2,1,Ganmain,2014,24/08/2014,6,4,,H,45Y88,3,15,nil,nil,,,461.103129,,,,,,249.4492337,211.6538953,,,,,,,,,,,,,
28/04/2014,CSTA14GANM2,1,Ganmain,2014,13/08/2014,6,4,,H_TT,Hyola559,3,45,nil,nil,,,401.0229413,,,,,,183.3247732,217.6981681,,,,,,,,,,,,,
28/04/2014,CSTA14GANM2,1,Ganmain,2014,24/08/2014,6,4,,H,45Y88,3,45,nil,nil,,,678.8335482,,,,,,411.1245433,267.7090049,,,,,,,,,,,,,
13/05/2014,CSTA14GANM2,1,Ganmain,2014,29/09/2014,6,4,,H_Winter,Hyola971,4,45,nil,nil,,,496.2243797,,,,,,327.5080906,168.7162891,,,,,,,,,,,,,
13/05/2014,CSTA14GANM2,1,Ganmain,2014,12/09/2014,6,4,,H,44Y87,4,45,nil,nil,,,325.8064516,,,,,,203.6290323,122.1774194,,,,,,,,,,,,,
13/05/2014,CSTA14GANM2,1,Ganmain,2014,7/09/2014,6,4,,H,Hyola575,4,45,nil,nil,,,372.1689895,,,,,,223.3013937,148.8675958,,,,,,,,,,,,,
1/04/2014,CSTA14GANM2,1,Ganmain,2014,5/07/2014,6,1,,H_TT,Hyola559,1,45,nil,nil,,,415.0982256,,,,,,269.4497254,145.6485002,,,,,,,,,,,,,
1/04/2014,CSTA14GANM2,1,Ganmain,2014,20/07/2014,6,1,,H,44Y87,1,45,nil,nil,,,388.4791872,,,,,,309.0175352,79.46165192,,,,,,,,,,,,,
1/04/2014,CSTA14GANM2,1,Ganmain,2014,12/06/2014,6,1,,H,Hyola575,1,45,nil,nil,,,303.3687943,,,,,,177.8368794,125.5319149,,,,,,,,,,,,,
13/05/2014,CSTA14GANM2,1,Ganmain,2014,12/09/2014,6,1,,H,45Y88,4,45,nil,nil,,,252.7453524,,,,,,136.6191094,116.126243,,,,,,,,,,,,,
13/05/2014,CSTA14GANM2,1,Ganmain,2014,12/09/2014,6,1,,H,44Y87,4,45,nil,nil,,,324.7863248,,,,,,179.4871795,145.2991453,,,,,,,,,,,,,
15/04/2014,CSTA14GANM2,1,Ganmain,2014,7/08/2014,6,1,,H,44Y87,2,15,nil,nil,,,603.6625709,,,,,,388.7996219,214.862949,,,,,,,,,,,,,
15/04/2014,CSTA14GANM2,1,Ganmain,2014,7/08/2014,6,1,,H_TT,Hyola559,2,45,nil,nil,,,552.8013582,,,,,,310.950764,241.8505942,,,,,,,,,,,,,
15/04/2014,CSTA14GANM2,1,Ganmain,2014,22/09/2014,6,1,,H_Winter,Hyola971,2,45,nil,nil,,,876.7745415,,,,,,593.1121899,283.6623517,,,,,,,,,,,,,
28/04/2014,CSTA14GANM2,1,Ganmain,2014,18/08/2014,6,1,,H,45Y88,3,15,nil,nil,,,487.5097398,,,,,,273.8818763,213.6278635,,,,,,,,,,,,,
28/04/2014,CSTA14GANM2,1,Ganmain,2014,14/08/2014,6,1,,H_TT,Hyola559,3,45,nil,nil,,,464.4168962,,,,,,198.0601469,266.3567493,,,,,,,,,,,,,
28/04/2014,CSTA14GANM2,1,Ganmain,2014,24/08/2014,6,1,,H,44Y87,3,15,nil,nil,,,375.5981848,,,,,,189.2326733,186.3655116,,,,,,,,,,,,,
13/05/2014,CSTA14GANM2,1,Ganmain,2014,7/09/2014,6,2,,H,Hyola575,4,45,nil,nil,,,344.6750524,,,,,,193.3542977,151.3207547,,,,,,,,,,,,,
13/05/2014,CSTA14GANM2,1,Ganmain,2014,13/09/2014,6,2,,H,45Y88,4,45,nil,nil,,,343.0175038,,,,,,249.4672755,93.55022831,,,,,,,,,,,,,
13/05/2014,CSTA14GANM2,1,Ganmain,2014,11/09/2014,6,2,,H,45Y88,4,15,nil,nil,,,153.8049096,,,,,,66.29521964,87.50968992,,,,,,,,,,,,,
28/04/2014,CSTA14GANM2,1,Ganmain,2014,26/08/2014,6,2,,H_TT,Hyola559,3,45,nil,nil,,,398.2638889,,,,,,205.5555556,192.7083333,,,,,,,,,,,,,
28/04/2014,CSTA14GANM2,1,Ganmain,2014,29/08/2014,6,2,,H,45Y88,3,45,nil,nil,,,663.014763,,,,,,374.7474747,288.2672883,,,,,,,,,,,,,
28/04/2014,CSTA14GANM2,1,Ganmain,2014,10/08/2014,6,2,,H,Hyola575,3,15,nil,nil,,,483.0132939,,,,,,201.2555391,281.7577548,,,,,,,,,,,,,
1/04/2014,CSTA14GANM2,1,Ganmain,2014,22/09/2014,6,2,,H_Winter,Hyola971,1,45,nil,nil,,,948.271028,,,,,,680.8099688,267.4610592,,,,,,,,,,,,,
1/04/2014,CSTA14GANM2,1,Ganmain,2014,21/07/2014,6,2,,H,44Y87,1,45,nil,nil,,,481.8242217,,,,,,341.6571754,140.1670463,,,,,,,,,,,,,
1/04/2014,CSTA14GANM2,1,Ganmain,2014,12/06/2014,6,2,,H,Hyola575,1,45,nil,nil,,,383.0779055,,,,,,246.2643678,136.8135377,,,,,,,,,,,,,
15/04/2014,CSTA14GANM2,1,Ganmain,2014,30/07/2014,6,2,,OP_TT,Gem,2,45,nil,nil,,,555.2771591,,,,,,354.2285325,201.0486266,,,,,,,,,,,,,
15/04/2014,CSTA14GANM2,1,Ganmain,2014,28/09/2014,6,2,,H_Winter,Hyola971,2,45,nil,nil,,,854.8480532,,,,,,552.5237417,302.3243115,,,,,,,,,,,,,
15/04/2014,CSTA14GANM2,1,Ganmain,2014,29/07/2014,6,2,,H,45Y88,2,15,nil,nil,,,603.7055724,,,,,,320.5516313,283.153941,,,,,,,,,,,,,
28/04/2014,CSTA14GANM2,1,Ganmain,2014,28/08/2014,6,3,,H,45Y88,3,45,nil,nil,,,727.4939173,,,,,,434.9148418,292.5790754,,,,,,,,,,,,,
28/04/2014,CSTA14GANM2,1,Ganmain,2014,18/08/2014,6,3,,H_TT,Hyola559,3,45,nil,nil,,,349.1737892,,,,,,158.2193732,190.954416,,,,,,,,,,,,,
28/04/2014,CSTA14GANM2,1,Ganmain,2014,18/08/2014,6,3,,H,44Y87,3,15,nil,nil,,,374.9647391,,,,,,211.5185708,163.4461683,,,,,,,,,,,,,
15/04/2014,CSTA14GANM2,1,Ganmain,2014,4/08/2014,6,3,,H,45Y88,2,45,nil,nil,,,869.612069,,,,,,644.1570881,225.4549808,,,,,,,,,,,,,
15/04/2014,CSTA14GANM2,1,Ganmain,2014,15/08/2014,6,3,,H,44Y87,2,45,nil,nil,,,754.9770965,,,,,,495.0669486,259.910148,,,,,,,,,,,,,
15/04/2014,CSTA14GANM2,1,Ganmain,2014,31/07/2014,6,3,,H,45Y88,2,15,nil,nil,,,602.4663954,,,,,,335.9908743,266.475521,,,,,,,,,,,,,
13/05/2014,CSTA14GANM2,1,Ganmain,2014,7/09/2014,6,3,,H,Hyola575,4,15,nil,nil,,,304.5781893,,,,,,142.4639918,162.1141975,,,,,,,,,,,,,
13/05/2014,CSTA14GANM2,1,Ganmain,2014,11/09/2014,6,3,,H,44Y87,4,15,nil,nil,,,178.5711146,,,,,,81.75545007,96.81566456,,,,,,,,,,,,,
13/05/2014,CSTA14GANM2,1,Ganmain,2014,11/09/2014,6,3,,H,44Y87,4,45,nil,nil,,,233.0708661,,,,,,116.5354331,116.5354331,,,,,,,,,,,,,
1/04/2014,CSTA14GANM2,1,Ganmain,2014,6/07/2014,6,3,,H,45Y88,1,15,nil,nil,,,477.9316367,,,,,,302.281548,175.6500887,,,,,,,,,,,,,
1/04/2014,CSTA14GANM2,1,Ganmain,2014,9/06/2014,6,3,,H,Hyola575,1,15,nil,nil,,,283.3333333,,,,,,,,,,,,,,,,,,,,
1/04/2014,CSTA14GANM2,1,Ganmain,2014,28/06/2014,6,3,,OP_TT,Gem,1,45,nil,nil,,,358.3461538,,,,,,210.457265,147.8888889,,,,,,,,,,,,,
15/04/2014,CSTA14GANM2,1,Ganmain,2014,21/07/2014,6,4,,H,Hyola575,2,15,nil,nil,,,770.1855039,,,,,,430.3977816,339.7877223,,,,,,,,,,,,,
15/04/2014,CSTA14GANM2,1,Ganmain,2014,4/08/2014,6,4,,H,45Y88,2,15,nil,nil,,,682.9399348,,,,,,363.5002879,319.4396469,,,,,,,,,,,,,
15/04/2014,CSTA14GANM2,1,Ganmain,2014,19/07/2014,6,4,,H,Hyola575,2,45,nil,nil,,,617.4910394,,,,,,376.7741935,240.7168459,,,,,,,,,,,,,
1/04/2014,CSTA14GANM2,1,Ganmain,2014,6/07/2014,6,4,,H,44Y87,1,15,nil,nil,,,414.9025538,,,,,,279.1162634,135.7862903,,,,,,,,,,,,,
1/04/2014,CSTA14GANM2,1,Ganmain,2014,9/06/2014,6,4,,H,Hyola575,1,15,nil,nil,,,351.3888889,,,,,,,,,,,,,,,,,,,,
1/04/2014,CSTA14GANM2,1,Ganmain,2014,2/07/2014,6,4,,OP_TT,Gem,1,45,nil,nil,,,378.7285456,,,,,,231.7592593,146.9692864,,,,,,,,,,,,,
28/04/2014,CSTA14GANM2,1,Ganmain,2014,12/08/2014,6,4,,H,Hyola575,3,45,nil,nil,,,550.4273504,,,,,,344.017094,206.4102564,,,,,,,,,,,,,
28/04/2014,CSTA14GANM2,1,Ganmain,2014,4/10/2014,6,4,,H_Winter,Hyola971,3,45,nil,nil,,,525.7016037,,,,,,420.5612829,105.1403207,,,,,,,,,,,,,
28/04/2014,CSTA14GANM2,1,Ganmain,2014,20/08/2014,6,4,,H,44Y87,3,15,nil,nil,,,387.7860697,,,,,,202.039801,185.7462687,,,,,,,,,,,,,
13/05/2014,CSTA14GANM2,1,Ganmain,2014,11/09/2014,6,4,,H,45Y88,4,45,nil,nil,,,455.0198959,,,,,,271.261861,183.7580349,,,,,,,,,,,,,
13/05/2014,CSTA14GANM2,1,Ganmain,2014,8/09/2014,6,4,,H,Hyola575,4,15,nil,nil,,,346.588694,,,,,,180.5149448,166.0737492,,,,,,,,,,,,,
1/04/2014,CSTA14GANM2,1,Ganmain,2014,30/07/2014,7,1,,H,44Y87,1,15,nil,nil,,,,,,,,,,,,,,,,,,,,,,,
1/04/2014,CSTA14GANM2,1,Ganmain,2014,31/07/2014,7,1,,OP_TT,Gem,1,45,nil,nil,,,,,,,,,,,,,,,,,,,,,,,
1/04/2014,CSTA14GANM2,1,Ganmain,2014,26/06/2014,7,1,,H,Hyola575,1,15,nil,nil,,,,,,,,,,,,,,,,,,,,,,,
15/04/2014,CSTA14GANM2,1,Ganmain,2014,9/08/2014,7,1,,H,Hyola575,2,45,nil,nil,,,,,,,,,,,,,,,,,,,,,,,
15/04/2014,CSTA14GANM2,1,Ganmain,2014,7/08/2014,7,1,,H,Hyola575,2,15,nil,nil,,,,,,,,,,,,,,,,,,,,,,,
15/04/2014,CSTA14GANM2,1,Ganmain,2014,20/08/2014,7,1,,H,45Y88,2,45,nil,nil,,,,,,,,,,,,,,,,,,,,,,,
28/04/2014,CSTA14GANM2,1,Ganmain,2014,5/09/2014,7,1,,H,44Y87,3,45,nil,nil,,,,,,,,,,,,,,,,,,,,,,,
28/04/2014,CSTA14GANM2,1,Ganmain,2014,24/09/2014,7,1,,OP_TT,Gem,3,45,nil,nil,,,,,,,,,,,,,,,,,,,,,,,
28/04/2014,CSTA14GANM2,1,Ganmain,2014,3/09/2014,7,1,,H,Hyola575,3,45,nil,nil,,,,,,,,,,,,,,,,,,,,,,,
28/04/2014,CSTA14GANM2,1,Ganmain,2014,6/09/2014,7,2,,H,45Y88,3,15,nil,nil,,,,,,,,,,,,,,,,,,,,,,,
28/04/2014,CSTA14GANM2,1,Ganmain,2014,5/09/2014,7,2,,H,44Y87,3,15,nil,nil,,,,,,,,,,,,,,,,,,,,,,,
28/04/2014,CSTA14GANM2,1,Ganmain,2014,2/09/2014,7,2,,H,Hyola575,3,45,nil,nil,,,,,,,,,,,,,,,,,,,,,,,
1/04/2014,CSTA14GANM2,1,Ganmain,2014,2/08/2014,7,2,,H,45Y88,1,45,nil,nil,,,,,,,,,,,,,,,,,,,,,,,
1/04/2014,CSTA14GANM2,1,Ganmain,2014,18/07/2014,7,2,,H,45Y88,1,15,nil,nil,,,,,,,,,,,,,,,,,,,,,,,
1/04/2014,CSTA14GANM2,1,Ganmain,2014,18/07/2014,7,2,,OP_TT,Gem,1,45,nil,nil,,,,,,,,,,,,,,,,,,,,,,,
15/04/2014,CSTA14GANM2,1,Ganmain,2014,18/08/2014,7,2,,H,44Y87,2,15,nil,nil,,,,,,,,,,,,,,,,,,,,,,,
15/04/2014,CSTA14GANM2,1,Ganmain,2014,18/08/2014,7,2,,H,45Y88,2,45,nil,nil,,,,,,,,,,,,,,,,,,,,,,,
15/04/2014,CSTA14GANM2,1,Ganmain,2014,26/08/2014,7,2,,H,44Y87,2,45,nil,nil,,,,,,,,,,,,,,,,,,,,,,,
28/04/2014,CSTA14GANM2,1,Ganmain,2014,30/08/2014,7,3,,H,45Y88,3,15,nil,nil,,,,,,,,,,,,,,,,,,,,,,,
28/04/2014,CSTA14GANM2,1,Ganmain,2014,6/09/2014,7,3,,H,44Y87,3,45,nil,nil,,,,,,,,,,,,,,,,,,,,,,,
28/04/2014,CSTA14GANM2,1,Ganmain,2014,6/10/2014,7,3,,H_Winter,Hyola971,3,45,nil,nil,,,,,,,,,,,,,,,,,,,,,,,
15/04/2014,CSTA14GANM2,1,Ganmain,2014,16/08/2014,7,3,,H,44Y87,2,15,nil,nil,,,,,,,,,,,,,,,,,,,,,,,
15/04/2014,CSTA14GANM2,1,Ganmain,2014,4/09/2014,7,3,,H_TT,Hyola559,2,45,nil,nil,,,,,,,,,,,,,,,,,,,,,,,
15/04/2014,CSTA14GANM2,1,Ganmain,2014,18/08/2014,7,3,,OP_TT,Gem,2,45,nil,nil,,,,,,,,,,,,,,,,,,,,,,,
1/04/2014,CSTA14GANM2,1,Ganmain,2014,31/07/2014,7,3,,H_TT,Hyola559,1,45,nil,nil,,,,,,,,,,,,,,,,,,,,,,,
1/04/2014,CSTA14GANM2,1,Ganmain,2014,25/09/2014,7,3,,H_Winter,Hyola971,1,45,nil,nil,,,,,,,,,,,,,,,,,,,,,,,
1/04/2014,CSTA14GANM2,1,Ganmain,2014,31/07/2014,7,3,,H,44Y87,1,45,nil,nil,,,,,,,,,,,,,,,,,,,,,,,
15/04/2014,CSTA14GANM2,1,Ganmain,2014,24/08/2014,7,4,,H,45Y88,2,45,nil,nil,,,,,,,,,,,,,,,,,,,,,,,
15/04/2014,CSTA14GANM2,1,Ganmain,2014,21/08/2014,7,4,,H,44Y87,2,15,nil,nil,,,,,,,,,,,,,,,,,,,,,,,
15/04/2014,CSTA14GANM2,1,Ganmain,2014,3/10/2014,7,4,,H_Winter,Hyola971,2,45,nil,nil,,,,,,,,,,,,,,,,,,,,,,,
1/04/2014,CSTA14GANM2,1,Ganmain,2014,31/07/2014,7,4,,H_TT,Hyola559,1,45,nil,nil,,,,,,,,,,,,,,,,,,,,,,,
1/04/2014,CSTA14GANM2,1,Ganmain,2014,6/07/2014,7,4,,H,Hyola575,1,45,nil,nil,,,,,,,,,,,,,,,,,,,,,,,
1/04/2014,CSTA14GANM2,1,Ganmain,2014,14/08/2014,7,4,,H,45Y88,1,45,nil,nil,,,,,,,,,,,,,,,,,,,,,,,
28/04/2014,CSTA14GANM2,1,Ganmain,2014,29/08/2014,7,4,,H,Hyola575,3,15,nil,nil,,,,,,,,,,,,,,,,,,,,,,,
28/04/2014,CSTA14GANM2,1,Ganmain,2014,6/09/2014,7,4,,H,44Y87,3,45,nil,nil,,,,,,,,,,,,,,,,,,,,,,,
28/04/2014,CSTA14GANM2,1,Ganmain,2014,1/09/2014,7,4,,OP_TT,Gem,3,45,nil,nil,,,,,,,,,,,,,,,,,,,,,,,
1/04/2014,CSTA14GANM2,1,Ganmain,2014,20/07/2014,7,1,,H,45Y88,1,15,nil,nil,,,,,,,,,,,,,,,,,,,,,,,
1/04/2014,CSTA14GANM2,1,Ganmain,2014,25/09/2014,7,1,,H_Winter,Hyola971,1,45,nil,nil,,,,,,,,,,,,,,,,,,,,,,,
1/04/2014,CSTA14GANM2,1,Ganmain,2014,14/08/2014,7,1,,H,45Y88,1,45,nil,nil,,,,,,,,,,,,,,,,,,,,,,,
15/04/2014,CSTA14GANM2,1,Ganmain,2014,26/08/2014,7,1,,H,44Y87,2,45,nil,nil,,,,,,,,,,,,,,,,,,,,,,,
15/04/2014,CSTA14GANM2,1,Ganmain,2014,21/08/2014,7,1,,OP_TT,Gem,2,45,nil,nil,,,,,,,,,,,,,,,,,,,,,,,
15/04/2014,CSTA14GANM2,1,Ganmain,2014,20/08/2014,7,1,,H,45Y88,2,15,nil,nil,,,,,,,,,,,,,,,,,,,,,,,
28/04/2014,CSTA14GANM2,1,Ganmain,2014,4/09/2014,7,1,,H,45Y88,3,45,nil,nil,,,,,,,,,,,,,,,,,,,,,,,
28/04/2014,CSTA14GANM2,1,Ganmain,2014,5/10/2014,7,1,,H_Winter,Hyola971,3,45,nil,nil,,,,,,,,,,,,,,,,,,,,,,,
