ApsimVersion = 7.7
Title = 19c) Simunye 1994-95 NCo376 1R Irrigation Treatment 3
                                         SimulationName       ZoneName    Clock.Today           site         season          treat           year            day            das    crop_status      ratoon_no           samp     fertiliser     irrigation           rain         canefw        cane_wt     sucrose_wt         scmstf            ccs          scmst        biomass  green_biomass        leaf_wt     cabbage_wt       trash_wt            lai    swdef_photo    nfact_photo      biomass_n green_biomass_n         cane_N         leaf_N          cab_N        trash_N    n_conc_cane    n_conc_leaf     n_conc_cab       cane_dmc         no3(1)         no3(2)         no3(3)         no3(4)         no3(5)         no3(6)         no3(7)         no3(8)         no3(9)        no3(10)    flow_no3(6)      no3ppm(1)      no3ppm(2)      no3ppm(3)      no3ppm(4)      no3ppm(5)      no3ppm(6)      no3ppm(7)      no3ppm(8)      no3ppm(9)     no3ppm(10)         nh4(1)         nh4(2)         nh4(3)         nh4(4)         nh4(5)         nh4(6)         nh4(7)         nh4(8)         nh4(9)        nh4(10)      nh4ppm(1)      nh4ppm(2)      nh4ppm(3)      nh4ppm(4)      nh4ppm(5)      nh4ppm(6)      nh4ppm(7)      nh4ppm(8)      nh4ppm(9)     nh4ppm(10)         leaves   green_leaves    dead_leaves     root_depth    rootgreenwt     stage_code         dlt_dm   dlt_dm_green   partition_xs dlt_dm_detached_root dlt_dm_detached_leaf dlt_dm_detached_cab
                                                     ()             ()   (dd/mm/yyyy)             ()             ()             ()         (year)          (day)         (days)             ()             ()             ()        (kg/ha)           (mm)           (mm)         (t/ha)        (g/m^2)        (g/m^2)          (g/g)            (%)          (g/g)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)      (m^2/m^2)             ()             ()        (g/m^2)         (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)             ()        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)             ()             ()             ()           (mm)        (g/m^2)             ()        (g/m^2)        (g/m^2)        (g/m^2)              (g/m^2)              (g/m^2)             (g/m^2)
 "19c Simunye 1994_95 NCo376 1R Irrigation Treatment 3"        paddock     24/06/1995        simunye        1994-95          3.000           1995            175            319          alive              1          0.000            0.0          0.000          0.000         93.482        3101.76        1403.95          0.150         15.573          0.453        4143.09        3770.81         421.00         248.05         373.93          4.319          1.000          1.000          13.67           12.31           6.97           4.87           0.46           1.37           0.00           0.01           0.00          0.332            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            4.0           10.6            0.0          0.012          0.009          0.008          0.007          0.002          0.001          0.000          0.000          0.529          1.412            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.7          0.082          0.050          0.022          0.010          0.002          0.001          0.000          0.000          0.002          0.088         20.564         10.000         10.564       1688.109         824.54          4.000          18.08          20.79           2.14                 1.64                 3.35                0.39
 "19c Simunye 1994_95 NCo376 1R Irrigation Treatment 3"        paddock     25/06/1995        simunye        1994-95          3.000           1995            176            320          alive              1          0.000            0.0          0.000          0.000         93.938        3116.26        1411.82          0.150         15.586          0.453        4158.40        3786.99         422.06         248.67         373.05          4.322          1.000          1.000          13.66           12.30           6.98           4.86           0.46           1.37           0.00           0.01           0.00          0.332            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            3.9           10.6            0.0          0.014          0.011          0.008          0.008          0.002          0.001          0.000          0.000          0.526          1.413            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.7          0.083          0.051          0.022          0.009          0.002          0.001          0.000          0.000          0.002          0.087         19.632         10.000          9.632       1688.843         825.75          4.000          19.02          21.88           0.95                 1.65                 3.33                0.39
 "19c Simunye 1994_95 NCo376 1R Irrigation Treatment 3"        paddock     26/06/1995        simunye        1994-95          3.000           1995            177            321          alive              1          0.000            0.0          0.000          0.000         94.406        3131.04        1420.72          0.150         15.610          0.454        4173.46        3803.26         422.99         249.22         371.85          4.324          1.000          1.000          13.65           12.30           6.99           4.85           0.46           1.36           0.00           0.01           0.00          0.332            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            3.9           10.6            0.0          0.015          0.012          0.008          0.008          0.002          0.001          0.000          0.000          0.522          1.414            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.6          0.083          0.051          0.022          0.009          0.002          0.001          0.000          0.000          0.002          0.086         19.693         10.000          9.693       1689.576         826.91          4.000          18.78          21.59           1.52                 1.65                 3.32                0.39
 "19c Simunye 1994_95 NCo376 1R Irrigation Treatment 3"        paddock     27/06/1995        simunye        1994-95          3.000           1995            178            322          alive              1          0.000            0.0         19.800          0.000         94.871        3145.64        1429.27          0.151         15.630          0.454        4187.88        3819.17         423.82         249.71         370.37          4.326          1.000          1.000          13.64           12.29           6.99           4.85           0.46           1.36           0.00           0.01           0.00          0.332            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            3.9           10.6            0.0          0.009          0.010          0.008          0.008          0.002          0.001          0.000          0.000          0.519          1.415            0.0            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.6          0.067          0.047          0.022          0.009          0.001          0.001          0.000          0.000          0.002          0.085         19.746         10.000          9.746       1690.306         827.98          4.000          18.13          20.85           1.88                 1.65                 3.31                0.39
 "19c Simunye 1994_95 NCo376 1R Irrigation Treatment 3"        paddock     28/06/1995        simunye        1994-95          3.000           1995            179            323          alive              1          0.000            0.0          0.000          0.000         95.220        3156.88        1435.10          0.151         15.638          0.455        4199.56        3831.94         424.78         250.28         369.28          4.328          1.000          1.000          13.64           12.29           7.00           4.84           0.45           1.35           0.00           0.01           0.00          0.332            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            3.9           10.6            0.0          0.011          0.009          0.007          0.008          0.002          0.001          0.000          0.000          0.516          1.416            0.0            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.6          0.078          0.048          0.022          0.009          0.001          0.001          0.000          0.000          0.001          0.084         19.808         10.000          9.808       1691.035         828.63          4.000          15.36          17.67           0.16                 1.65                 3.30                0.39
 "19c Simunye 1994_95 NCo376 1R Irrigation Treatment 3"        paddock     29/06/1995        simunye        1994-95          3.000           1995            180            324          alive              1          0.000            0.0          0.000          0.000         95.700        3172.06        1445.62          0.151         15.680          0.456        4215.25        3848.68         425.76         250.85         368.23          4.331          1.000          1.000          13.63           12.28           7.01           4.83           0.45           1.35           0.00           0.01           0.00          0.331            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            3.8           10.6            0.0          0.013          0.010          0.007          0.008          0.002          0.001          0.000          0.000          0.513          1.417            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.6          0.085          0.051          0.022          0.009          0.001          0.001          0.000          0.000          0.001          0.083         19.872         10.000          9.872       1691.762         829.87          4.000          19.37          22.28           1.49                 1.66                 3.29                0.39
 "19c Simunye 1994_95 NCo376 1R Irrigation Treatment 3"        paddock     30/06/1995        simunye        1994-95          3.000           1995            181            325          alive              1          0.000            0.0          0.000          0.000         96.162        3186.60        1454.79          0.151         15.708          0.457        4229.79        3864.58         426.62         251.36         366.87          4.333          1.000          1.000          13.62           12.28           7.01           4.82           0.45           1.35           0.00           0.01           0.00          0.331            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            3.8           10.6            0.0          0.015          0.011          0.007          0.008          0.002          0.001          0.000          0.000          0.510          1.418            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.6          0.086          0.052          0.022          0.009          0.001          0.001          0.000          0.000          0.001          0.082         19.927         10.000          9.927       1692.486         830.95          4.000          18.21          20.94           1.73                 1.66                 3.28                0.39
 "19c Simunye 1994_95 NCo376 1R Irrigation Treatment 3"        paddock     01/07/1995        simunye        1994-95          3.000           1995            182            326          alive              1          0.000            0.0          0.000          0.200         96.434        3195.45        1459.32          0.151         15.713          0.457        4238.25        3874.35         427.20         251.70         365.56          4.335          1.000          1.000          13.61           12.28           7.02           4.81           0.45           1.34           0.00           0.01           0.00          0.331            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            3.8           10.6            0.0          0.015          0.013          0.008          0.008          0.002          0.001          0.000          0.000          0.507          1.419            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.6          0.084          0.052          0.021          0.009          0.001          0.001          0.000          0.000          0.001          0.081         19.983         10.000          9.983       1693.208         831.10          4.000          12.11          13.92           0.00                 1.66                 3.27                0.38
 "19c Simunye 1994_95 NCo376 1R Irrigation Treatment 3"        paddock     02/07/1995        simunye        1994-95          3.000           1995            183            327          alive              1          0.000            0.0          0.000          0.000         96.724        3204.81        1464.27          0.151         15.721          0.457        4247.15        3884.61         427.77         252.03         364.20          4.337          1.000          1.000          13.60           12.27           7.02           4.80           0.45           1.34           0.00           0.01           0.00          0.331            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            3.8           10.7            0.0          0.015          0.013          0.008          0.008          0.002          0.001          0.000          0.000          0.504          1.420            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.6          0.081          0.051          0.021          0.008          0.001          0.001          0.000          0.000          0.001          0.080         20.033         10.000         10.033       1693.928         831.32          4.000          12.54          14.42           0.25                 1.66                 3.26                0.38
 "19c Simunye 1994_95 NCo376 1R Irrigation Treatment 3"        paddock     03/07/1995        simunye        1994-95          3.000           1995            184            328          alive              1          0.000            0.0          0.000          0.000         97.158        3218.86        1473.95          0.152         15.760          0.458        4261.70        3899.34         428.20         252.29         364.02          4.338          1.000          1.000          13.59           12.26           7.03           4.79           0.44           1.34           0.00           0.01           0.00          0.331            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            3.8           10.7            0.0          0.015          0.013          0.009          0.008          0.002          0.001          0.000          0.000          0.501          1.421            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.6          0.082          0.051          0.021          0.008          0.001          0.001          0.000          0.000          0.001          0.079         20.099         10.000         10.099       1694.647         832.38          4.000          18.18          20.90           0.79                 1.66                 3.24                0.38
 "19c Simunye 1994_95 NCo376 1R Irrigation Treatment 3"        paddock     04/07/1995        simunye        1994-95          3.000           1995            185            329          alive              1          0.000            0.0         18.000          0.000         97.443        3228.27        1478.71          0.152         15.765          0.458        4270.66        3909.01         428.36         252.38         363.32          4.339          1.000          1.000          13.58           12.26           7.04           4.78           0.44           1.33           0.00           0.01           0.00          0.331            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            3.7           10.7            0.0          0.008          0.010          0.008          0.008          0.002          0.001          0.000          0.000          0.498          1.422            0.0            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.6          0.063          0.048          0.021          0.008          0.001          0.000          0.000          0.000          0.001          0.078         20.157         10.000         10.157       1695.364         832.61          4.000          12.59          14.48           0.00                 1.66                 3.24                0.38
 "19c Simunye 1994_95 NCo376 1R Irrigation Treatment 3"        paddock     05/07/1995        simunye        1994-95          3.000           1995            186            330          alive              1          0.000            0.0          0.000          0.000         97.885        3242.76        1488.29          0.152         15.801          0.459        4286.64        3924.44         428.95         252.73         363.86          4.340          1.000          1.000          13.57           12.25           7.04           4.77           0.44           1.34           0.00           0.01           0.00          0.331            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            3.7           10.7            0.0          0.010          0.009          0.007          0.008          0.002          0.001          0.000          0.000          0.495          1.423            0.0            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.6          0.076          0.049          0.021          0.008          0.001          0.001          0.000          0.000          0.001          0.077         20.239         10.000         10.239       1696.079         833.88          4.000          19.59          22.53           0.00                 1.66                 3.24                0.38
 "19c Simunye 1994_95 NCo376 1R Irrigation Treatment 3"        paddock     06/07/1995        simunye        1994-95          3.000           1995            187            331          alive              1          0.000            0.0          0.000          0.000         98.400        3258.82        1498.42          0.152         15.830          0.460        4301.72        3941.01         429.27         252.92         362.38          4.341          1.000          1.000          13.56           12.24           7.05           4.76           0.44           1.33           0.00           0.01           0.00          0.331            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            3.7           10.7            0.0          0.011          0.009          0.007          0.008          0.002          0.001          0.000          0.000          0.492          1.424            0.0            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.6          0.081          0.050          0.021          0.007          0.001          0.000          0.000          0.000          0.001          0.076         20.282         10.000         10.282       1696.792         835.02          4.000          18.70          21.51           3.01                 1.67                 3.24                0.38
 "19c Simunye 1994_95 NCo376 1R Irrigation Treatment 3"        paddock     07/07/1995        simunye        1994-95          3.000           1995            188            332          alive              1          0.000            0.0          0.000          0.000         98.881        3274.19        1507.26          0.152         15.849          0.460        4317.40        3957.12         429.73         253.19         361.95          4.342          1.000          1.000          13.56           12.24           7.05           4.75           0.44           1.33           0.00           0.01           0.00          0.331            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            3.7           10.7            0.0          0.014          0.011          0.008          0.008          0.002          0.001          0.000          0.000          0.489          1.425            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.6          0.083          0.051          0.021          0.007          0.001          0.000          0.000          0.000          0.001          0.075         20.344         10.000         10.344       1697.503         836.24          4.000          19.29          22.18           1.49                 1.67                 3.23                0.38
 "19c Simunye 1994_95 NCo376 1R Irrigation Treatment 3"        paddock     08/07/1995        simunye        1994-95          3.000           1995            189            333          alive              1          0.000            0.0          0.000          0.000         99.374        3294.26        1518.05          0.153         15.890          0.461        4330.76        3956.15         416.49         245.40         376.28          4.214          0.875          1.000          13.55           12.17           7.07           4.68           0.42           1.38           0.00           0.01           0.00          0.332            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            3.6           10.7            0.0          0.014          0.012          0.008          0.008          0.002          0.001          0.000          0.000          0.486          1.426            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.6          0.083          0.052          0.021          0.007          0.001          0.000          0.000          0.000          0.001          0.074         20.397         10.000         10.397       1698.212         837.11          4.000          16.96          19.51           1.49                 1.67                 3.22                0.38
 "19c Simunye 1994_95 NCo376 1R Irrigation Treatment 3"        paddock     09/07/1995        simunye        1994-95          3.000           1995            190            334          alive              1          0.000            0.0          0.000          0.000         99.708        3304.53        1526.63          0.153         15.933          0.462        4342.25        3970.51         419.07         246.91         373.41          4.235          0.824          1.000          13.54           12.18           7.08           4.68           0.42           1.37           0.00           0.01           0.00          0.331            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            3.6           10.7            0.0          0.018          0.014          0.009          0.009          0.002          0.001          0.000          0.000          0.483          1.427            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.5          0.087          0.053          0.021          0.006          0.001          0.000          0.000          0.000          0.001          0.073         20.462         10.000         10.462       1698.917         837.72          4.000          15.23          17.52           0.00                 1.67                 3.35                0.39
 "19c Simunye 1994_95 NCo376 1R Irrigation Treatment 3"        paddock     10/07/1995        simunye        1994-95          3.000           1995            191            335          alive              1          0.000            0.0         20.100          0.000        100.145        3317.67        1536.98          0.153         15.977          0.463        4357.26        3989.24         422.59         248.99         369.69          4.265          1.000          1.000          13.53           12.18           7.08           4.68           0.42           1.36           0.00           0.01           0.00          0.331            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            3.6           10.7            0.0          0.010          0.011          0.009          0.009          0.002          0.001          0.000          0.000          0.481          1.428            0.0            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.5          0.070          0.050          0.021          0.006          0.001          0.000          0.000          0.000          0.000          0.072         20.529         10.000         10.529       1699.619         838.86          4.000          18.73          21.54           0.96                 1.67                 3.33                0.39
 "19c Simunye 1994_95 NCo376 1R Irrigation Treatment 3"        paddock     11/07/1995        simunye        1994-95          3.000           1995            192            336          alive              1          0.000            0.0          0.000          0.000        100.537        3329.42        1544.17          0.154         15.992          0.464        4370.39        4006.05         425.78         250.86         366.02          4.292          1.000          1.000          13.52           12.19           7.08           4.68           0.42           1.34           0.00           0.01           0.00          0.331            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            3.6           10.7            0.0          0.014          0.011          0.009          0.009          0.002          0.001          0.000          0.000          0.478          1.429            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.5          0.086          0.052          0.021          0.006          0.001          0.000          0.000          0.000          0.000          0.071         19.589         10.000          9.589       1700.318         839.70          4.000          16.81          19.33           0.82                 1.68                 3.29                0.39
 "19c Simunye 1994_95 NCo376 1R Irrigation Treatment 3"        paddock     12/07/1995        simunye        1994-95          3.000           1995            193            337          alive              1          0.000            0.0          0.000          0.000        100.846        3338.67        1549.67          0.154         16.001          0.464        4380.80        4020.11         428.79         252.64         362.38          4.318          1.000          1.000          13.51           12.19           7.09           4.68           0.42           1.33           0.00           0.01           0.00          0.331            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            3.6           10.7            0.0          0.015          0.012          0.010          0.009          0.002          0.001          0.000          0.000          0.475          1.430            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.5          0.089          0.053          0.020          0.005          0.001          0.000          0.000          0.000          0.000          0.071         19.646         10.000          9.646       1701.015         840.13          4.000          14.05          16.16           0.12                 1.68                 3.26                0.38
 "19c Simunye 1994_95 NCo376 1R Irrigation Treatment 3"        paddock     13/07/1995        simunye        1994-95          3.000           1995            194            338          alive              1          0.000            0.0          0.000          0.000        101.010        3343.60        1552.60          0.154         16.006          0.464        4384.78        4027.69         430.47         253.62         358.77          4.337          1.000          1.000          13.50           12.19           7.09           4.68           0.42           1.32           0.00           0.01           0.00          0.331            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            3.5           10.7            0.0          0.013          0.012          0.010          0.009          0.002          0.001          0.000          0.000          0.472          1.431            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.5          0.083          0.052          0.020          0.005          0.000          0.000          0.000          0.000          0.000          0.070         19.691         10.000          9.691       1701.710         839.59          4.000           7.58           8.72           0.00                 1.68                 3.23                0.38
 "19c Simunye 1994_95 NCo376 1R Irrigation Treatment 3"        paddock     14/07/1995        simunye        1994-95          3.000           1995            195            339          alive              1          0.000            0.0         13.500          0.000        101.277        3352.06        1557.26          0.154         16.013          0.465        4393.23        4038.18         431.74         254.37         356.73          4.349          1.000          1.000          13.49           12.19           7.10           4.67           0.42           1.31           0.00           0.01           0.00          0.331            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            3.5           10.7            0.0          0.008          0.009          0.008          0.009          0.002          0.001          0.000          0.000          0.470          1.432            0.0            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.5          0.061          0.048          0.020          0.005          0.000          0.000          0.000          0.000          0.000          0.069         19.746         10.000          9.746       1702.405         839.71          4.000          12.02          13.82           0.00                 1.68                 3.20                0.38
 "19c Simunye 1994_95 NCo376 1R Irrigation Treatment 3"        paddock     15/07/1995        simunye        1994-95          3.000           1995            196            340          alive              1          0.000            0.0          0.000          0.000        101.761        3367.17        1566.98          0.154         16.040          0.465        4407.18        4053.73         432.03         254.54         355.13          4.350          1.000          1.000          13.48           12.19           7.10           4.67           0.42           1.30           0.00           0.01           0.00          0.331            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            3.5           10.7            0.0          0.007          0.007          0.006          0.008          0.002          0.001          0.000          0.000          0.467          1.432            0.0            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.5          0.065          0.045          0.021          0.005          0.000          0.000          0.000          0.000          0.000          0.068         19.785         10.000          9.785       1703.100         840.66          4.000          17.51          20.13           2.91                 1.68                 3.18                0.37
 "19c Simunye 1994_95 NCo376 1R Irrigation Treatment 3"        paddock     16/07/1995        simunye        1994-95          3.000           1995            197            341          alive              1          0.000            0.0          0.000          0.000        102.291        3383.81        1577.43          0.154         16.068          0.466        4423.41        4070.97         432.40         254.76         354.12          4.351          1.000          1.000          13.48           12.18           7.11           4.66           0.42           1.30           0.00           0.01           0.00          0.331            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            3.5           10.8            0.0          0.007          0.006          0.005          0.008          0.002          0.001          0.000          0.000          0.464          1.433            0.0            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.5          0.068          0.045          0.021          0.005          0.000          0.000          0.000          0.000          0.000          0.067         19.835         10.000          9.835       1703.793         841.94          4.000          19.76          22.72           2.74                 1.68                 3.16                0.37
 "19c Simunye 1994_95 NCo376 1R Irrigation Treatment 3"        paddock     17/07/1995        simunye        1994-95          3.000           1995            198            342          alive              1          0.000            0.0          0.000          0.000        102.820        3400.57        1588.41          0.154         16.102          0.467        4440.41        4088.44         432.85         255.02         353.66          4.352          1.000          1.000          13.47           12.18           7.11           4.65           0.42           1.30           0.00           0.01           0.00          0.331            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            3.5           10.8            0.0          0.008          0.007          0.005          0.007          0.001          0.001          0.000          0.000          0.461          1.434            0.0            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.5          0.070          0.046          0.021          0.005          0.000          0.000          0.000          0.000          0.000          0.066         19.895         10.000          9.895       1704.483         843.34          4.000          20.53          23.61           2.12                 1.68                 3.15                0.37
 "19c Simunye 1994_95 NCo376 1R Irrigation Treatment 3"        paddock     18/07/1995        simunye        1994-95          3.000           1995            199            343          alive              1          0.000            0.0          0.000          0.000        103.309        3416.09        1599.77          0.155         16.147          0.468        4455.97        4104.63         433.27         255.27         353.03          4.353          1.000          1.000          13.46           12.17           7.12           4.64           0.41           1.30           0.00           0.01           0.00          0.331            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            3.4           10.8            0.0          0.011          0.009          0.006          0.007          0.001          0.001          0.000          0.000          0.459          1.435            0.0            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.5          0.076          0.048          0.021          0.004          0.000          0.000          0.000          0.000          0.000          0.065         19.952         10.000          9.952       1705.171         844.51          4.000          19.08          21.94           1.90                 1.68                 3.15                0.37
 "19c Simunye 1994_95 NCo376 1R Irrigation Treatment 3"        paddock     19/07/1995        simunye        1994-95          3.000           1995            200            344          alive              1          0.000            0.0         17.700          0.000        103.849        3433.02        1610.53          0.155         16.175          0.469        4472.46        4122.16         433.65         255.49         351.99          4.354          1.000          1.000          13.45           12.16           7.12           4.63           0.41           1.29           0.00           0.01           0.00          0.331            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            3.4           10.8            0.0          0.008          0.008          0.006          0.007          0.001          0.001          0.000          0.000          0.456          1.436            0.0            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.5          0.065          0.047          0.021          0.004          0.000          0.000          0.000          0.000          0.000          0.064         20.001         10.000         10.001       1705.856         845.82          4.000          20.00          23.00           2.89                 1.69                 3.14                0.37
 "19c Simunye 1994_95 NCo376 1R Irrigation Treatment 3"        paddock     20/07/1995        simunye        1994-95          3.000           1995            201            345          alive              1          0.000            0.0          0.000          0.000        104.421        3450.70        1622.40          0.155         16.211          0.470        4489.72        4141.16         434.48         255.98         350.25          4.358          1.000          1.000          13.44           12.16           7.13           4.62           0.41           1.29           0.00           0.01           0.00          0.330            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            3.4           10.8            0.0          0.011          0.009          0.006          0.007          0.001          0.001          0.000          0.000          0.453          1.437            0.0            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.5          0.079          0.049          0.021          0.004          0.000          0.000          0.000          0.000          0.000          0.063         20.047         10.000         10.047       1706.538         847.24          4.000          20.76          23.87           3.45                 1.69                 3.13                0.37
 "19c Simunye 1994_95 NCo376 1R Irrigation Treatment 3"        paddock     21/07/1995        simunye        1994-95          3.000           1995            202            346          alive              1          0.000            0.0          0.000          0.000        104.977        3468.02        1635.70          0.156         16.265          0.472        4507.27        4160.05         435.47         256.56         348.91          4.362          1.000          1.000          13.43           12.16           7.13           4.61           0.41           1.28           0.00           0.01           0.00          0.330            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            3.4           10.8            0.0          0.013          0.010          0.006          0.007          0.001          0.001          0.000          0.000          0.451          1.438            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.5          0.085          0.051          0.020          0.004          0.000          0.000          0.000          0.000          0.000          0.063         20.102         10.000         10.102       1707.217         848.71          4.000          21.04          24.20           2.74                 1.69                 3.12                0.37
 "19c Simunye 1994_95 NCo376 1R Irrigation Treatment 3"        paddock     22/07/1995        simunye        1994-95          3.000           1995            203            347          alive              1          0.000            0.0          0.000          0.000        105.472        3483.62        1647.09          0.156         16.308          0.473        4523.80        4177.53         436.65         257.26         347.98          4.367          1.000          1.000          13.42           12.15           7.14           4.61           0.41           1.28           0.00           0.01           0.00          0.330            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            3.4           10.8            0.0          0.015          0.012          0.007          0.007          0.001          0.001          0.000          0.000          0.448          1.438            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.5          0.086          0.052          0.020          0.003          0.000          0.000          0.000          0.000          0.000          0.062         20.168         10.000         10.168       1707.893         850.01          4.000          20.01          23.01           1.53                 1.69                 3.11                0.37
 "19c Simunye 1994_95 NCo376 1R Irrigation Treatment 3"        paddock     23/07/1995        simunye        1994-95          3.000           1995            204            348          alive              1          0.000            0.0          0.000          0.000        105.686        3490.70        1650.85          0.156         16.313          0.473        4529.76        4184.68         436.70         257.29         346.78          4.369          1.000          1.000          13.41           12.15           7.14           4.60           0.41           1.27           0.00           0.01           0.00          0.330            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            3.3           10.8            0.0          0.016          0.013          0.008          0.007          0.001          0.001          0.000          0.000          0.446          1.439            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.5          0.082          0.052          0.020          0.003          0.000          0.000          0.000          0.000          0.000          0.061         20.226         10.000         10.226       1708.566         849.72          4.000           9.42          10.83           0.00                 1.70                 3.10                0.36
 "19c Simunye 1994_95 NCo376 1R Irrigation Treatment 3"        paddock     24/07/1995        simunye        1994-95          3.000           1995            205            349          alive              1          0.000            0.0          0.000          0.000        106.109        3504.28        1658.47          0.156         16.325          0.473        4545.10        4200.47         438.09         258.11         346.32          4.375          1.000          1.000          13.40           12.14           7.15           4.59           0.40           1.27           0.00           0.01           0.00          0.330            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            3.3           10.8            0.0          0.016          0.014          0.009          0.007          0.001          0.001          0.000          0.000          0.443          1.440            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.5          0.082          0.052          0.020          0.003          0.000          0.000          0.000          0.000          0.000          0.060         20.303         10.000         10.303       1709.237         850.84          4.000          18.79          21.61           0.11                 1.70                 3.09                0.36
