ApsimVersion = 7.7
Title = 19a) Simunye 1994-95 NCo376 1R Irrigation Treatment 1
                                         SimulationName       ZoneName    Clock.Today           site         season          treat           year            day            das    crop_status      ratoon_no           samp     fertiliser     irrigation           rain         canefw        cane_wt     sucrose_wt         scmstf            ccs          scmst        biomass  green_biomass        leaf_wt     cabbage_wt       trash_wt            lai    swdef_photo    nfact_photo      biomass_n green_biomass_n         cane_N         leaf_N          cab_N        trash_N    n_conc_cane    n_conc_leaf     n_conc_cab       cane_dmc         no3(1)         no3(2)         no3(3)         no3(4)         no3(5)         no3(6)         no3(7)         no3(8)         no3(9)        no3(10)    flow_no3(6)      no3ppm(1)      no3ppm(2)      no3ppm(3)      no3ppm(4)      no3ppm(5)      no3ppm(6)      no3ppm(7)      no3ppm(8)      no3ppm(9)     no3ppm(10)         nh4(1)         nh4(2)         nh4(3)         nh4(4)         nh4(5)         nh4(6)         nh4(7)         nh4(8)         nh4(9)        nh4(10)      nh4ppm(1)      nh4ppm(2)      nh4ppm(3)      nh4ppm(4)      nh4ppm(5)      nh4ppm(6)      nh4ppm(7)      nh4ppm(8)      nh4ppm(9)     nh4ppm(10)         leaves   green_leaves    dead_leaves     root_depth    rootgreenwt     stage_code         dlt_dm   dlt_dm_green   partition_xs dlt_dm_detached_root dlt_dm_detached_leaf dlt_dm_detached_cab
                                                     ()             ()   (dd/mm/yyyy)             ()             ()             ()         (year)          (day)         (days)             ()             ()             ()        (kg/ha)           (mm)           (mm)         (t/ha)        (g/m^2)        (g/m^2)          (g/g)            (%)          (g/g)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)      (m^2/m^2)             ()             ()        (g/m^2)         (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)             ()        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)             ()             ()             ()           (mm)        (g/m^2)             ()        (g/m^2)        (g/m^2)        (g/m^2)              (g/m^2)              (g/m^2)             (g/m^2)
 "19a Simunye 1994_95 NCo376 1R Irrigation Treatment 1"        paddock     17/05/1995        simunye        1994-95          1.000           1995            137            281          alive              1          0.000            0.0          0.000          0.000         86.882        2887.95        1188.00          0.137         13.919          0.411        4016.51        3554.11         419.18         246.98         464.08          4.350          1.000          1.000          15.34           13.64           7.76           5.29           0.59           1.70           0.00           0.01           0.00          0.332            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.013          0.011          0.010          0.006          0.003          0.001          0.000          0.000          0.000          0.000            0.0            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.080          0.051          0.028          0.016          0.008          0.002          0.001          0.000          0.000          0.000         20.255         10.000         10.255       2750.000         840.59          4.000          17.70          20.36           0.00                 1.68                 4.15                0.49
 "19a Simunye 1994_95 NCo376 1R Irrigation Treatment 1"        paddock     18/05/1995        simunye        1994-95          1.000           1995            138            282          alive              1          0.000            0.0          0.000          0.000         87.275        2900.53        1194.30          0.137         13.932          0.412        4029.49        3569.01         420.64         247.84         462.17          4.359          1.000          1.000          15.32           13.64           7.77           5.28           0.59           1.70           0.00           0.01           0.00          0.332            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.014          0.011          0.009          0.005          0.003          0.001          0.000          0.000          0.000          0.000            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.086          0.053          0.028          0.016          0.007          0.002          0.001          0.000          0.000          0.000         20.338         10.000         10.338       2750.000         841.55          4.000          17.61          20.25          -0.00                 1.68                 4.14                0.49
 "19a Simunye 1994_95 NCo376 1R Irrigation Treatment 1"        paddock     19/05/1995        simunye        1994-95          1.000           1995            139            283          alive              1          0.000            0.0          0.000          0.000         87.695        2913.97        1201.03          0.137         13.946          0.412        4043.73        3585.01         422.25         248.79         460.40          4.369          1.000          1.000          15.31           13.63           7.78           5.27           0.59           1.69           0.00           0.01           0.00          0.332            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.017          0.013          0.010          0.006          0.003          0.001          0.000          0.000          0.000          0.000            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.089          0.055          0.028          0.016          0.007          0.002          0.001          0.000          0.000          0.000         20.425         10.000         10.425       2750.000         842.69          4.000          18.84          21.66           0.00                 1.68                 4.12                0.48
 "19a Simunye 1994_95 NCo376 1R Irrigation Treatment 1"        paddock     20/05/1995        simunye        1994-95          1.000           1995            140            284          alive              1          0.000            0.0          0.000          0.000         88.184        2929.47        1209.07          0.137         13.964          0.413        4060.63        3603.70         424.26         249.97         458.61          4.379          1.000          1.000          15.30           13.63           7.78           5.26           0.58           1.68           0.00           0.01           0.00          0.332            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.020          0.015          0.010          0.006          0.003          0.001          0.000          0.000          0.000          0.000            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.092          0.057          0.028          0.016          0.007          0.002          0.001          0.000          0.000          0.000         20.511         10.000         10.511       2750.000         844.23          4.000          21.49          24.71           0.36                 1.68                 4.10                0.48
 "19a Simunye 1994_95 NCo376 1R Irrigation Treatment 1"        paddock     21/05/1995        simunye        1994-95          1.000           1995            141            285          alive              1          0.000            0.0          0.000          0.000         88.613        2943.38        1215.91          0.137         13.977          0.413        4075.17        3619.29         425.32         250.59         457.57          4.391          1.000          1.000          15.29           13.62           7.79           5.25           0.58           1.68           0.00           0.01           0.00          0.332            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.025          0.018          0.012          0.007          0.003          0.001          0.000          0.000          0.000          0.000            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.096          0.058          0.027          0.015          0.007          0.002          0.001          0.000          0.000          0.000         20.619         10.000         10.619       2750.000         845.41          4.000          19.11          21.98           0.00                 1.69                 4.09                0.48
 "19a Simunye 1994_95 NCo376 1R Irrigation Treatment 1"        paddock     22/05/1995        simunye        1994-95          1.000           1995            142            286          alive              1          0.000            0.0         23.000          0.000         88.793        2949.70        1218.67          0.137         13.981          0.413        4078.35        3623.97         424.29         249.99         456.07          4.379          1.000          1.000          15.28           13.61           7.80           5.24           0.58           1.67           0.00           0.01           0.00          0.332            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.015          0.016          0.013          0.007          0.003          0.001          0.000          0.000          0.000          0.000            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.081          0.053          0.027          0.015          0.007          0.002          0.001          0.000          0.000          0.000         20.712         10.000         10.712       2750.000         844.88          4.000           7.74           8.90           0.00                 1.69                 4.08                0.48
 "19a Simunye 1994_95 NCo376 1R Irrigation Treatment 1"        paddock     23/05/1995        simunye        1994-95          1.000           1995            143            287          alive              1          0.000            0.0          0.000          0.000         89.022        2957.19        1222.28          0.137         13.988          0.413        4083.91        3631.86         424.54         250.13         453.73          4.382          1.000          1.000          15.27           13.61           7.81           5.23           0.57           1.66           0.00           0.01           0.00          0.332            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.017          0.014          0.012          0.007          0.003          0.001          0.000          0.000          0.000          0.000            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.087          0.053          0.026          0.015          0.007          0.002          0.001          0.000          0.000          0.000         20.780         10.000         10.780       2750.000         844.71          4.000          10.10          11.61           0.00                 1.69                 4.07                0.48
 "19a Simunye 1994_95 NCo376 1R Irrigation Treatment 1"        paddock     24/05/1995        simunye        1994-95          1.000           1995            144            288          alive              1          0.000            0.0          0.000          0.000         89.328        2966.98        1227.19          0.137         13.998          0.414        4093.13        3643.58         425.75         250.85         451.24          4.389          1.000          1.000          15.25           13.61           7.81           5.22           0.57           1.66           0.00           0.01           0.00          0.332            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.015          0.013          0.010          0.006          0.003          0.001          0.000          0.000          0.000          0.000            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.087          0.054          0.026          0.015          0.007          0.002          0.001          0.000          0.000          0.000         20.842         10.000         10.842       2750.000         845.08          4.000          13.74          15.80           0.00                 1.69                 4.04                0.48
 "19a Simunye 1994_95 NCo376 1R Irrigation Treatment 1"        paddock     25/05/1995        simunye        1994-95          1.000           1995            145            289          alive              1          0.000            0.0          0.000          0.000         89.829        2982.51        1236.46          0.138         14.030          0.415        4107.68        3660.99         426.94         251.54         448.38          4.395          1.000          1.000          15.24           13.61           7.82           5.22           0.57           1.64           0.00           0.01           0.00          0.332            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.013          0.011          0.009          0.005          0.003          0.001          0.000          0.000          0.000          0.000            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.083          0.054          0.027          0.015          0.007          0.002          0.001          0.000          0.000          0.000         20.892         10.000         10.892       2750.000         846.24          4.000          19.05          21.91           2.46                 1.69                 4.02                0.47
 "19a Simunye 1994_95 NCo376 1R Irrigation Treatment 1"        paddock     26/05/1995        simunye        1994-95          1.000           1995            146            290          alive              1          0.000            0.0          9.000          0.000         90.368        2999.18        1246.45          0.138         14.065          0.416        4123.59        3679.63         428.18         252.28         445.65          4.401          1.000          1.000          15.23           13.60           7.83           5.21           0.57           1.63           0.00           0.01           0.00          0.332            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.008          0.009          0.008          0.005          0.002          0.001          0.000          0.000          0.000          0.000            0.0            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.061          0.050          0.027          0.015          0.007          0.002          0.001          0.000          0.000          0.000         20.945         10.000         10.945       2750.000         847.61          4.000          20.37          23.43           2.70                 1.69                 4.00                0.47
 "19a Simunye 1994_95 NCo376 1R Irrigation Treatment 1"        paddock     27/05/1995        simunye        1994-95          1.000           1995            147            291          alive              1          0.000            0.0          0.000          0.000         90.536        3004.75        1249.09          0.138         14.070          0.416        4126.55        3685.23         428.19         252.28         443.02          4.401          1.000          1.000          15.22           13.60           7.83           5.20           0.57           1.63           0.00           0.01           0.00          0.332            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.008          0.008          0.008          0.005          0.002          0.001          0.000          0.000          0.000          0.000            0.0            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.067          0.048          0.028          0.015          0.007          0.002          0.001          0.000          0.000          0.000         20.000         10.000         10.000       2750.000         847.02          4.000           7.40           8.51           0.00                 1.69                 3.97                0.47
 "19a Simunye 1994_95 NCo376 1R Irrigation Treatment 1"        paddock     28/05/1995        simunye        1994-95          1.000           1995            148            292          alive              1          0.000            0.0          0.000          0.000         90.864        3015.48        1254.34          0.138         14.080          0.416        4136.47        3696.50         428.54         252.49         441.67          4.402          1.000          1.000          15.20           13.59           7.84           5.19           0.57           1.62           0.00           0.01           0.00          0.332            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.008          0.008          0.007          0.004          0.002          0.001          0.000          0.000          0.000          0.000            0.0            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.069          0.048          0.028          0.016          0.007          0.002          0.001          0.000          0.000          0.000         20.059         10.000         10.059       2750.000         847.48          4.000          14.34          16.49           0.12                 1.70                 3.95                0.46
 "19a Simunye 1994_95 NCo376 1R Irrigation Treatment 1"        paddock     29/05/1995        simunye        1994-95          1.000           1995            149            293          alive              1          0.000            0.0          0.000          0.000         91.353        3031.02        1263.08          0.138         14.106          0.417        4151.09        3712.57         428.87         252.68         440.21          4.402          1.000          1.000          15.19           13.59           7.84           5.18           0.56           1.61           0.00           0.01           0.00          0.332            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.008          0.008          0.007          0.004          0.002          0.001          0.000          0.000          0.000          0.000            0.0            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.071          0.048          0.028          0.016          0.007          0.002          0.001          0.000          0.000          0.000         20.115         10.000         10.115       2750.000         848.64          4.000          19.02          21.87           1.94                 1.69                 3.94                0.46
 "19a Simunye 1994_95 NCo376 1R Irrigation Treatment 1"        paddock     30/05/1995        simunye        1994-95          1.000           1995            150            294          alive              1          0.000            0.0          0.000          0.000         91.868        3047.31        1272.43          0.139         14.136          0.418        4166.34        3729.37         429.19         252.87         438.66          4.402          1.000          1.000          15.18           13.58           7.85           5.17           0.56           1.61           0.00           0.01           0.00          0.332            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.009          0.008          0.007          0.004          0.002          0.001          0.000          0.000          0.000          0.000            0.0            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.072          0.049          0.029          0.016          0.007          0.002          0.001          0.000          0.000          0.000         20.169         10.000         10.169       2750.000         849.89          4.000          19.63          22.58           2.33                 1.69                 3.92                0.46
 "19a Simunye 1994_95 NCo376 1R Irrigation Treatment 1"        paddock     31/05/1995        simunye        1994-95          1.000           1995            151            295          alive              1          0.000            0.0         18.700          0.000         92.247        3059.44        1279.05          0.139         14.155          0.418        4177.12        3741.96         429.48         253.04         436.86          4.403          1.000          1.000          15.17           13.57           7.85           5.16           0.56           1.60           0.00           0.01           0.00          0.332            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.007          0.007          0.007          0.004          0.002          0.001          0.000          0.000          0.000          0.000            0.0            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.058          0.044          0.028          0.016          0.007          0.002          0.001          0.000          0.000          0.000         20.218         10.000         10.218       2750.000         850.46          4.000          15.15          17.42           1.20                 1.70                 3.91                0.46
 "19a Simunye 1994_95 NCo376 1R Irrigation Treatment 1"        paddock     01/06/1995        simunye        1994-95          1.000           1995            152            296          alive              1          0.000            0.0          0.000          0.000         92.702        3073.95        1287.07          0.139         14.177          0.419        4190.74        3756.99         429.81         253.23         435.44          4.403          1.000          1.000          15.15           13.57           7.86           5.15           0.55           1.60           0.00           0.01           0.00          0.332            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.008          0.007          0.007          0.004          0.002          0.001          0.000          0.000          0.000          0.000            0.0            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.068          0.045          0.028          0.016          0.007          0.002          0.001          0.000          0.000          0.000         20.275         10.000         10.275       2750.000         851.45          4.000          17.97          20.67           1.59                 1.70                 3.89                0.46
 "19a Simunye 1994_95 NCo376 1R Irrigation Treatment 1"        paddock     02/06/1995        simunye        1994-95          1.000           1995            153            297          alive              1          0.000            0.0          0.000          0.000         93.041        3085.11        1292.45          0.139         14.186          0.419        4201.43        3768.71         430.16         253.44         434.42          4.404          1.000          1.000          15.14           13.56           7.87           5.14           0.55           1.59           0.00           0.01           0.00          0.332            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.009          0.008          0.007          0.004          0.002          0.001          0.000          0.000          0.000          0.000            0.0            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.072          0.047          0.028          0.016          0.007          0.002          0.001          0.000          0.000          0.000         20.338         10.000         10.338       2750.000         852.00          4.000          15.03          17.28           0.00                 1.70                 3.88                0.46
 "19a Simunye 1994_95 NCo376 1R Irrigation Treatment 1"        paddock     03/06/1995        simunye        1994-95          1.000           1995            154            298          alive              1          0.000            0.0          0.000          0.000         93.539        3100.68        1301.81          0.139         14.218          0.420        4215.27        3784.67         430.41         253.59         432.30          4.404          1.000          1.000          15.13           13.55           7.87           5.13           0.55           1.59           0.00           0.01           0.00          0.331            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.009          0.008          0.007          0.004          0.002          0.001          0.000          0.000          0.000          0.000            0.0            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.072          0.048          0.028          0.016          0.007          0.002          0.001          0.000          0.000          0.000         20.380         10.000         10.380       2750.000         853.02          4.000          18.17          20.89           2.83                 1.70                 3.87                0.46
 "19a Simunye 1994_95 NCo376 1R Irrigation Treatment 1"        paddock     04/06/1995        simunye        1994-95          1.000           1995            155            299          alive              1          0.000            0.0          0.000          0.000         94.047        3116.72        1311.18          0.139         14.248          0.421        4230.13        3801.19         430.71         253.76         430.65          4.404          1.000          1.000          15.12           13.55           7.88           5.12           0.55           1.58           0.00           0.01           0.00          0.331            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.009          0.008          0.007          0.004          0.002          0.001          0.000          0.000          0.000          0.000            0.0            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.071          0.048          0.029          0.016          0.007          0.002          0.001          0.000          0.000          0.000         20.431         10.000         10.431       2750.000         854.19          4.000          19.17          22.04           2.46                 1.70                 3.85                0.45
 "19a Simunye 1994_95 NCo376 1R Irrigation Treatment 1"        paddock     05/06/1995        simunye        1994-95          1.000           1995            156            300          alive              1          0.000            0.0         17.900          0.000         94.500        3131.26        1319.01          0.140         14.268          0.421        4244.27        3816.32         431.08         253.98         429.66          4.405          1.000          1.000          15.10           13.54           7.88           5.11           0.54           1.58           0.00           0.01           0.00          0.331            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.007          0.008          0.007          0.004          0.002          0.001          0.000          0.000          0.000          0.000            0.0            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.060          0.045          0.028          0.015          0.007          0.002          0.001          0.000          0.000          0.000         20.494         10.000         10.494       2750.000         855.25          4.000          18.43          21.20           1.17                 1.71                 3.84                0.45
 "19a Simunye 1994_95 NCo376 1R Irrigation Treatment 1"        paddock     06/06/1995        simunye        1994-95          1.000           1995            157            301          alive              1          0.000            0.0          0.000          0.000         94.882        3143.48        1325.76          0.140         14.287          0.422        4255.23        3829.00         431.37         254.15         427.94          4.405          1.000          1.000          15.09           13.53           7.89           5.10           0.54           1.57           0.00           0.01           0.00          0.331            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.008          0.007          0.007          0.004          0.002          0.001          0.000          0.000          0.000          0.000            0.0            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.069          0.046          0.028          0.015          0.007          0.002          0.001          0.000          0.000          0.000         20.543         10.000         10.543       2750.000         855.83          4.000          15.24          17.53           1.23                 1.71                 3.83                0.45
 "19a Simunye 1994_95 NCo376 1R Irrigation Treatment 1"        paddock     07/06/1995        simunye        1994-95          1.000           1995            158            302          alive              1          0.000            0.0         10.500          0.000         95.243        3154.87        1332.48          0.140         14.308          0.422        4264.55        3840.72         431.58         254.28         425.53          4.405          1.000          1.000          15.08           13.53           7.89           5.09           0.54           1.56           0.00           0.01           0.00          0.331            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.007          0.007          0.007          0.004          0.002          0.001          0.000          0.000          0.000          0.000            0.0            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.058          0.044          0.028          0.015          0.007          0.002          0.001          0.000          0.000          0.000         20.578         10.000         10.578       2750.000         856.15          4.000          13.57          15.61           1.79                 1.71                 3.81                0.45
 "19a Simunye 1994_95 NCo376 1R Irrigation Treatment 1"        paddock     08/06/1995        simunye        1994-95          1.000           1995            159            303          alive              1          0.000            0.0          0.000          0.000         95.728        3170.07        1341.66          0.140         14.339          0.423        4278.09        3856.31         431.83         254.42         423.49          4.406          1.000          1.000          15.07           13.52           7.90           5.09           0.54           1.55           0.00           0.01           0.00          0.331            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.008          0.007          0.007          0.004          0.002          0.001          0.000          0.000          0.000          0.000            0.0            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.067          0.045          0.028          0.015          0.007          0.002          0.001          0.000          0.000          0.000         20.620         10.000         10.620       2750.000         857.11          4.000          17.78          20.45           2.71                 1.71                 3.79                0.45
 "19a Simunye 1994_95 NCo376 1R Irrigation Treatment 1"        paddock     09/06/1995        simunye        1994-95          1.000           1995            160            304          alive              1          0.000            0.0          0.000          0.000         96.240        3186.30        1351.03          0.140         14.367          0.424        4293.60        3873.08         432.16         254.62         422.23          4.406          1.000          1.000          15.05           13.51           7.90           5.08           0.54           1.55           0.00           0.01           0.00          0.331            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.008          0.007          0.007          0.004          0.002          0.001          0.000          0.000          0.000          0.000            0.0            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.072          0.047          0.028          0.015          0.007          0.002          0.001          0.000          0.000          0.000         19.677         10.000          9.677       2750.000         858.35          4.000          19.72          22.68           2.17                 1.71                 3.77                0.44
 "19a Simunye 1994_95 NCo376 1R Irrigation Treatment 1"        paddock     10/06/1995        simunye        1994-95          1.000           1995            161            305          alive              1          0.000            0.0          0.000          0.000         96.706        3201.20        1359.32          0.141         14.389          0.425        4307.99        3888.54         432.51         254.83         421.16          4.406          1.000          1.000          15.04           13.51           7.91           5.06           0.53           1.55           0.00           0.01           0.00          0.331            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.009          0.008          0.007          0.004          0.002          0.001          0.000          0.000          0.000          0.000            0.0            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.071          0.048          0.028          0.015          0.007          0.002          0.001          0.000          0.000          0.000         19.737         10.000          9.737       2750.000         859.42          4.000          18.60          21.39           1.49                 1.71                 3.76                0.44
 "19a Simunye 1994_95 NCo376 1R Irrigation Treatment 1"        paddock     11/06/1995        simunye        1994-95          1.000           1995            162            306          alive              1          0.000            0.0          0.000          0.000         97.113        3214.32        1366.36          0.141         14.406          0.425        4320.61        3902.22         432.87         255.03         420.10          4.407          1.000          1.000          15.03           13.50           7.91           5.05           0.53           1.54           0.00           0.01           0.00          0.331            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.011          0.009          0.007          0.004          0.002          0.001          0.000          0.000          0.000          0.000            0.0            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.075          0.049          0.028          0.015          0.007          0.002          0.001          0.000          0.000          0.000         19.796         10.000          9.796       2750.000         860.23          4.000          16.81          19.34           0.87                 1.72                 3.75                0.44
 "19a Simunye 1994_95 NCo376 1R Irrigation Treatment 1"        paddock     12/06/1995        simunye        1994-95          1.000           1995            163            307          alive              1          0.000            0.0          0.000          0.000         97.495        3226.88        1372.58          0.141         14.417          0.425        4333.33        3915.40         433.26         255.26         419.65          4.407          1.000          1.000          15.02           13.49           7.92           5.04           0.53           1.54           0.00           0.01           0.00          0.331            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.013          0.010          0.008          0.004          0.002          0.001          0.000          0.000          0.000          0.000            0.0            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.079          0.051          0.028          0.015          0.007          0.002          0.001          0.000          0.000          0.000         19.868         10.000          9.868       2750.000         861.04          4.000          16.91          19.44           0.00                 1.72                 3.74                0.44
 "19a Simunye 1994_95 NCo376 1R Irrigation Treatment 1"        paddock     13/06/1995        simunye        1994-95          1.000           1995            164            308          alive              1          0.000            0.0         18.500          0.000         97.871        3239.27        1378.71          0.141         14.427          0.426        4345.76        3928.23         433.54         255.43         419.25          4.408          1.000          1.000          15.01           13.48           7.93           5.03           0.52           1.54           0.00           0.01           0.00          0.331            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.010          0.010          0.008          0.005          0.002          0.001          0.000          0.000          0.000          0.000            0.0            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.066          0.048          0.027          0.015          0.007          0.002          0.001          0.000          0.000          0.000         19.940         10.000          9.940       2750.000         861.81          4.000          16.61          19.11           0.00                 1.72                 3.74                0.44
 "19a Simunye 1994_95 NCo376 1R Irrigation Treatment 1"        paddock     14/06/1995        simunye        1994-95          1.000           1995            165            309          alive              1          0.000            0.0          0.000          0.000         98.347        3254.41        1387.42          0.141         14.452          0.426        4360.19        3943.90         433.87         255.62         418.01          4.408          1.000          1.000          15.00           13.47           7.93           5.02           0.52           1.53           0.00           0.01           0.00          0.331            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.011          0.010          0.008          0.005          0.002          0.001          0.000          0.000          0.000          0.000            0.0            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.078          0.049          0.027          0.014          0.007          0.002          0.001          0.000          0.000          0.000         19.996         10.000          9.996       2750.000         862.88          4.000          18.60          21.39           1.82                 1.72                 3.74                0.44
 "19a Simunye 1994_95 NCo376 1R Irrigation Treatment 1"        paddock     15/06/1995        simunye        1994-95          1.000           1995            166            310          alive              1          0.000            0.0          0.000          0.000         98.745        3267.43        1394.00          0.141         14.464          0.427        4373.66        3957.93         434.51         256.00         417.45          4.409          1.000          1.000          14.98           13.46           7.94           5.00           0.52           1.53           0.00           0.01           0.00          0.331            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.014          0.011          0.008          0.005          0.002          0.001          0.000          0.000          0.000          0.000            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.086          0.052          0.026          0.014          0.006          0.002          0.001          0.000          0.000          0.000         20.069         10.000         10.069       2750.000         863.80          4.000          17.63          20.28           0.03                 1.72                 3.72                0.44
 "19a Simunye 1994_95 NCo376 1R Irrigation Treatment 1"        paddock     16/06/1995        simunye        1994-95          1.000           1995            167            311          alive              1          0.000            0.0          0.000          2.500         98.938        3273.82        1397.18          0.141         14.470          0.427        4378.03        3964.43         434.57         256.04         415.33          4.410          1.000          1.000          14.97           13.46           7.95           5.00           0.52           1.52           0.00           0.01           0.00          0.331            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.012          0.011          0.008          0.005          0.002          0.001          0.000          0.000          0.000          0.000            0.0            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.078          0.053          0.026          0.014          0.006          0.002          0.001          0.000          0.000          0.000         20.112         10.000         10.112       2750.000         863.35          4.000           8.53           9.81           0.00                 1.73                 3.72                0.44
