ApsimVersion = 7.7
Title = 7) Pongola 1986-87 N14 P
            SimulationName       ZoneName    Clock.Today           site         season          treat           year            day            das    crop_status      ratoon_no           samp     fertiliser     irrigation           rain         canefw        cane_wt     sucrose_wt         scmstf            ccs          scmst        biomass  green_biomass        leaf_wt     cabbage_wt       trash_wt            lai    swdef_photo    nfact_photo      biomass_n green_biomass_n         cane_N         leaf_N          cab_N        trash_N    n_conc_cane    n_conc_leaf     n_conc_cab       cane_dmc         no3(1)         no3(2)         no3(3)         no3(4)         no3(5)         no3(6)         no3(7)         no3(8)         no3(9)        no3(10)    flow_no3(6)      no3ppm(1)      no3ppm(2)      no3ppm(3)      no3ppm(4)      no3ppm(5)      no3ppm(6)      no3ppm(7)      no3ppm(8)      no3ppm(9)     no3ppm(10)         nh4(1)         nh4(2)         nh4(3)         nh4(4)         nh4(5)         nh4(6)         nh4(7)         nh4(8)         nh4(9)        nh4(10)      nh4ppm(1)      nh4ppm(2)      nh4ppm(3)      nh4ppm(4)      nh4ppm(5)      nh4ppm(6)      nh4ppm(7)      nh4ppm(8)      nh4ppm(9)     nh4ppm(10)         leaves   green_leaves    dead_leaves     root_depth    rootgreenwt     stage_code         dlt_dm   dlt_dm_green   partition_xs dlt_dm_detached_root dlt_dm_detached_leaf dlt_dm_detached_cab
                        ()             ()   (dd/mm/yyyy)             ()             ()             ()         (year)          (day)         (days)             ()             ()             ()        (kg/ha)           (mm)           (mm)         (t/ha)        (g/m^2)        (g/m^2)          (g/g)            (%)          (g/g)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)      (m^2/m^2)             ()             ()        (g/m^2)         (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)             ()        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)             ()             ()             ()           (mm)        (g/m^2)             ()        (g/m^2)        (g/m^2)        (g/m^2)              (g/m^2)              (g/m^2)             (g/m^2)
 "7 Pongola 1986_87 N14 P"        paddock     04/07/1987        pongola        1986-87          1.000           1987            185            235          alive              0          0.000            0.0          0.000          0.000         48.068        1605.96         665.40          0.138         14.127          0.414        2486.52        2156.64         346.56         204.11         331.16          3.516          0.062          1.000          11.88           10.68           3.87           5.94           0.86           1.21           0.00           0.02           0.00          0.334            0.0            0.0            0.1            0.1            1.3            0.9            0.1            0.0            0.0            0.0            0.0          0.000          0.000          0.029          0.032          0.607          0.219          0.028          0.000          0.000          0.000            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.000          0.000          0.006          0.003          0.000          0.000          0.000          0.000          0.000          0.000         19.664         13.000          6.664       2120.000         635.57          4.000           1.35           1.55           0.40                 1.28                 2.94                0.35
 "7 Pongola 1986_87 N14 P"        paddock     05/07/1987        pongola        1986-87          1.000           1987            186            236          alive              0          0.000            0.0          0.000          0.000         48.124        1608.92         666.56          0.139         14.136          0.414        2484.38        2153.51         342.73         201.86         332.14          3.483          0.055          1.000          11.87           10.66           3.88           5.93           0.85           1.22           0.00           0.02           0.00          0.334            0.0            0.0            0.1            0.1            1.3            0.9            0.1            0.0            0.0            0.0            0.0          0.000          0.000          0.029          0.032          0.607          0.219          0.028          0.000          0.000          0.000            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.000          0.000          0.006          0.003          0.000          0.000          0.000          0.000          0.000          0.000         19.720         13.000          6.720       2120.000         634.47          4.000           1.16           1.33           0.35                 1.27                 2.95                0.35
 "7 Pongola 1986_87 N14 P"        paddock     06/07/1987        pongola        1986-87          1.000           1987            187            237          alive              0          0.000            0.0          0.000          0.000         48.171        1611.60         667.42          0.139         14.142          0.414        2481.94        2150.07         338.88         199.59         333.14          3.449          0.041          1.000          11.86           10.64           3.89           5.91           0.85           1.22           0.00           0.02           0.00          0.335            0.0            0.0            0.1            0.1            1.3            0.9            0.1            0.0            0.0            0.0            0.0          0.000          0.000          0.029          0.032          0.607          0.219          0.028          0.000          0.000          0.000            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.000          0.000          0.006          0.003          0.000          0.000          0.000          0.000          0.000          0.000         19.779         13.000          6.779       2120.000         633.33          4.000           0.86           0.99           0.26                 1.27                 2.96                0.35
 "7 Pongola 1986_87 N14 P"        paddock     07/07/1987        pongola        1986-87          1.000           1987            188            238          alive              0          0.000            0.0          0.000          0.000         48.232        1614.67         668.73          0.139         14.154          0.414        2479.93        2147.21         335.14         197.40         333.99          3.417          0.061          1.000          11.85           10.63           3.89           5.90           0.84           1.23           0.00           0.02           0.00          0.335            0.0            0.0            0.1            0.1            1.3            0.9            0.1            0.0            0.0            0.0            0.0          0.000          0.000          0.029          0.032          0.607          0.219          0.028          0.000          0.000          0.000            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.000          0.000          0.006          0.003          0.000          0.000          0.000          0.000          0.000          0.000         19.827         13.000          6.827       2120.000         632.26          4.000           1.31           1.51           0.39                 1.27                 2.97                0.35
 "7 Pongola 1986_87 N14 P"        paddock     08/07/1987        pongola        1986-87          1.000           1987            189            239          alive              0          0.000            0.0          0.000          0.000         48.295        1617.76         670.11          0.139         14.166          0.414        2477.98        2144.48         331.48         195.24         334.76          3.385          0.070          1.000          11.83           10.61           3.90           5.88           0.83           1.23           0.00           0.02           0.00          0.335            0.0            0.0            0.1            0.1            1.3            0.9            0.1            0.0            0.0            0.0            0.0          0.000          0.000          0.029          0.032          0.607          0.219          0.028          0.000          0.000          0.000            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.000          0.000          0.006          0.003          0.000          0.000          0.000          0.000          0.000          0.000         19.887         13.000          6.887       2120.000         631.20          4.000           1.37           1.58           0.41                 1.27                 2.98                0.35
 "7 Pongola 1986_87 N14 P"        paddock     09/07/1987        pongola        1986-87          1.000           1987            190            240          alive              0          0.000            0.0          0.000          0.000         48.353        1620.70         671.31          0.139         14.177          0.414        2475.85        2141.58         327.80         193.08         335.53          3.353          0.059          1.000          11.82           10.60           3.91           5.87           0.82           1.23           0.00           0.02           0.00          0.335            0.0            0.0            0.1            0.1            1.3            0.9            0.1            0.0            0.0            0.0            0.0          0.000          0.000          0.029          0.032          0.607          0.219          0.028          0.000          0.000          0.000            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.000          0.000          0.006          0.003          0.000          0.000          0.000          0.000          0.000          0.000         19.947         13.000          6.947       2120.000         630.12          4.000           1.21           1.39           0.36                 1.26                 2.98                0.35
 "7 Pongola 1986_87 N14 P"        paddock     10/07/1987        pongola        1986-87          1.000           1987            191            241          alive              0          0.000            0.0          0.000          0.000         48.400        1623.34         672.22          0.139         14.183          0.414        2473.41        2138.36         324.11         190.91         336.31          3.321          0.045          1.000          11.81           10.58           3.92           5.85           0.81           1.23           0.00           0.02           0.00          0.335            0.0            0.0            0.1            0.1            1.3            0.9            0.1            0.0            0.0            0.0            0.0          0.000          0.000          0.029          0.032          0.607          0.219          0.028          0.000          0.000          0.000            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.000          0.000          0.006          0.003          0.000          0.000          0.000          0.000          0.000          0.000         20.012         13.000          7.012       2120.000         629.00          4.000           0.90           1.04           0.27                 1.26                 2.99                0.35
 "7 Pongola 1986_87 N14 P"        paddock     11/07/1987        pongola        1986-87          1.000           1987            192            242          alive              0          0.000            0.0          0.000          0.000         48.461        1626.32         673.54          0.139         14.195          0.414        2471.39        2135.77         320.60         188.84         336.88          3.291          0.084          1.000          11.80           10.57           3.92           5.84           0.81           1.24           0.00           0.02           0.00          0.336            0.0            0.0            0.1            0.1            1.3            0.9            0.1            0.0            0.0            0.0            0.0          0.000          0.000          0.029          0.032          0.607          0.219          0.028          0.000          0.000          0.000            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.000          0.000          0.006          0.003          0.000          0.000          0.000          0.000          0.000          0.000         19.066         13.000          6.066       2120.000         627.94          4.000           1.33           1.53           0.40                 1.26                 3.00                0.35
 "7 Pongola 1986_87 N14 P"        paddock     12/07/1987        pongola        1986-87          1.000           1987            193            243          alive              0          0.000            0.0          0.000          0.000         48.526        1630.18         674.68          0.139         14.201          0.414        2469.17        2130.44         314.82         185.44         339.98          3.260          0.062          1.000          11.79           10.55           3.94           5.82           0.79           1.25           0.00           0.02           0.00          0.336            0.0            0.0            0.1            0.1            1.3            0.9            0.1            0.0            0.0            0.0            0.0          0.000          0.000          0.029          0.032          0.607          0.219          0.028          0.000          0.000          0.000            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.000          0.000          0.006          0.003          0.000          0.000          0.000          0.000          0.000          0.000         19.130         13.000          6.130       2120.000         626.85          4.000           1.13           1.30           0.34                 1.26                 3.00                0.35
 "7 Pongola 1986_87 N14 P"        paddock     13/07/1987        pongola        1986-87          1.000           1987            194            244          alive              0          0.000            0.0          0.000          0.000         48.582        1633.01         675.87          0.139         14.212          0.414        2466.97        2127.73         311.33         183.39         340.49          3.230          0.074          1.000          11.77           10.53           3.94           5.80           0.79           1.25           0.00           0.02           0.00          0.336            0.0            0.0            0.1            0.1            1.3            0.9            0.1            0.0            0.0            0.0            0.0          0.000          0.000          0.029          0.032          0.607          0.219          0.028          0.000          0.000          0.000            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.000          0.000          0.006          0.003          0.000          0.000          0.000          0.000          0.000          0.000         19.188         13.000          6.188       2120.000         625.78          4.000           1.19           1.37           0.36                 1.26                 3.03                0.36
 "7 Pongola 1986_87 N14 P"        paddock     14/07/1987        pongola        1986-87          1.000           1987            195            245          alive              0          0.000            0.0          0.000          0.000         48.623        1635.41         676.57          0.139         14.215          0.414        2464.28        2124.39         307.72         181.26         341.14          3.199          0.034          1.000          11.76           10.52           3.95           5.79           0.78           1.25           0.00           0.02           0.00          0.336            0.0            0.0            0.1            0.1            1.3            0.9            0.1            0.0            0.0            0.0            0.0          0.000          0.000          0.029          0.032          0.607          0.219          0.028          0.000          0.000          0.000            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.000          0.000          0.006          0.003          0.000          0.000          0.000          0.000          0.000          0.000         19.244         13.000          6.244       2120.000         624.63          4.000           0.70           0.81           0.21                 1.25                 3.04                0.36
 "7 Pongola 1986_87 N14 P"        paddock     15/07/1987        pongola        1986-87          1.000           1987            196            246          alive              0          0.000            0.0          0.000          0.000         48.666        1637.88         677.36          0.139         14.220          0.414        2461.67        2121.21         304.16         179.17         341.71          3.168          0.039          1.000          11.75           10.50           3.96           5.77           0.77           1.25           0.00           0.02           0.00          0.337            0.0            0.0            0.1            0.1            1.3            0.9            0.1            0.0            0.0            0.0            0.0          0.000          0.000          0.029          0.032          0.607          0.219          0.028          0.000          0.000          0.000            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.000          0.000          0.006          0.003          0.000          0.000          0.000          0.000          0.000          0.000         19.296         13.000          6.296       2120.000         623.50          4.000           0.79           0.91           0.24                 1.25                 3.04                0.36
 "7 Pongola 1986_87 N14 P"        paddock     16/07/1987        pongola        1986-87          1.000           1987            197            247          alive              0          0.000            0.0          0.000          0.000         48.711        1640.39         678.22          0.139         14.226          0.413        2459.12        2118.14         300.65         177.11         342.23          3.137          0.041          1.000          11.74           10.49           3.96           5.76           0.76           1.26           0.00           0.02           0.00          0.337            0.0            0.0            0.1            0.1            1.3            0.9            0.1            0.0            0.0            0.0            0.0          0.000          0.000          0.029          0.032          0.607          0.219          0.028          0.000          0.000          0.000            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.000          0.000          0.006          0.003          0.000          0.000          0.000          0.000          0.000          0.000         19.352         13.000          6.352       2120.000         622.38          4.000           0.86           0.99           0.26                 1.25                 3.05                0.36
 "7 Pongola 1986_87 N14 P"        paddock     17/07/1987        pongola        1986-87          1.000           1987            198            248          alive              0          0.000            0.0          0.000          0.000         48.750        1642.72         678.91          0.139         14.229          0.413        2456.40        2114.91         297.15         175.04         342.73          3.107          0.035          1.000          11.72           10.47           3.97           5.74           0.76           1.26           0.00           0.02           0.00          0.337            0.0            0.0            0.1            0.1            1.3            0.9            0.1            0.0            0.0            0.0            0.0          0.000          0.000          0.029          0.032          0.607          0.219          0.028          0.000          0.000          0.000            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.000          0.000          0.006          0.003          0.000          0.000          0.000          0.000          0.000          0.000         19.400         13.000          6.400       2120.000         621.24          4.000           0.69           0.79           0.21                 1.25                 3.05                0.36
 "7 Pongola 1986_87 N14 P"        paddock     18/07/1987        pongola        1986-87          1.000           1987            199            249          alive              0          0.000            0.0          0.000          0.000         48.788        1645.01         679.56          0.139         14.232          0.413        2453.64        2111.69         293.68         173.00         343.19          3.077          0.035          1.000          11.71           10.46           3.98           5.73           0.75           1.26           0.00           0.02           0.00          0.337            0.0            0.0            0.1            0.1            1.3            0.9            0.1            0.0            0.0            0.0            0.0          0.000          0.000          0.029          0.032          0.607          0.219          0.028          0.000          0.000          0.000            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.000          0.000          0.006          0.003          0.000          0.000          0.000          0.000          0.000          0.000         19.452         13.000          6.452       2120.000         620.10          4.000           0.65           0.75           0.20                 1.24                 3.06                0.36
 "7 Pongola 1986_87 N14 P"        paddock     19/07/1987        pongola        1986-87          1.000           1987            200            250          alive              0          0.000            0.0          0.000          0.000         48.831        1647.36         680.36          0.139         14.238          0.413        2451.02        2108.79         290.37         171.06         343.47          3.049          0.071          1.000          11.70           10.44           3.98           5.72           0.74           1.26           0.00           0.02           0.00          0.337            0.0            0.0            0.1            0.1            1.3            0.9            0.1            0.0            0.0            0.0            0.0          0.000          0.000          0.029          0.032          0.607          0.219          0.028          0.000          0.000          0.000            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.000          0.000          0.006          0.003          0.000          0.000          0.000          0.000          0.000          0.000         19.506         13.000          6.506       2120.000         618.98          4.000           0.80           0.92           0.24                 1.24                 3.06                0.36
 "7 Pongola 1986_87 N14 P"        paddock     20/07/1987        pongola        1986-87          1.000           1987            201            251          alive              0          1.000            0.0          0.000          2.800         48.867        1649.59         680.98          0.139         14.240          0.413        2448.21        2105.59         286.95         169.05         343.86          3.019          0.032          1.000          11.69           10.43           3.99           5.70           0.74           1.26           0.00           0.02           0.00          0.338            0.0            0.0            0.1            0.1            1.3            0.9            0.1            0.0            0.0            0.0            0.0          0.000          0.000          0.029          0.032          0.607          0.219          0.028          0.000          0.000          0.000            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.000          0.000          0.006          0.003          0.000          0.000          0.000          0.000          0.000          0.000         19.591         13.000          6.591       2120.000         617.83          4.000           0.62           0.71           0.19                 1.24                 3.06                0.36
 "7 Pongola 1986_87 N14 P"        paddock     21/07/1987        pongola        1986-87          1.000           1987            202            252          alive              0          0.000            0.0          0.000          0.000         48.930        1652.25         682.51          0.139         14.257          0.413        2446.97        2105.08         284.95         167.87         343.13          3.003          0.309          1.000          11.67           10.42           4.00           5.69           0.73           1.26           0.00           0.02           0.00          0.338            0.0            0.0            0.1            0.1            1.3            0.9            0.1            0.0            0.0            0.0            0.0          0.000          0.000          0.029          0.032          0.607          0.219          0.028          0.000          0.000          0.000            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.000          0.000          0.006          0.003          0.000          0.000          0.000          0.000          0.000          0.000         19.622         13.000          6.622       2120.000         616.92          4.000           2.19           2.51           0.00                 1.24                 3.07                0.36
 "7 Pongola 1986_87 N14 P"        paddock     22/07/1987        pongola        1986-87          1.000           1987            203            253          alive              0          0.000            0.0          0.000          0.000         48.977        1654.75         683.47          0.140         14.265          0.413        2444.52        2102.40         281.69         165.95         343.35          2.975          0.061          1.000          11.66           10.41           4.00           5.68           0.72           1.26           0.00           0.02           0.00          0.338            0.0            0.0            0.1            0.1            1.3            0.9            0.1            0.0            0.0            0.0            0.0          0.000          0.000          0.029          0.032          0.607          0.219          0.028          0.000          0.000          0.000            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.000          0.000          0.006          0.003          0.000          0.000          0.000          0.000          0.000          0.000         19.672         13.000          6.672       2120.000         615.83          4.000           0.96           1.11           0.29                 1.24                 3.06                0.36
 "7 Pongola 1986_87 N14 P"        paddock     23/07/1987        pongola        1986-87          1.000           1987            204            254          alive              0          0.000            0.0          0.000          0.000         49.026        1657.29         684.47          0.140         14.273          0.413        2442.10        2099.76         278.44         164.04         343.57          2.947          0.054          1.000          11.65           10.39           4.01           5.67           0.72           1.26           0.00           0.02           0.00          0.338            0.0            0.0            0.1            0.1            1.3            0.9            0.1            0.0            0.0            0.0            0.0          0.000          0.000          0.029          0.032          0.607          0.219          0.028          0.000          0.000          0.000            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.000          0.000          0.006          0.003          0.000          0.000          0.000          0.000          0.000          0.000         19.735         13.000          6.735       2120.000         614.75          4.000           1.00           1.15           0.30                 1.23                 3.06                0.36
 "7 Pongola 1986_87 N14 P"        paddock     24/07/1987        pongola        1986-87          1.000           1987            205            255          alive              0          0.000            0.0          0.000          0.000         49.081        1660.00         685.69          0.140         14.284          0.413        2439.89        2097.41         275.24         162.16         343.71          2.919          0.063          1.000          11.64           10.38           4.02           5.66           0.71           1.26           0.00           0.02           0.00          0.338            0.0            0.0            0.1            0.1            1.3            0.9            0.1            0.0            0.0            0.0            0.0          0.000          0.000          0.029          0.032          0.607          0.219          0.028          0.000          0.000          0.000            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.000          0.000          0.006          0.003          0.000          0.000          0.000          0.000          0.000          0.000         19.806         13.000          6.806       2120.000         613.70          4.000           1.22           1.40           0.36                 1.23                 3.06                0.36
 "7 Pongola 1986_87 N14 P"        paddock     25/07/1987        pongola        1986-87          1.000           1987            206            256          alive              0          0.000            0.0          0.000          0.000         49.115        1662.08         686.22          0.140         14.285          0.413        2437.00        2094.27         271.96         160.23         343.96          2.891          0.027          1.000          11.62           10.37           4.02           5.64           0.70           1.26           0.00           0.02           0.00          0.338            0.0            0.0            0.1            0.1            1.3            0.9            0.1            0.0            0.0            0.0            0.0          0.000          0.000          0.029          0.032          0.607          0.219          0.028          0.000          0.000          0.000            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.000          0.000          0.006          0.003          0.000          0.000          0.000          0.000          0.000          0.000         19.870         13.000          6.870       2120.000         612.56          4.000           0.53           0.61           0.16                 1.23                 3.06                0.36
 "7 Pongola 1986_87 N14 P"        paddock     26/07/1987        pongola        1986-87          1.000           1987            207            257          alive              0          0.000            0.0          0.000          0.000         49.139        1663.92         686.50          0.140         14.284          0.413        2433.85        2090.87         268.66         158.29         344.21          2.862          0.014          1.000          11.61           10.35           4.03           5.63           0.70           1.26           0.00           0.02           0.00          0.339            0.0            0.0            0.1            0.1            1.3            0.9            0.1            0.0            0.0            0.0            0.0          0.000          0.000          0.029          0.032          0.607          0.219          0.028          0.000          0.000          0.000            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.000          0.000          0.006          0.003          0.000          0.000          0.000          0.000          0.000          0.000         19.945         13.000          6.945       2120.000         611.37          4.000           0.28           0.32           0.08                 1.23                 3.07                0.36
 "7 Pongola 1986_87 N14 P"        paddock     27/07/1987        pongola        1986-87          1.000           1987            208            258          alive              0          0.000            0.0          0.000          0.000         49.173        1665.99         687.06          0.140         14.286          0.412        2430.98        2087.84         265.46         156.40         344.36          2.834          0.032          1.000          11.60           10.34           4.04           5.62           0.69           1.26           0.00           0.02           0.00          0.339            0.0            0.0            0.1            0.1            1.3            0.9            0.1            0.0            0.0            0.0            0.0          0.000          0.000          0.029          0.032          0.607          0.219          0.028          0.000          0.000          0.000            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.000          0.000          0.006          0.003          0.000          0.000          0.000          0.000          0.000          0.000         20.001         13.000          7.001       2120.000         610.24          4.000           0.56           0.65           0.17                 1.23                 3.07                0.36
 "7 Pongola 1986_87 N14 P"        paddock     28/07/1987        pongola        1986-87          1.000           1987            209            259          alive              0          0.000            0.0          0.000          0.000         49.202        1667.92         687.48          0.140         14.286          0.412        2427.97        2084.67         262.24         154.51         344.52          2.807          0.020          1.000          11.59           10.33           4.04           5.60           0.68           1.26           0.00           0.02           0.00          0.339            0.0            0.0            0.1            0.1            1.3            0.9            0.1            0.0            0.0            0.0            0.0          0.000          0.000          0.029          0.032          0.607          0.219          0.028          0.000          0.000          0.000            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.000          0.000          0.006          0.003          0.000          0.000          0.000          0.000          0.000          0.000         20.082         13.000          7.082       2120.000         609.08          4.000           0.42           0.49           0.13                 1.22                 3.07                0.36
 "7 Pongola 1986_87 N14 P"        paddock     29/07/1987        pongola        1986-87          1.000           1987            210            260          alive              0          0.000            0.0          0.000          0.000         49.240        1670.08         688.18          0.140         14.290          0.412        2425.24        2081.89         259.13         152.68         344.56          2.780          0.045          1.000          11.57           10.32           4.05           5.59           0.67           1.26           0.00           0.02           0.00          0.339            0.0            0.0            0.1            0.1            1.3            0.9            0.1            0.0            0.0            0.0            0.0          0.000          0.000          0.029          0.032          0.607          0.219          0.028          0.000          0.000          0.000            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.000          0.000          0.006          0.003          0.000          0.000          0.000          0.000          0.000          0.000         19.144         13.000          6.144       2120.000         607.96          4.000           0.69           0.80           0.21                 1.22                 3.07                0.36
 "7 Pongola 1986_87 N14 P"        paddock     30/07/1987        pongola        1986-87          1.000           1987            211            261          alive              0          0.000            0.0          0.000          0.000         49.270        1672.05         688.61          0.140         14.291          0.412        2422.24        2078.69         255.87         150.77         344.77          2.753          0.021          1.000          11.56           10.30           4.06           5.58           0.67           1.26           0.00           0.02           0.00          0.339            0.0            0.0            0.1            0.1            1.3            0.9            0.1            0.0            0.0            0.0            0.0          0.000          0.000          0.029          0.032          0.607          0.219          0.028          0.000          0.000          0.000            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.000          0.000          0.006          0.003          0.000          0.000          0.000          0.000          0.000          0.000         19.203         13.000          6.203       2120.000         606.81          4.000           0.44           0.50           0.13                 1.22                 3.07                0.36
 "7 Pongola 1986_87 N14 P"        paddock     31/07/1987        pongola        1986-87          1.000           1987            212            262          alive              0          0.000            0.0          0.000          0.000         49.297        1673.88         688.97          0.140         14.291          0.412        2419.16        2075.54         252.74         148.92         344.83          2.726          0.017          1.000          11.55           10.29           4.06           5.57           0.66           1.26           0.00           0.02           0.00          0.340            0.0            0.0            0.1            0.1            1.3            0.9            0.1            0.0            0.0            0.0            0.0          0.000          0.000          0.029          0.032          0.607          0.219          0.028          0.000          0.000          0.000            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.000          0.000          0.006          0.003          0.000          0.000          0.000          0.000          0.000          0.000         19.267         13.000          6.267       2120.000         605.65          4.000           0.36           0.41           0.11                 1.22                 3.07                0.36
 "7 Pongola 1986_87 N14 P"        paddock     01/08/1987        pongola        1986-87          1.000           1987            213            263          alive              0          0.000            0.0          0.000          0.000         49.323        1675.69         689.31          0.140         14.290          0.411        2416.06        2072.40         249.62         147.09         344.87          2.699          0.016          1.000          11.54           10.28           4.07           5.55           0.65           1.26           0.00           0.02           0.00          0.340            0.0            0.0            0.1            0.1            1.3            0.9            0.1            0.0            0.0            0.0            0.0          0.000          0.000          0.029          0.032          0.607          0.219          0.028          0.000          0.000          0.000            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.000          0.000          0.006          0.003          0.000          0.000          0.000          0.000          0.000          0.000         19.330         13.000          6.330       2120.000         604.49          4.000           0.34           0.39           0.10                 1.21                 3.07                0.36
 "7 Pongola 1986_87 N14 P"        paddock     02/08/1987        pongola        1986-87          1.000           1987            214            264          alive              0          0.000            0.0          0.000          0.000         49.348        1677.45         689.63          0.140         14.289          0.411        2412.94        2069.27         246.54         145.28         344.88          2.672          0.015          1.000          11.52           10.26           4.08           5.54           0.65           1.26           0.00           0.02           0.00          0.340            0.0            0.0            0.1            0.1            1.3            0.9            0.1            0.0            0.0            0.0            0.0          0.000          0.000          0.029          0.032          0.607          0.219          0.028          0.000          0.000          0.000            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.000          0.000          0.006          0.003          0.000          0.000          0.000          0.000          0.000          0.000         19.388         13.000          6.388       2120.000         603.33          4.000           0.31           0.36           0.09                 1.21                 3.07                0.36
 "7 Pongola 1986_87 N14 P"        paddock     03/08/1987        pongola        1986-87          1.000           1987            215            265          alive              0          0.000            0.0          0.000          0.000         49.370        1679.13         689.87          0.140         14.287          0.411        2409.75        2066.08         243.48         143.47         344.87          2.646          0.012          1.000          11.51           10.25           4.08           5.53           0.64           1.26           0.00           0.02           0.00          0.340            0.0            0.0            0.1            0.1            1.3            0.9            0.1            0.0            0.0            0.0            0.0          0.000          0.000          0.029          0.032          0.607          0.219          0.028          0.000          0.000          0.000            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.000          0.000          0.006          0.003          0.000          0.000          0.000          0.000          0.000          0.000         19.455         13.000          6.455       2120.000         602.16          4.000           0.24           0.28           0.07                 1.21                 3.07                0.36
 "7 Pongola 1986_87 N14 P"        paddock     04/08/1987        pongola        1986-87          1.000           1987            216            266          alive              0          0.000            0.0          0.000          0.000         49.391        1680.77         690.07          0.140         14.285          0.411        2406.51        2062.89         240.44         141.69         344.83          2.620          0.010          1.000          11.50           10.24           4.09           5.52           0.63           1.26           0.00           0.02           0.00          0.340            0.0            0.0            0.1            0.1            1.3            0.9            0.1            0.0            0.0            0.0            0.0          0.000          0.000          0.029          0.032          0.607          0.219          0.028          0.000          0.000          0.000            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.000          0.000          0.006          0.003          0.000          0.000          0.000          0.000          0.000          0.000         19.536         13.000          6.536       2120.000         600.99          4.000           0.21           0.24           0.06                 1.21                 3.07                0.36
