SimulationName	Clock.Today	FodderBeet.Leaf.LAI	FodderBeet.Leaf.Live.Nconc	FodderBeet.Leaf.Live.Wt	FodderBeet.Petiole.Live.Wt	FodderBeet.Petiole.Live.Nconc	FodderBeet.TotalDead.Wt	FodderBeet.TotalDead.Nconc	FodderBeet.StorageRoot.Live.Wt	FodderBeet.StorageRoot.Live.Nconc	FodderBeet.AboveGround.Wt	FodderBeet.AboveGround.N	FodderBeet.Leaf.Live.N	FodderBeet.Petiole.Live.N	FodderBeet.StorageRoot.Live.N	FodderBeet.Phenology.Stage	FodderBeet.Structure.LeafTipsAppeared	FodderBeet.Leaf.CoverTotal	Soil.Temperature(1)	Soil.Temperature(2)	Soil.Temperature(3)	Soil.Temperature(4)	Soil.Temperature(5)	Soil.Temperature(6)	Soil.Temperature(7)	Soil.SoilNitrogen.mineral_n(1)	Soil.SoilNitrogen.mineral_n(2)	Soil.SoilNitrogen.mineral_n(3)	Soil.SoilNitrogen.mineral_n(4)	Soil.SoilNitrogen.mineral_n(5)	Soil.SoilNitrogen.mineral_n(6)	Soil.SoilNitrogen.NH4(1)	Soil.SoilNitrogen.NH4(2)	Soil.SoilNitrogen.NH4(3)	Soil.SoilNitrogen.NH4(4)	Soil.SoilNitrogen.NH4(5)	Soil.SoilNitrogen.NH4(6)	Soil.SoilNitrogen.NO3(1)	Soil.SoilNitrogen.NO3(2)	Soil.SoilNitrogen.NO3(3)	Soil.SoilNitrogen.NO3(4)	Soil.SoilNitrogen.NO3(5)	Soil.SoilNitrogen.NO3(6)	Soil.SoilNitrogen.ProfileMineralN	Soil.SoilNitrogen.ProfileNO3	Soil.SoilNitrogen.ProfileNH4	Soil.SoilWater.SW(1)	Soil.SoilWater.SW(2)	Soil.SoilWater.SW(3)	Soil.SoilWater.SW(4)	Soil.SoilWater.SW(5)	Soil.SoilWater.SW(6)	Soil.SoilWater.SW(7)	Soil.SoilWater.ProfileWater	Nit	Irr
LincolnRS2016IrrNilNit0	2017-04-29	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	12.05226055	13.88535417	14.22179141	14.27100755	14.46443464	14.67156198	14.77171849	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.0798	0.121325	0.12398125	0.1235	0.1807375	0.24753125	0.16830625	283.385625	0	Nil
LincolnRS2016IrrFullNit300	2017-04-29	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	12.10633971	12.84409844	13.07586979	13.28993828	13.51018984	13.85059948	14.0735987	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.29764375	0.27878125	0.30959375	0.3090875	0.2626625	0.1928125	0.13805	450.125625	300	Full
LincolnRS2016IrrNilNit300	2017-04-29	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	12.13605677	13.96622031	14.15250703	14.24540156	14.38525026	14.56837057	14.70219844	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.066103125	0.11744375	0.1086375	0.15114375	0.1546625	0.230925	0.1721125	272.7764063	300	Nil
LincolnRS2016IrrFullNit50	2017-04-29	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	12.18240443	13.12143984	13.37135495	13.54779505	13.78730807	14.08775469	14.27204531	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.307959375	0.3047125	0.2950375	0.29041875	0.24276875	0.228475	0.1240625	446.1295313	50	Full
LincolnRS2016IrrNilNit50	2017-04-29	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	12.1436651	14.0396237	14.26708411	14.28521849	14.45715443	14.63461146	14.74457057	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.07404375	0.106025	0.12804375	0.1197125	0.16836875	0.20279375	0.10759375	244.9640625	50	Nil
LincolnRS2016IrrFullNit0	2017-04-30	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	9.127938672	11.70270443	12.48475677	13.46504688	13.7878737	14.02211172	14.20658099	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.281778125	0.302325	0.2861875	0.22395	0.19753125	0.24948125	0.1665625	424.7292188	0	Full
LincolnRS2016IrrNilNit0	2017-04-30	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	8.034279167	11.73559974	13.07630885	14.2442375	14.47672656	14.64473021	14.73581458	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.079046875	0.1204125	0.12349375	0.1239	0.18094375	0.2476875	0.16834375	283.2295313	0	Nil
LincolnRS2016IrrFullNit300	2017-04-30	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	9.250780339	11.52076901	12.32147318	13.28024375	13.53006745	13.8362888	14.0462724	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.294371875	0.27633125	0.30808125	0.30919375	0.2628125	0.1929625	0.13805	448.9354688	300	Full
LincolnRS2016IrrNilNit300	2017-04-30	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	8.320134766	12.24492786	13.15744089	14.22409557	14.40226901	14.54151615	14.66557526	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.065525	0.116775	0.10820625	0.15151875	0.155975	0.2311125	0.1722125	273.0525	300	Nil
LincolnRS2016IrrFullNit50	2017-04-30	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	9.163145573	11.67364661	12.63803281	13.52717813	13.7995112	14.06895313	14.23999063	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.30391875	0.30211875	0.29354375	0.29085625	0.24315	0.22856875	0.1240625	444.96	50	Full
LincolnRS2016IrrNilNit50	2017-04-30	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	8.011813411	12.1625487	13.1657487	14.25232786	14.46838594	14.60709297	14.70547214	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.07324375	0.105425	0.12753125	0.1201875	0.168875	0.2029125	0.10755	244.9171875	50	Nil
LincolnRS2016IrrFullNit0	2017-05-01	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	8.892063411	10.91054557	11.64013359	13.20490781	13.73594635	14.00307109	14.18172995	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.276453125	0.29974375	0.28509375	0.223725	0.1974875	0.2494375	0.16648125	423.0970313	0	Full
LincolnRS2016IrrNilNit0	2017-05-01	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	8.805771745	11.55489349	12.38230026	13.93512865	14.41439896	14.61983542	14.70591406	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.07851875	0.1201	0.12315625	0.1238	0.18090625	0.247425	0.1681	282.8090625	0	Nil
LincolnRS2016IrrFullNit300	2017-05-01	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	8.716136198	10.61458516	11.4860349	13.05636823	13.49193255	13.82517865	14.0250474	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.289984375	0.2724375	0.30598125	0.30855625	0.26255	0.19283125	0.1379	446.7089063	300	Full
LincolnRS2016IrrNilNit300	2017-05-01	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	8.534573307	11.67725156	12.44082969	13.92933932	14.34565677	14.52032578	14.63739245	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.064903125	0.1164	0.10780625	0.15120625	0.15550625	0.2307375	0.17174375	272.2954688	300	Nil
LincolnRS2016IrrFullNit50	2017-05-01	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	8.797795443	10.83955443	11.78298177	13.27759844	13.7527612	14.05323307	14.21574323	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.298121875	0.29875	0.29161875	0.2906375	0.2432	0.2284375	0.1239125	442.8726563	50	Full
LincolnRS2016IrrNilNit50	2017-05-01	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	8.785438672	11.70463255	12.44392161	13.92180521	14.41138724	14.58285365	14.6788138	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.0728125	0.10505	0.12708125	0.11999375	0.168775	0.20256875	0.10745	244.44	50	Nil
LincolnRS2016IrrFullNit0	2017-05-02	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.872416808	8.752595964	10.16760391	10.93756406	12.85650052	13.58896406	13.9576776	14.15146406	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.272190625	0.2972	0.28364375	0.22345625	0.19730625	0.24924375	0.166425	421.4310938	0	Full
LincolnRS2016IrrNilNit0	2017-05-02	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.405128167	8.682103385	10.46370078	11.64571276	13.60004245	14.26034583	14.57193464	14.67221458	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.0787	0.11965	0.122625	0.12366875	0.1808625	0.24725	0.167975	282.466875	0	Nil
LincolnRS2016IrrFullNit300	2017-05-02	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.98689578	8.796351563	9.916466406	10.7786638	12.73176536	13.36611224	13.79021667	14.00038229	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.28633125	0.26919375	0.303725	0.307925	0.26235625	0.19284375	0.13794375	444.766875	300	Full
LincolnRS2016IrrNilNit300	2017-05-02	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.786573676	8.622296615	10.75761875	11.69524766	13.5992724	14.19571667	14.47416615	14.60673359	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.065175	0.11594375	0.10733125	0.150825	0.15520625	0.230475	0.1716625	271.8178125	300	Nil
LincolnRS2016IrrFullNit50	2017-05-02	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.933740788	8.785704557	10.14209141	11.10939167	12.93720182	13.61307682	14.0105638	14.18717813	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.29373125	0.2955625	0.2896	0.2902875	0.24301875	0.22838125	0.1237	440.8903125	50	Full
LincolnRS2016IrrNilNit50	2017-05-02	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.469670807	8.759562109	10.72225781	11.7021112	13.56693073	14.26329896	14.53614922	14.64633802	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.07293125	0.10465	0.12655	0.11965	0.1685875	0.20239375	0.10734375	243.9946875	50	Nil
LincolnRS2016IrrFullNit0	2017-05-03	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	42	*	11.52969219	11.13867005	11.2515138	12.52784219	13.38898984	13.87398802	14.10508516	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.267215625	0.2946375	0.28199375	0.222975	0.19711875	0.24904375	0.16635	419.5223438	0	Full
LincolnRS2016IrrNilNit0	2017-05-03	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	33.33333333	*	13.08879141	12.04462031	12.10380052	13.28080964	14.06440391	14.49185156	14.62765365	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.079425	0.12021875	0.122875	0.123425	0.18060625	0.24689375	0.167725	282.4040625	0	Nil
LincolnRS2016IrrFullNit300	2017-05-03	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	44.33333333	*	11.5522944	10.96397266	11.11110911	12.43211719	13.18262682	13.71616979	13.96155781	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.28146875	0.2660875	0.30165	0.30725	0.262025	0.1927125	0.13780625	442.5665625	300	Full
LincolnRS2016IrrNilNit300	2017-05-03	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	36	*	13.00121146	12.0139849	12.09465781	13.29574922	14.00833099	14.3974388	14.56068203	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.0658125	0.11629375	0.1074	0.1503875	0.15475	0.22995625	0.1713125	271.4578125	300	Nil
LincolnRS2016IrrFullNit50	2017-05-03	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	11.6396819	11.18235234	11.36529948	12.62351901	13.41920755	13.92915781	14.14231198	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.289021875	0.29228125	0.28759375	0.28990625	0.24275	0.22816875	0.12345	438.7560938	50	Full
LincolnRS2016IrrNilNit50	2017-05-03	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	13.20377734	12.04926589	12.15545885	13.24631328	14.07303724	14.45718698	14.59845313	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.073653125	0.10501875	0.12664375	0.11919375	0.16825625	0.20209375	0.10715625	243.8039063	50	Nil
LincolnRS2016IrrFullNit0	2017-05-04	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	8.960282292	10.90135469	11.39743906	12.43889974	13.21505052	13.7632151	14.03814115	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.2633125	0.29238125	0.2807	0.22298125	0.1971	0.2491	0.166275	418.2009375	0	Full
LincolnRS2016IrrNilNit0	2017-05-04	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	8.295938542	11.44082995	12.21292474	13.23080885	13.90179349	14.38994115	14.56497969	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.0784875	0.119825	0.12279375	0.12355	0.1804875	0.24676875	0.167675	282.129375	0	Nil
LincolnRS2016IrrFullNit300	2017-05-04	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	8.978926563	10.67434818	11.23311667	12.35565703	13.01978802	13.61641172	13.90189167	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.278028125	0.26376875	0.29989375	0.30705625	0.26184375	0.1928	0.13781875	441.0932813	300	Full
LincolnRS2016IrrNilNit300	2017-05-04	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	8.41960638	11.67344688	12.22241823	13.25718516	13.85230599	14.3016276	14.50022083	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.064946875	0.11600625	0.1073	0.15045	0.15495	0.23	0.1711125	271.2867188	300	Nil
LincolnRS2016IrrFullNit50	2017-05-04	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	8.941083594	10.85109427	11.48395807	12.53884688	13.25057161	13.81943568	14.07646406	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.284815625	0.2896	0.28605625	0.2897375	0.24293125	0.22805625	0.12333125	437.1960938	50	Full
LincolnRS2016IrrNilNit50	2017-05-04	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	8.297860286	11.70700391	12.27176042	13.21155729	13.90951484	14.35536458	14.53587318	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.072765625	0.10469375	0.12664375	0.119325	0.168375	0.20190625	0.10705	243.6089063	50	Nil
LincolnRS2016IrrFullNit0	2017-05-05	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	8.227672917	9.974398698	10.6749763	12.30764063	13.1006724	13.65384271	13.95944714	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.259434375	0.28985	0.2790875	0.2227375	0.1969125	0.24883125	0.16611875	416.4989063	0	Full
LincolnRS2016IrrNilNit0	2017-05-05	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	7.681510156	10.20320182	11.33106823	13.09040078	13.80061276	14.29227995	14.49160938	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.078228125	0.1194375	0.12243125	0.12353125	0.1804	0.246575	0.167375	281.7435938	0	Nil
LincolnRS2016IrrFullNit300	2017-05-05	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	8.104070052	9.7499	10.54916276	12.2260763	12.91346198	13.51643047	13.82974063	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.274684375	0.26134375	0.2979125	0.306875	0.261725	0.1926375	0.13760625	439.4310938	300	Full
LincolnRS2016IrrNilNit300	2017-05-05	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	7.565851172	10.50181589	11.3785487	13.1125099	13.75511953	14.20878203	14.42481354	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.064678125	0.11548125	0.10695	0.15015	0.1546625	0.2295875	0.17079375	270.6670313	300	Nil
LincolnRS2016IrrFullNit50	2017-05-05	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	8.151738802	9.944408594	10.82209974	12.41000599	13.1365763	13.71485755	14.00084635	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.28099375	0.28653125	0.2842875	0.28945625	0.2430375	0.22795	0.1232875	435.534375	50	Full
LincolnRS2016IrrNilNit50	2017-05-05	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	7.78621888	10.48663359	11.39485807	13.06406172	13.80595469	14.25622083	14.46028333	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.072459375	0.10445	0.1262125	0.1191875	0.16821875	0.2016625	0.10683125	243.1701563	50	Nil
LincolnRS2016IrrFullNit0	2017-05-06	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	8.831537891	9.885264844	10.40797526	12.05108021	12.95393958	13.5544138	13.87892448	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.256140625	0.2875125	0.2774625	0.222475	0.1968	0.248725	0.16601875	414.9923438	0	Full
LincolnRS2016IrrNilNit0	2017-05-06	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	8.574196094	10.11381328	11.02588359	12.80578698	13.65224323	14.19880234	14.41965938	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.078359375	0.1193	0.12215	0.12350625	0.180325	0.24634375	0.16726875	281.5270313	0	Nil
LincolnRS2016IrrFullNit300	2017-05-06	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	8.815083073	9.659504948	10.25780625	11.9870849	12.77459453	13.42444271	13.75592682	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.271809375	0.25915	0.2958875	0.3063125	0.2614875	0.19255625	0.137575	437.7895313	300	Full
LincolnRS2016IrrNilNit300	2017-05-06	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	8.557428255	10.34213411	11.04994844	12.83426094	13.61171641	14.11866224	14.35442969	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.0648625	0.11535625	0.10673125	0.1498625	0.1543875	0.22941875	0.17056875	270.3234375	300	Nil
LincolnRS2016IrrFullNit50	2017-05-06	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	8.840247396	9.904022396	10.56178802	12.15866172	12.9928263	13.6132349	13.9210349	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.277546875	0.2838375	0.28248125	0.28896875	0.24285	0.227825	0.1230875	433.7714063	50	Full
LincolnRS2016IrrNilNit50	2017-05-06	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	8.716282552	10.33155833	11.08693438	12.76699219	13.66227266	14.16155911	14.3850276	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.0727125	0.104275	0.1258875	0.11898125	0.16814375	0.2014	0.10675	242.896875	50	Nil
LincolnRS2016IrrFullNit0	2017-05-07	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	10.73087096	10.66241458	10.7589974	11.86147708	12.78539818	13.4448849	13.79642005	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.25399375	0.285775	0.27616875	0.22235625	0.196775	0.24869375	0.16600625	413.9653125	0	Full
LincolnRS2016IrrNilNit0	2017-05-07	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	11.56136068	11.33060417	11.44096693	12.59941901	13.47891719	14.09497318	14.34187266	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.07906875	0.11955	0.12236875	0.1235875	0.18019375	0.2461875	0.1671	281.6240625	0	Nil
LincolnRS2016IrrFullNit300	2017-05-07	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	10.54024492	10.41572552	10.5875901	11.80603828	12.61463672	13.31879219	13.67936641	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.269871875	0.2578125	0.2945375	0.30610625	0.261375	0.19255625	0.13745	436.7601563	300	Full
LincolnRS2016IrrNilNit300	2017-05-07	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	11.4602612	11.25689714	11.41359531	12.63725313	13.44291042	14.02045339	14.2787526	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.06539375	0.11555	0.106775	0.149875	0.15475	0.2292875	0.17044375	270.4809375	300	Nil
LincolnRS2016IrrFullNit50	2017-05-07	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	10.72317969	10.67979922	10.86058984	11.97578776	12.82857474	13.50286172	13.83659766	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.275134375	0.28179375	0.281	0.2886625	0.2428875	0.2278625	0.12310625	432.5948438	50	Full
LincolnRS2016IrrNilNit50	2017-05-07	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	11.53522148	11.30615807	11.4887625	12.56198464	13.48880938	14.05832214	14.30683958	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.073246875	0.1046125	0.1261625	0.11905625	0.1683	0.2013375	0.10660625	243.1176563	50	Nil
LincolnRS2016IrrFullNit0	2017-05-08	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	10.35483633	10.99109401	11.11680911	11.84631875	12.65749479	13.32985391	13.70701094	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.25108125	0.2837625	0.274925	0.22214375	0.19665625	0.24851875	0.165875	412.6621875	0	Full
LincolnRS2016IrrNilNit0	2017-05-08	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	10.08901198	11.47751979	11.7761862	12.5812849	13.34571354	13.9829737	14.25879141	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.07858125	0.11971875	0.1225375	0.12376875	0.18025625	0.24604375	0.166975	281.619375	0	Nil
LincolnRS2016IrrFullNit300	2017-05-08	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	10.30893464	10.77763516	10.93599635	11.78317109	12.48795104	13.2087625	13.59465313	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.26726875	0.2560625	0.2931375	0.30578125	0.26121875	0.19245625	0.1374	435.4978125	300	Full
LincolnRS2016IrrNilNit300	2017-05-08	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	10.2011474	11.54219219	11.73379531	12.62279635	13.31268229	13.91358073	14.19415286	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.06499375	0.1156625	0.106825	0.14978125	0.1545125	0.22913125	0.17025	270.2484375	300	Nil
LincolnRS2016IrrFullNit50	2017-05-08	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	10.3605793	11.00835625	11.18768516	11.95663177	12.7009638	13.38657734	13.74630104	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.271953125	0.2795625	0.279625	0.28830625	0.24281875	0.22765625	0.12300625	431.1510938	50	Full
LincolnRS2016IrrNilNit50	2017-05-08	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	10.19458659	11.57530911	11.81366432	12.56076771	13.35416849	13.94532891	14.21998802	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.072815625	0.1046	0.12631875	0.1191	0.16819375	0.2011625	0.1064375	242.9760938	50	Nil
LincolnRS2016IrrFullNit0	2017-05-09	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	9.016163151	10.2514151	10.75285573	11.85622109	12.58935599	13.22683594	13.61748906	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.248671875	0.281825	0.2735	0.22191875	0.19668125	0.24831875	0.16575	411.4251563	0	Full
LincolnRS2016IrrNilNit0	2017-05-09	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	8.380716016	10.25819948	11.20332422	12.56418021	13.26924818	13.88108698	14.17350156	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.078653125	0.11935625	0.12228125	0.12395	0.180275	0.24590625	0.16681875	281.4707813	0	Nil
LincolnRS2016IrrFullNit300	2017-05-09	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	9.069851302	10.07676536	10.61513177	11.78422708	12.41997474	13.11159557	13.5107125	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.265340625	0.2546625	0.29161875	0.30563125	0.26114375	0.1925375	0.13725625	434.4567188	300	Full
LincolnRS2016IrrNilNit300	2017-05-09	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	8.467542578	10.54616901	11.23594036	12.60058099	13.24063073	13.81574635	14.109325	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.0649875	0.1154	0.1067	0.14986875	0.1548125	0.22909375	0.170075	270.223125	300	Nil
LincolnRS2016IrrFullNit50	2017-05-09	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	9.061088281	10.26022578	10.8881	11.9612888	12.63000208	13.28527813	13.65631198	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.269440625	0.2774375	0.278175	0.28806875	0.2428375	0.22760625	0.122925	429.9154688	50	Full
LincolnRS2016IrrNilNit50	2017-05-09	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	8.440123958	10.50815286	11.26504141	12.54515807	13.27806354	13.84145078	14.13165964	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.072846875	0.10436875	0.1259875	0.1192375	0.1682875	0.2010375	0.1062625	242.8260938	50	Nil
LincolnRS2016IrrFullNit0	2017-05-10	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	10.05288151	10.61289375	10.82616849	11.75956823	12.52053464	13.14603464	13.53590495	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.24806875	0.2806	0.2726625	0.22181875	0.1966375	0.2482875	0.16578125	410.8565625	0	Full
LincolnRS2016IrrNilNit0	2017-05-10	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	10.16537526	10.91472786	11.29810417	12.41718099	13.18290026	13.79466068	14.0933013	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.079121875	0.1194875	0.122325	0.12424375	0.18048125	0.2459625	0.16676875	281.7257813	0	Nil
