Date	species	surfaceom_cover	surfaceom_wt	cover_green	cover_tot	residue_cover	phenology	gai	dai	lai	rtdep	stress_index	npp	growth	incorp_rate[1][1]	incorp_rate[1][2]	incorp_rate[1][3]	incorp_rate[1][4]	incorp_rate[1][5]	incorp_rate[1][6]	incorp_rate[1][7]	incorp_rate[1][8]	incorp_rate[1][9]	incorp_rate[1][10]	incorp_rate[1][11]	incorp_rate[1][12]	incorp_rate[2][1]	incorp_rate[2][2]	incorp_rate[2][3]	incorp_rate[2][4]	incorp_rate[2][5]	incorp_rate[2][6]	incorp_rate[2][7]	incorp_rate[2][8]	incorp_rate[2][9]	incorp_rate[2][10]	incorp_rate[2][11]	incorp_rate[2][12]	sw_dep[1]	sw_dep[2]	sw_dep[3]	sw_dep[4]	sw_dep[5]	sw_dep[6]	total_soil_water	sw_uptake[1]	sw_uptake[2]	sw_uptake[3]	sw_uptake[4]	sw_uptake[5]	sw_uptake[6]	glf_gai	glf_vpd	glf_sm	glf_tmp	glf_wl	glf_nitr	total_nh4	total_no3	total_n	nh4[1]	nh4[2]	nh4[3]	nh4[4]	nh4[5]	nh4[6]	no3[1]	no3[2]	no3[3]	no3[4]	no3[5]	no3[6]	uptake_nh4[1]	uptake_nh4[2]	uptake_nh4[3]	uptake_nh4[4]	uptake_nh4[5]	uptake_nh4[6]	uptake_no3[1]	uptake_no3[2]	uptake_no3[3]	uptake_no3[4]	uptake_no3[5]	uptake_no3[6]	height
1990-09-02	Perennial Ryegrass	0.18	395.17	0.97	0.99	0.81	1.01	4	2	4.15	650.00	0.00	72.97	48.34	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	17.0	17.8	17.3	28.7	46.9	55.9	183.55	0.476	0.319	0.244	0.391	0.368	0.000	0.9701	0.9631	0.7520	0.5807	1.0000	1.0000	0.00	29.85	29.85	0.00	0.00	0.00	0.00	0.00	0.00	0.15	4.64	7.82	7.15	5.55	4.55	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0449	0.2819	0.1915	0.1698	0.0602	0.0000	109.10
1990-09-03	Perennial Ryegrass	0.19	409.70	0.97	0.99	0.80	1.01	4	2	4.20	650.00	0.00	53.47	35.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	17.5	18.3	17.2	28.4	46.5	55.8	183.70	0.469	0.322	0.223	0.355	0.340	0.000	0.9710	1.0000	1.0000	0.5642	1.0000	1.0000	0.00	29.01	29.01	0.00	0.00	0.00	0.00	0.00	0.00	0.08	4.30	7.64	6.98	5.48	4.53	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0259	0.2837	0.1792	0.1587	0.0563	0.0000	109.68
1990-09-04	Perennial Ryegrass	0.18	407.97	0.97	0.99	0.80	1.01	4	2	4.25	650.00	0.00	56.05	37.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16.4	17.9	17.1	28.1	46.2	55.7	181.41	0.518	0.365	0.221	0.347	0.337	0.000	0.9718	0.7062	1.0000	0.5527	1.0000	1.0000	0.00	28.20	28.20	0.00	0.00	0.00	0.00	0.00	0.00	0.05	3.93	7.46	6.81	5.42	4.52	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0206	0.2975	0.1750	0.1533	0.0556	0.0000	110.21
1990-09-05	Perennial Ryegrass	0.18	404.92	0.97	0.99	0.79	1.01	4	2	4.30	650.00	0.00	61.61	41.19	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.6	17.5	16.9	27.8	45.9	55.6	179.28	0.447	0.346	0.215	0.334	0.329	0.000	0.9724	0.8372	1.0000	0.5835	1.0000	1.0000	0.00	27.43	27.43	0.00	0.00	0.00	0.00	0.00	0.00	0.03	3.60	7.28	6.65	5.36	4.51	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0097	0.2612	0.1688	0.1471	0.0543	0.0000	111.34
1990-09-06	Perennial Ryegrass	0.18	402.15	0.97	0.99	0.79	1.01	5	2	4.34	650.00	0.00	54.82	36.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	14.9	17.0	16.8	27.5	45.6	55.5	177.32	0.392	0.312	0.205	0.317	0.317	0.000	0.9731	0.8094	1.0000	0.6075	1.0000	1.0000	0.00	26.75	26.75	0.00	0.00	0.00	0.00	0.00	0.00	0.02	3.32	7.10	6.50	5.30	4.50	0.0011	0.0000	0.0000	0.0000	0.0000	0.0000	0.0053	0.2222	0.1609	0.1405	0.0526	0.0000	112.36
1990-09-07	Perennial Ryegrass	0.18	399.23	0.97	0.99	0.79	1.01	5	2	4.38	650.00	0.00	48.35	32.48	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	14.2	16.6	16.6	27.3	45.4	55.4	175.48	0.342	0.282	0.194	0.301	0.306	0.000	0.9738	0.5829	1.0000	0.6305	1.0000	1.0000	0.01	26.12	26.13	0.01	0.00	0.00	0.00	0.00	0.00	0.01	3.08	6.93	6.35	5.25	4.49	0.0033	0.0000	0.0000	0.0000	0.0000	0.0000	0.0028	0.1909	0.1527	0.1341	0.0509	0.0000	113.25
1990-09-08	Perennial Ryegrass	0.18	396.70	0.98	0.99	0.79	1.01	5	2	4.43	650.00	0.00	52.33	35.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	13.6	16.3	16.5	27.0	45.1	55.3	173.76	0.296	0.255	0.183	0.286	0.295	0.000	0.9744	0.7613	0.9263	0.6339	1.0000	1.0000	0.01	25.54	25.56	0.01	0.00	0.00	0.00	0.00	0.00	0.01	2.87	6.77	6.21	5.19	4.48	0.0030	0.0000	0.0000	0.0000	0.0000	0.0000	0.0028	0.1652	0.1444	0.1280	0.0493	0.0000	114.22
1990-09-09	Perennial Ryegrass	0.18	391.32	0.98	0.99	0.79	1.01	5	2	4.47	650.00	0.00	53.11	35.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	13.0	16.0	16.3	26.8	44.9	55.2	172.08	0.253	0.231	0.172	0.271	0.285	0.000	0.9750	0.6780	1.0000	0.6676	1.0000	1.0000	0.03	24.99	25.02	0.03	0.00	0.00	0.00	0.00	0.00	0.00	2.68	6.62	6.08	5.14	4.47	0.0049	0.0000	0.0000	0.0000	0.0000	0.0000	0.0003	0.1446	0.1367	0.1224	0.0477	0.0000	115.21
1990-09-10	Perennial Ryegrass	0.18	387.78	0.98	1.00	0.79	1.01	5	2	4.51	650.00	0.00	45.43	30.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.3	15.7	16.2	26.6	44.6	55.1	170.40	0.207	0.209	0.162	0.258	0.275	0.000	0.9757	0.4724	1.0000	0.7076	1.0000	1.0000	0.01	24.49	24.51	0.01	0.00	0.00	0.00	0.00	0.00	0.01	2.51	6.47	5.95	5.09	4.46	0.0024	0.0000	0.0000	0.0000	0.0000	0.0000	0.0013	0.1278	0.1295	0.1173	0.0463	0.0000	116.05
1990-09-11	Perennial Ryegrass	0.17	383.74	0.98	1.00	0.79	1.01	5	2	4.53	650.00	0.00	33.95	22.94	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.6	15.4	16.0	26.4	44.4	55.0	168.81	0.159	0.189	0.152	0.245	0.265	0.000	0.9762	0.4524	0.5959	0.7582	1.0000	1.0000	0.02	24.01	24.03	0.02	0.00	0.00	0.00	0.00	0.00	0.00	2.36	6.33	5.83	5.04	4.45	0.0024	0.0000	0.0000	0.0000	0.0000	0.0000	0.0002	0.1133	0.1224	0.1123	0.0450	0.0000	116.65
1990-09-12	Perennial Ryegrass	0.20	444.51	0.98	1.00	0.80	1.01	5	2	4.57	650.00	0.00	32.09	21.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	20.8	18.7	16.0	26.2	44.2	54.9	180.71	0.112	0.171	0.142	0.233	0.256	0.000	0.9765	1.0000	0.5391	0.7860	1.0000	1.0000	0.03	23.57	23.61	0.03	0.00	0.00	0.00	0.00	0.00	0.00	2.21	6.21	5.71	5.00	4.45	0.0039	0.0000	0.0000	0.0000	0.0000	0.0000	0.0003	0.1002	0.1157	0.1072	0.0436	0.0000	117.19
1990-09-13	Perennial Ryegrass	0.21	470.97	0.98	0.99	0.77	1.01	5	2	4.60	650.00	0.00	20.96	14.19	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	21.3	20.2	17.4	26.0	44.0	54.8	183.65	0.734	0.390	0.138	0.216	0.242	0.000	0.9770	1.0000	1.0000	0.7624	1.0000	1.0000	0.02	23.05	23.07	0.02	0.00	0.00	0.00	0.00	0.00	0.00	1.84	6.21	5.61	4.95	4.44	0.0189	0.0000	0.0000	0.0000	0.0000	0.0000	0.0013	0.1865	0.1153	0.1018	0.0416	0.0000	115.76
1990-09-14	Perennial Ryegrass	0.21	469.98	0.98	0.99	0.76	1.01	5	2	4.66	650.00	0.00	52.46	35.51	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	18.6	20.2	18.5	26.0	43.8	54.7	181.74	0.653	0.420	0.196	0.175	0.198	0.000	0.9775	1.0000	1.0000	0.7665	1.0000	1.0000	0.01	22.50	22.51	0.01	0.00	0.00	0.00	0.00	0.00	0.00	1.50	6.12	5.53	4.92	4.43	0.0202	0.0000	0.0000	0.0000	0.0000	0.0000	0.0014	0.2061	0.1572	0.0928	0.0367	0.0000	115.79
1990-09-15	Perennial Ryegrass	0.21	469.24	0.98	0.99	0.76	1.01	5	2	4.72	650.00	0.00	75.00	50.82	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16.9	19.5	18.9	25.9	43.6	54.6	179.39	0.604	0.501	0.315	0.207	0.233	0.000	0.9784	0.7172	1.0000	0.7607	1.0000	1.0000	0.02	21.91	21.93	0.02	0.00	0.00	0.00	0.00	0.00	0.00	1.24	5.92	5.45	4.87	4.42	0.0137	0.0000	0.0000	0.0000	0.0000	0.0000	0.0009	0.1770	0.2156	0.0976	0.0402	0.0000	117.21
1990-09-16	Perennial Ryegrass	0.21	469.01	0.98	1.00	0.76	1.01	5	2	4.78	650.00	0.00	74.54	50.61	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16.4	18.7	18.8	25.8	43.5	54.5	177.62	0.482	0.455	0.346	0.202	0.226	0.000	0.9791	0.7507	1.0000	0.7509	1.0000	1.0000	0.02	21.35	21.36	0.02	0.00	0.00	0.00	0.00	0.00	0.00	1.06	5.67	5.37	4.83	4.41	0.0082	0.0000	0.0000	0.0000	0.0000	0.0000	0.0019	0.1360	0.2301	0.0965	0.0393	0.0000	118.65
1990-09-17	Perennial Ryegrass	0.21	465.51	0.98	1.00	0.76	1.01	5	2	4.83	650.00	0.00	63.61	43.27	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.6	18.1	18.4	25.7	43.3	54.4	175.46	0.451	0.398	0.335	0.196	0.218	0.000	0.9797	0.5641	1.0000	0.7694	1.0000	1.0000	0.02	20.83	20.85	0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.93	5.42	5.28	4.79	4.40	0.0092	0.0000	0.0000	0.0000	0.0000	0.0000	0.0005	0.1035	0.2177	0.0953	0.0385	0.0000	119.78
1990-09-18	Perennial Ryegrass	0.21	462.32	0.98	1.00	0.76	1.01	5	2	4.87	650.00	0.00	58.19	39.63	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	14.8	17.6	18.1	25.6	43.1	54.3	173.46	0.393	0.358	0.309	0.190	0.211	0.000	0.9803	0.4967	0.9854	0.7909	1.0000	1.0000	0.02	20.37	20.39	0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.83	5.18	5.20	4.76	4.40	0.0094	0.0000	0.0000	0.0000	0.0000	0.0000	0.0006	0.0831	0.1953	0.0936	0.0377	0.0000	120.90
1990-09-19	Perennial Ryegrass	0.21	460.12	0.98	1.00	0.75	1.01	5	2	4.90	650.00	0.00	42.23	28.79	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	14.2	17.2	17.7	25.4	42.9	54.2	171.73	0.338	0.323	0.284	0.184	0.204	0.000	0.9808	0.3962	0.7830	0.8259	1.0000	1.0000	0.03	19.93	19.96	0.03	0.00	0.00	0.00	0.00	0.00	0.00	0.75	4.97	5.11	4.72	4.39	0.0096	0.0000	0.0000	0.0000	0.0000	0.0000	0.0007	0.0679	0.1758	0.0916	0.0369	0.0000	121.69
1990-09-20	Perennial Ryegrass	0.21	479.76	0.98	1.00	0.76	1.01	5	2	4.98	650.00	0.00	66.92	45.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16.9	17.2	17.4	25.3	42.8	54.1	173.77	0.296	0.292	0.261	0.177	0.198	0.000	0.9811	0.9469	1.0000	0.8549	1.0000	1.0000	0.03	19.54	19.57	0.03	0.00	0.00	0.00	0.00	0.00	0.00	0.67	4.78	5.02	4.68	4.38	0.0094	0.0000	0.0000	0.0000	0.0000	0.0000	0.0008	0.0561	0.1584	0.0891	0.0361	0.0000	122.91
1990-09-21	Perennial Ryegrass	0.21	475.19	0.98	1.00	0.74	1.02	5	2	5.05	650.00	0.00	83.06	56.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.9	16.9	17.2	25.2	42.6	54.0	171.87	0.481	0.295	0.241	0.170	0.192	0.000	0.9820	1.0000	0.6778	0.8794	1.0000	0.7964	0.03	19.16	19.18	0.03	0.00	0.00	0.00	0.00	0.00	0.00	0.60	4.60	4.94	4.64	4.37	0.0166	0.0000	0.0000	0.0000	0.0000	0.0000	0.0015	0.0520	0.1449	0.0872	0.0354	0.0000	123.87
1990-09-22	Perennial Ryegrass	0.21	471.20	0.98	1.00	0.74	1.02	5	2	5.09	650.00	0.00	51.30	35.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.1	16.6	17.0	25.1	42.5	53.9	170.14	0.413	0.272	0.223	0.164	0.186	0.000	0.9828	0.4808	0.8792	0.8830	1.0000	1.0000	0.03	18.80	18.83	0.03	0.00	0.00	0.00	0.00	0.00	0.00	0.54	4.43	4.85	4.61	4.36	0.0149	0.0000	0.0000	0.0000	0.0000	0.0000	0.0014	0.0445	0.1336	0.0857	0.0349	0.0000	124.84
1990-09-23	Perennial Ryegrass	0.21	466.63	0.98	1.00	0.74	1.02	5	2	5.13	650.00	0.00	45.62	31.23	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	14.2	16.3	16.7	25.0	42.4	53.9	168.40	0.355	0.249	0.207	0.157	0.180	0.000	0.9832	0.4891	0.7721	0.9135	1.0000	1.0000	0.04	18.46	18.50	0.04	0.00	0.00	0.00	0.00	0.00	0.00	0.49	4.27	4.76	4.57	4.36	0.0137	0.0000	0.0000	0.0000	0.0000	0.0000	0.0013	0.0375	0.1225	0.0833	0.0342	0.0000	125.70
1990-09-24	Perennial Ryegrass	0.21	461.33	0.98	1.00	0.74	1.02	5	2	5.17	650.00	0.00	41.10	28.15	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	13.6	16.0	16.5	24.9	42.2	53.8	166.96	0.294	0.228	0.191	0.151	0.174	0.000	0.9836	0.6925	0.4957	0.9399	1.0000	1.0000	0.04	18.15	18.19	0.04	0.00	0.00	0.00	0.00	0.00	0.00	0.44	4.13	4.68	4.54	4.35	0.0124	0.0000	0.0000	0.0000	0.0000	0.0000	0.0013	0.0318	0.1126	0.0809	0.0335	0.0000	126.47
1990-09-25	Perennial Ryegrass	0.21	459.62	0.98	1.00	0.74	1.02	5	2	5.19	650.00	0.00	24.46	16.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	13.3	15.7	16.3	24.8	42.1	53.7	165.94	0.250	0.207	0.177	0.144	0.169	0.000	0.9840	0.5362	0.4647	0.9647	1.0000	1.0000	0.05	17.85	17.89	0.05	0.00	0.00	0.00	0.00	0.00	0.01	0.40	3.99	4.60	4.51	4.34	0.0128	0.0000	0.0000	0.0000	0.0000	0.0000	0.0016	0.0269	0.1037	0.0785	0.0328	0.0000	126.90
1990-09-26	Perennial Ryegrass	0.20	451.92	0.98	1.00	0.74	1.02	5	2	5.22	650.00	0.00	28.52	19.54	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.7	15.5	16.2	24.7	42.0	53.6	164.57	0.232	0.189	0.164	0.138	0.164	0.000	0.9842	1.0000	0.3830	0.9734	1.0000	1.0000	0.04	17.56	17.60	0.04	0.00	0.00	0.00	0.00	0.00	0.01	0.36	3.87	4.52	4.47	4.34	0.0106	0.0000	0.0000	0.0000	0.0000	0.0000	0.0014	0.0229	0.0955	0.0758	0.0321	0.0000	127.29
1990-09-27	Perennial Ryegrass	0.20	448.01	0.98	1.00	0.74	1.02	6	2	5.24	650.00	0.00	28.04	19.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.9	15.2	16.0	24.6	41.9	53.5	163.12	0.186	0.172	0.151	0.132	0.159	0.000	0.9845	0.3156	0.6605	0.9693	1.0000	1.0000	0.03	17.30	17.33	0.03	0.00	0.00	0.00	0.00	0.00	0.01	0.33	3.75	4.44	4.44	4.33	0.0055	0.0000	0.0000	0.0000	0.0000	0.0000	0.0020	0.0197	0.0883	0.0734	0.0314	0.0000	127.79
1990-09-28	Perennial Ryegrass	0.20	443.46	0.98	1.00	0.74	1.02	6	2	5.26	650.00	0.00	26.02	17.82	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.2	15.0	15.9	24.5	41.7	53.5	161.76	0.132	0.157	0.140	0.127	0.154	0.000	0.9847	0.6546	0.3216	0.9688	1.0000	1.0000	0.02	17.05	17.07	0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.30	3.65	4.37	4.41	4.32	0.0035	0.0000	0.0000	0.0000	0.0000	0.0000	0.0005	0.0170	0.0819	0.0710	0.0307	0.0000	128.25
1990-09-29	Perennial Ryegrass	0.20	441.17	0.99	1.00	0.74	1.02	6	2	5.29	650.00	0.00	23.27	15.94	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.8	14.8	15.7	24.4	41.6	53.4	160.80	0.082	0.142	0.130	0.121	0.150	0.000	0.9848	1.0000	0.3903	0.9658	1.0000	1.0000	0.01	16.82	16.83	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.28	3.55	4.29	4.38	4.32	0.0018	0.0000	0.0000	0.0000	0.0000	0.0000	0.0002	0.0150	0.0763	0.0687	0.0300	0.0000	128.65
1990-09-30	Perennial Ryegrass	0.20	440.38	0.99	1.00	0.74	1.02	6	2	5.32	650.00	0.00	33.88	23.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.4	14.7	15.6	24.3	41.5	53.3	159.85	0.056	0.129	0.120	0.116	0.145	0.000	0.9851	0.6175	0.7335	0.9654	1.0000	1.0000	0.01	16.61	16.62	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.26	3.46	4.22	4.35	4.31	0.0007	0.0000	0.0000	0.0000	0.0000	0.0000	0.0001	0.0133	0.0714	0.0666	0.0294	0.0000	129.27
1990-10-01	Perennial Ryegrass	0.20	440.95	0.99	1.00	0.74	1.02	6	2	5.35	650.00	0.00	26.95	18.45	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.9	14.5	15.5	24.3	41.4	53.2	158.77	0.030	0.117	0.111	0.111	0.141	0.000	0.9854	0.9336	0.2979	0.9701	1.0000	1.0000	0.00	16.41	16.41	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	3.38	4.16	4.32	4.31	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0120	0.0674	0.0649	0.0289	0.0000	129.76
1990-10-02	Perennial Ryegrass	0.20	442.61	0.99	1.00	0.74	1.02	6	2	5.36	650.00	0.00	21.96	15.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.4	14.4	15.4	24.2	41.3	53.1	157.81	0.000	0.106	0.103	0.106	0.137	0.000	0.9856	0.8729	0.2922	0.9698	1.0000	1.0000	0.00	16.23	16.23	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.23	3.31	4.09	4.30	4.30	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0109	0.0639	0.0633	0.0285	0.0000	130.14
1990-10-03	Perennial Ryegrass	0.20	445.72	0.99	1.00	0.74	1.02	6	2	5.38	650.00	0.00	16.65	11.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.0	14.2	15.3	24.1	41.2	53.1	156.93	0.000	0.095	0.095	0.102	0.133	0.000	0.9858	0.5758	0.2749	0.9668	1.0000	1.0000	0.00	16.05	16.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.22	3.23	4.03	4.27	4.29	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0100	0.0608	0.0618	0.0281	0.0000	130.41
1990-10-04	Perennial Ryegrass	0.20	447.38	0.99	1.00	0.73	1.02	6	2	5.39	650.00	0.00	14.48	9.91	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.7	14.1	15.2	24.1	41.1	53.0	156.10	0.000	0.085	0.088	0.097	0.129	0.000	0.9859	0.9354	0.1724	0.9725	1.0000	1.0000	0.00	15.87	15.87	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.21	3.16	3.97	4.24	4.29	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0091	0.0578	0.0602	0.0276	0.0000	130.59
1990-10-05	Perennial Ryegrass	0.21	480.79	0.99	1.00	0.74	1.02	6	2	5.38	650.00	0.00	-2.47	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	13.9	14.0	15.1	24.0	41.1	52.9	160.99	0.000	0.076	0.081	0.093	0.126	0.000	0.9860	1.0000	0.1661	0.9798	1.0000	1.0000	0.05	15.71	15.76	0.05	0.00	0.00	0.00	0.00	0.00	0.01	0.20	3.10	3.91	4.22	4.28	0.0032	0.0000	0.0000	0.0000	0.0000	0.0000	0.0004	0.0083	0.0549	0.0586	0.0272	0.0000	130.45
1990-10-06	Perennial Ryegrass	0.21	472.37	0.99	1.00	0.72	1.02	6	2	5.41	650.00	0.00	30.25	20.68	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	13.1	14.0	15.0	23.9	41.0	52.9	159.81	0.274	0.072	0.075	0.089	0.122	0.000	0.9859	0.8427	0.3579	0.9792	1.0000	1.0000	0.04	15.54	15.59	0.04	0.00	0.00	0.00	0.00	0.00	0.00	0.19	3.04	3.85	4.19	4.28	0.0125	0.0000	0.0000	0.0000	0.0000	0.0000	0.0014	0.0078	0.0518	0.0567	0.0265	0.0000	130.08
1990-10-07	Perennial Ryegrass	0.21	466.31	0.99	1.00	0.72	1.02	6	2	5.43	650.00	0.00	25.22	17.24	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.3	13.9	14.9	23.9	40.9	52.8	158.59	0.218	0.067	0.070	0.085	0.119	0.000	0.9861	0.9312	0.2351	0.9788	1.0000	1.0000	0.03	15.39	15.42	0.03	0.00	0.00	0.00	0.00	0.00	0.00	0.18	2.98	3.79	4.17	4.27	0.0078	0.0000	0.0000	0.0000	0.0000	0.0000	0.0009	0.0073	0.0494	0.0552	0.0261	0.0000	130.50
