RunDescr,StepDate,Manager_pasture_nh4_uptake_1_,Manager_pasture_nh4_uptake_2_,Manager_pasture_nh4_uptake_3_,Manager_pasture_nh4_uptake_4_,Manager_pasture_nh4_uptake_5_,Manager_pasture_nh4_uptake_6_,Manager_pasture_nh4_uptake_7_,Manager_pasture_nh4_uptake_8_,Manager_pasture_nh4_uptake_9_,Manager_pasture_no3_uptake_1_,Manager_pasture_no3_uptake_2_,Manager_pasture_no3_uptake_3_,Manager_pasture_no3_uptake_4_,Manager_pasture_no3_uptake_5_,Manager_pasture_no3_uptake_6_,Manager_pasture_no3_uptake_7_,Manager_pasture_no3_uptake_8_,Manager_pasture_no3_uptake_9_,Manager_pasture_sw_uptake_1_,Manager_pasture_sw_uptake_2_,Manager_pasture_sw_uptake_3_,Manager_pasture_sw_uptake_4_,Manager_pasture_sw_uptake_5_,Manager_pasture_sw_uptake_6_,Manager_pasture_sw_uptake_7_,Manager_pasture_sw_uptake_8_,Manager_pasture_sw_uptake_9_,Manager_soil_water,Manager_total_n,Manager_total_nh4,Manager_total_nh4_uptake,Manager_total_no3,Manager_total_no3_uptake,Manager_total_sw_uptake,farm_pasture01_surfaceom_model_surfaceom_cover,farm_pasture01_surfaceom_model_surfaceom_n,farm_pasture01_surfaceom_model_surfaceom_wt,farm_pasture01_Sub_Clover_cover_green,farm_pasture01_Sub_Clover_cover_tot,farm_pasture01_Sub_Clover_residue_cover,farm_pasture01_Sub_Clover_dead_dm,farm_pasture01_Sub_Clover_litter_dm,farm_pasture01_Sub_Clover_green_dm,farm_pasture01_Sub_Clover_avail_dm,farm_pasture01_Sub_Clover_avail_green,farm_pasture01_Sub_Clover_root_dm,farm_pasture01_Sub_Clover_root_n,farm_pasture01_Sub_Clover_seed_dm,farm_pasture01_Sub_Clover_glf_gai,farm_pasture01_Sub_Clover_glf_vpd,farm_pasture01_Sub_Clover_glf_sm,farm_pasture01_Sub_Clover_glf_tmp,farm_pasture01_Sub_Clover_glf_wl,farm_pasture01_Sub_Clover_glf_nitr,farm_pasture01_Sub_Clover_n_fixed,farm_pasture01_Sub_Clover_uptake_nh4_1_,farm_pasture01_Sub_Clover_uptake_nh4_2_,farm_pasture01_Sub_Clover_uptake_nh4_3_,farm_pasture01_Sub_Clover_uptake_nh4_4_,farm_pasture01_Sub_Clover_uptake_nh4_5_,farm_pasture01_Sub_Clover_uptake_nh4_6_,farm_pasture01_Sub_Clover_uptake_nh4_7_,farm_pasture01_Sub_Clover_uptake_nh4_8_,farm_pasture01_Sub_Clover_uptake_nh4_9_,farm_pasture01_Sub_Clover_lai
Pasture_component_test:Pasture_component_test,1993-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3263,0.461817,0.831991,0.528324,0.0,0.0,0.0,0.0,0.0,610.763,230.284,7.52911,0.0,222.755,0.0,2.14843,0.238154,14.2232,544.022,0.994818,0.998281,0.668323,1311.18,20.0306,5558.27,6485.69,5154.48,840.635,0.0249955,884.653,0.994645,1.0,1.0,0.902683,1.0,1.0,2.47674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.23299
Pasture_component_test:Pasture_component_test,1993-10-21,0.038623,0.00337952,0.00128768,5.70358e-05,0.0,0.0,0.0,0.0,0.0,0.0764739,0.123021,0.121536,0.0173855,0.0,0.0,0.0,0.0,0.0,0.430616,0.612916,1.1244,0.697145,0.0,0.0,0.0,0.0,0.0,607.493,230.615,7.50507,0.0433472,223.11,0.338417,2.86508,0.234412,13.965,534.222,0.99497,0.998318,0.66551,1326.05,2.09913,5603.95,6528.81,5200.66,839.251,0.0249959,890.938,0.994818,1.0,1.0,0.89191,1.0,1.0,3.31474,0.038623,0.00337952,0.00128768,5.70358e-05,0.0,0.0,0.0,0.0,0.0,5.25298
Pasture_component_test:Pasture_component_test,1993-10-22,0.0355259,0.00308535,0.00117885,5.39824e-05,0.0,0.0,0.0,0.0,0.0,0.0729742,0.111542,0.111879,0.0165845,0.0,0.0,0.0,0.0,0.0,0.496992,0.741831,1.40145,0.862021,0.0,0.0,0.0,0.0,0.0,603.42,230.955,7.53485,0.0398441,223.42,0.31298,3.5023,0.228716,13.5754,519.398,0.995152,0.998409,0.671693,1348.01,2.12349,5669.22,6614.7,5264.57,838.324,0.024994,906.233,0.99497,1.0,1.0,0.89401,1.0,1.0,2.84711,0.0355259,0.00308535,0.00117885,5.39824e-05,0.0,0.0,0.0,0.0,0.0,5.27789
Pasture_component_test:Pasture_component_test,1993-10-23,0.112169,0.00958306,0.00358411,0.000170272,0.0,0.0,0.0,0.0,0.0,0.242422,0.339757,0.339337,0.0524059,0.0,0.0,0.0,0.0,0.0,0.537393,0.788465,1.53932,0.956203,0.0,0.0,0.0,0.0,0.0,599.352,230.69,7.52496,0.125506,223.165,0.973922,3.82139,0.221069,13.0545,499.665,0.995259,0.998486,0.680586,1376.4,5.54647,5707.08,6686.35,5304.4,837.079,0.0249958,915.266,0.995153,0.84602,1.0,0.916279,1.0,1.0,2.57621,0.112169,0.00958306,0.00358411,0.000170272,0.0,0.0,0.0,0.0,0.0,5.29467
Pasture_component_test:Pasture_component_test,1993-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.361061,0.488715,0.991084,0.627383,0.0,0.0,0.0,0.0,0.0,596.392,231.755,7.73421,0.0,224.021,0.0,2.46824,0.206343,12.0723,462.207,0.995225,0.998529,0.692014,1422.93,3.95297,5701.55,6728.82,5301.94,835.322,0.0249963,915.088,0.995259,0.631621,1.0,0.943534,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.29519
Pasture_component_test:Pasture_component_test,1993-10-25,0.187096,0.0161788,0.00553036,0.000258206,0.0,0.0,0.0,0.0,0.0,0.412735,0.584953,0.511765,0.0780057,0.0,0.0,0.0,0.0,0.0,0.397111,0.496872,1.05512,0.678293,0.0,0.0,0.0,0.0,0.0,600.305,230.852,7.53103,0.209064,223.321,1.58746,2.62739,0.218794,12.8564,493.833,0.9954,0.998625,0.701099,1401.56,48.6845,5764.0,6809.87,5359.62,834.348,0.024994,930.262,0.995225,1.0,1.0,0.939611,1.0,1.0,3.29178,0.187096,0.0161788,0.00553036,0.000258206,0.0,0.0,0.0,0.0,0.0,5.32039
Pasture_component_test:Pasture_component_test,1993-10-26,0.00547869,0.000482655,0.00016466,8.38775e-06,0.0,0.0,0.0,0.0,0.0,0.0122726,0.017613,0.01506,0.0025165,0.0,0.0,0.0,0.0,0.0,0.682821,0.799942,1.46569,0.953515,0.0,0.0,0.0,0.0,0.0,595.915,231.733,7.55274,0.00613439,224.18,0.0474621,3.90197,0.214015,12.537,481.636,0.995555,0.998621,0.689691,1422.74,2.24431,5819.36,6840.51,5415.52,833.224,0.0249946,941.4,0.9954,1.0,1.0,0.933402,1.0,1.0,2.20676,0.00547869,0.000482655,0.00016466,8.38775e-06,0.0,0.0,0.0,0.0,0.0,5.34322
Pasture_component_test:Pasture_component_test,1993-10-27,0.101893,0.00928746,0.00295054,0.000139895,0.0,0.0,0.0,0.0,0.0,0.241624,0.327231,0.264899,0.0411775,0.0,0.0,0.0,0.0,0.0,0.38611,0.516641,0.895935,0.590645,0.0,0.0,0.0,0.0,0.0,592.911,231.827,7.49366,0.114271,224.334,0.874931,2.38933,0.208274,12.1547,467.08,0.995571,0.998658,0.696932,1448.91,4.08394,5835.54,6887.42,5434.43,831.527,0.0249964,941.385,0.995555,0.478261,1.0,0.942603,1.0,1.0,1.76294,0.101893,0.00928746,0.00295054,0.000139895,0.0,0.0,0.0,0.0,0.0,5.34823
Pasture_component_test:Pasture_component_test,1993-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.476702,0.651766,1.13963,0.758433,0.0,0.0,0.0,0.0,0.0,599.978,232.76,7.54473,0.0,225.215,0.0,3.02653,0.222903,13.0745,504.38,0.995564,0.998709,0.709048,1423.86,62.3616,5822.99,6910.07,5423.85,829.451,0.0249975,934.177,0.99557,1.0,1.0,0.945014,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.35092
Pasture_component_test:Pasture_component_test,1993-10-29,0.00353852,0.000326397,0.000102019,4.83043e-06,0.0,0.0,0.0,0.0,0.0,0.00769427,0.0125597,0.00916741,0.00140406,0.0,0.0,0.0,0.0,0.0,0.494569,0.576487,0.894127,0.583462,0.0,0.0,0.0,0.0,0.0,596.934,233.505,7.54893,0.00397177,225.956,0.0308254,2.54864,0.219894,12.8708,496.65,0.995701,0.998678,0.692393,1439.93,4.08081,5894.88,6933.94,5489.94,828.577,0.0249932,950.142,0.995564,0.757719,1.0,0.938814,1.0,1.0,3.89352,0.00353852,0.000326397,0.000102019,4.83043e-06,0.0,0.0,0.0,0.0,0.0,5.37154
Pasture_component_test:Pasture_component_test,1993-10-30,0.111023,0.0102584,0.00327121,0.000160353,0.0,0.0,0.0,0.0,0.0,0.246083,0.395426,0.294777,0.04666,0.0,0.0,0.0,0.0,0.0,0.587775,0.804805,1.24284,0.789795,0.0,0.0,0.0,0.0,0.0,592.909,233.203,7.44477,0.124713,225.758,0.982946,3.42521,0.216654,12.6542,488.362,0.995888,0.99875,0.696067,1456.83,2.30327,5984.75,7037.79,5578.65,828.047,0.0249941,971.564,0.995701,1.0,1.0,0.930588,1.0,1.0,4.65032,0.111023,0.0102584,0.00327121,0.000160353,0.0,0.0,0.0,0.0,0.0,5.39965
Pasture_component_test:Pasture_component_test,1993-10-31,0.058039,0.00539253,0.00170495,8.1972e-05,0.0,0.0,0.0,0.0,0.0,0.134863,0.203597,0.152549,0.0236978,0.0,0.0,0.0,0.0,0.0,0.485543,0.710042,1.12389,0.708027,0.0,0.0,0.0,0.0,0.0,589.802,233.559,7.44082,0.0652184,226.118,0.514707,3.0275,0.213839,12.4622,481.187,0.995964,0.998799,0.702412,1475.51,7.76033,6025.73,7106.27,5622.99,826.785,0.0249953,978.364,0.995888,0.683692,1.0,0.934633,1.0,1.0,1.75327,0.058039,0.00539253,0.00170495,8.1972e-05,0.0,0.0,0.0,0.0,0.0,5.41296
Pasture_component_test:Pasture_component_test,1993-11-01,0.0192675,0.0017604,0.000555255,2.68657e-05,0.0,0.0,0.0,0.0,0.0,0.0385923,0.0719224,0.0506712,0.00773042,0.0,0.0,0.0,0.0,0.0,0.461371,0.661658,1.0668,0.67855,0.0,0.0,0.0,0.0,0.0,607.955,234.105,7.45634,0.02161,226.649,0.168916,2.86838,0.235165,13.8208,536.191,0.996011,0.998867,0.716041,1433.74,85.8,6034.77,7153.71,5634.17,825.234,0.0249955,980.243,0.995964,1.0,1.0,0.949004,1.0,1.0,1.77401,0.0192675,0.0017604,0.000555255,2.68657e-05,0.0,0.0,0.0,0.0,0.0,5.42386
Pasture_component_test:Pasture_component_test,1993-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.493554,0.512784,0.724764,0.420282,0.0,0.0,0.0,0.0,0.0,605.61,234.815,7.46442,0.0,227.35,0.0,2.15138,0.230744,13.5192,524.664,0.996168,0.998825,0.693441,1455.26,5.87693,6109.62,7165.8,5704.66,824.612,0.0249924,998.902,0.996011,1.0,1.0,0.943325,1.0,1.0,4.73018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.44975
Pasture_component_test:Pasture_component_test,1993-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.420368,0.548836,0.825838,0.436375,0.0,0.0,0.0,0.0,0.0,611.486,235.454,7.44182,0.0,228.012,0.0,2.23142,0.246585,14.5497,566.277,0.996262,0.998883,0.701081,1422.96,55.5285,6144.92,7221.1,5742.61,823.229,0.0249955,1002.32,0.996168,1.0,1.0,0.936767,0.963894,1.0,2.3543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.46629
Pasture_component_test:Pasture_component_test,1993-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.458096,0.557681,0.935183,0.440071,0.0,0.0,0.0,0.0,0.0,611.303,236.067,7.43261,0.0,228.634,0.0,2.39103,0.251024,14.8358,578.098,0.996369,0.998866,0.687661,1417.92,23.0344,6190.97,7228.93,5787.98,822.001,0.0249945,1007.65,0.996262,1.0,1.0,0.921393,0.95748,1.0,3.15995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.48469
Pasture_component_test:Pasture_component_test,1993-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46716,0.630902,1.11703,0.495033,0.0,0.0,0.0,0.0,0.0,608.339,236.728,7.50021,0.0,229.228,0.0,2.71012,0.245453,14.4523,563.274,0.996461,0.998892,0.686903,1442.21,4.04716,6229.09,7272.88,5826.63,820.843,0.0249945,1013.79,0.996369,1.0,1.0,0.917936,0.950177,1.0,2.44223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5018
Pasture_component_test:Pasture_component_test,1993-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.563007,0.836535,1.58554,0.681889,0.0,0.0,0.0,0.0,0.0,605.168,237.362,7.59365,0.0,229.768,0.0,3.66697,0.241768,14.1941,553.531,0.996555,0.998946,0.694068,1462.36,11.0446,6272.0,7342.65,5869.25,819.848,0.0249942,1022.5,0.99646,1.0,1.0,0.915741,1.0,1.0,3.5612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.52003
Pasture_component_test:Pasture_component_test,1993-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.268521,0.407728,0.810717,0.346695,0.0,0.0,0.0,0.0,0.0,602.591,237.994,7.64777,0.0,230.347,0.0,1.83366,0.237839,13.9274,543.195,0.996599,0.998966,0.69585,1481.94,2.33022,6309.45,7391.33,5907.06,818.602,0.0249948,1026.11,0.996555,0.543759,1.0,0.907607,1.0,1.0,2.26467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.52916
Pasture_component_test:Pasture_component_test,1993-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.433925,0.676073,1.39678,0.602612,0.0,0.0,0.0,0.0,0.0,599.4,238.606,7.68696,0.0,230.919,0.0,3.10939,0.235694,13.7802,537.574,0.996647,0.998993,0.699795,1495.53,4.23289,6326.3,7424.99,5925.23,816.918,0.0249962,1021.38,0.996599,1.0,1.0,0.893251,1.0,1.0,1.64831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.53885
Pasture_component_test:Pasture_component_test,1993-11-09,0.0470559,0.00373637,0.00165673,6.18242e-05,0.0,0.0,0.0,0.0,0.0,0.0852467,0.149502,0.17319,0.0189546,0.0,0.0,0.0,0.0,0.0,0.603262,0.888567,1.89613,0.837825,0.0,0.0,0.0,0.0,0.0,594.518,238.806,7.68799,0.0525108,231.118,0.426894,4.22578,0.231695,13.511,527.138,0.996779,0.999047,0.704291,1516.98,2.384,6413.46,7527.31,6007.95,816.727,0.0249911,1042.88,0.996647,1.0,1.0,0.888363,1.0,1.0,4.6518,0.0470559,0.00373637,0.00165673,6.18242e-05,0.0,0.0,0.0,0.0,0.0,5.56362
Pasture_component_test:Pasture_component_test,1993-11-10,0.0944388,0.00744274,0.0031467,0.00012444,0.0,0.0,0.0,0.0,0.0,0.183788,0.292771,0.328734,0.0384167,0.0,0.0,0.0,0.0,0.0,0.640932,0.862267,1.92277,0.880114,0.0,0.0,0.0,0.0,0.0,589.386,238.598,7.62995,0.105153,230.968,0.84371,4.30608,0.228002,13.2635,517.546,0.996861,0.999088,0.709373,1538.6,2.41883,6485.07,7621.61,6080.6,816.26,0.024994,1058.68,0.996779,0.723402,1.0,0.892228,1.0,1.0,3.88526,0.0944388,0.00744274,0.0031467,0.00012444,0.0,0.0,0.0,0.0,0.0,5.58021
Pasture_component_test:Pasture_component_test,1993-11-11,0.0136106,0.00107635,0.000428593,1.75375e-05,0.0,0.0,0.0,0.0,0.0,0.0282389,0.0408305,0.0443233,0.00539389,0.0,0.0,0.0,0.0,0.0,0.605005,0.767979,1.77433,0.840129,0.0,0.0,0.0,0.0,0.0,584.627,239.459,7.74342,0.0151331,231.716,0.118787,3.98745,0.218875,12.6594,494.039,0.996879,0.999123,0.719128,1582.06,2.45392,6500.32,7683.89,6099.38,815.069,0.0249946,1062.45,0.996861,0.701443,1.0,0.925234,1.0,1.0,1.1993,0.0136106,0.00107635,0.000428593,1.75375e-05,0.0,0.0,0.0,0.0,0.0,5.58698
Pasture_component_test:Pasture_component_test,1993-11-12,0.0170947,0.00138023,0.00049921,1.88837e-05,0.0,0.0,0.0,0.0,0.0,0.0377942,0.0497894,0.0506546,0.00571127,0.0,0.0,0.0,0.0,0.0,0.342231,0.41648,0.990421,0.483876,0.0,0.0,0.0,0.0,0.0,581.716,240.513,7.89189,0.018993,232.621,0.143949,2.23301,0.205378,11.7798,459.778,0.996825,0.999149,0.731908,1641.85,2.52454,6472.21,7718.32,6073.94,813.392,0.0249982,1056.65,0.996879,0.697062,1.0,0.949459,1.0,1.0,0.49186,0.0170947,0.00138023,0.00049921,1.88837e-05,0.0,0.0,0.0,0.0,0.0,5.58263
Pasture_component_test:Pasture_component_test,1993-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.453723,0.536332,1.30668,0.653866,0.0,0.0,0.0,0.0,0.0,578.584,241.786,7.94782,0.0,233.838,0.0,2.9506,0.198172,11.3144,441.723,0.996818,0.999177,0.741487,1685.91,4.69816,6456.82,7748.39,6057.77,811.619,0.0249972,1051.13,0.996825,1.0,1.0,0.957091,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.58552
Pasture_component_test:Pasture_component_test,1993-11-14,0.302007,0.0272794,0.00882723,0.000396706,0.0,0.0,0.0,0.0,0.0,0.795117,0.871018,0.850626,0.115953,0.0,0.0,0.0,0.0,0.0,0.592482,0.661719,1.64772,0.846114,0.0,0.0,0.0,0.0,0.0,574.243,240.123,7.60717,0.338511,232.516,2.63271,3.74804,0.193041,10.986,428.965,0.996912,0.999223,0.748223,1722.92,2.69302,6505.42,7828.02,6102.41,810.893,0.024993,1064.78,0.996818,1.0,1.0,0.959771,1.0,1.0,1.01821,0.302007,0.0272794,0.00882723,0.000396706,0.0,0.0,0.0,0.0,0.0,5.60562
Pasture_component_test:Pasture_component_test,1993-11-15,0.449876,0.0425747,0.0134227,0.000657038,0.0,0.0,0.0,0.0,0.0,1.28289,1.27897,1.26051,0.188531,0.0,0.0,0.0,0.0,0.0,0.657067,0.714789,1.81603,0.959265,0.0,0.0,0.0,0.0,0.0,569.298,236.894,7.1236,0.50653,229.771,4.01091,4.14715,0.189497,10.76,420.2,0.997023,0.999269,0.754312,1754.39,2.75297,6590.28,7942.21,6185.06,810.791,0.0249917,1088.69,0.996912,0.885503,1.0,0.959584,1.0,1.0,0.73079,0.449876,0.0425747,0.0134227,0.000657038,0.0,0.0,0.0,0.0,0.0,5.62878
Pasture_component_test:Pasture_component_test,1993-11-16,0.22109,0.0211721,0.00659034,0.00032713,0.0,0.0,0.0,0.0,0.0,0.66602,0.574519,0.604557,0.0921087,0.0,0.0,0.0,0.0,0.0,0.548365,0.592474,1.53404,0.834643,0.0,0.0,0.0,0.0,0.0,565.242,235.99,6.99832,0.24918,228.992,1.9372,3.50952,0.183609,10.3878,405.725,0.997042,0.999299,0.762919,1800.79,2.80391,6607.6,8010.15,6206.55,809.613,0.0249946,1094.2,0.997023,0.681593,1.0,0.96748,1.0,1.0,0.11992,0.22109,0.0211721,0.00659034,0.00032713,0.0,0.0,0.0,0.0,0.0,5.63624
Pasture_component_test:Pasture_component_test,1993-11-17,0.000295726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000890797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.335029,0.355957,0.938239,0.524386,0.0,0.0,0.0,0.0,0.0,563.059,237.384,7.19508,0.000295726,230.189,0.000890797,2.15361,0.175121,9.85415,385.038,0.996968,0.999318,0.77506,1863.98,7.39461,6558.93,8033.26,6161.88,807.468,0.0249974,1084.46,0.997042,1.0,1.0,0.979952,1.0,1.0,0.0,0.000295726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.62821
Pasture_component_test:Pasture_component_test,1993-11-18,0.00288282,0.000234698,7.1519e-05,3.1824e-06,0.0,0.0,0.0,0.0,0.0,0.00950032,0.00571882,0.00623619,0.000858298,0.0,0.0,0.0,0.0,0.0,0.254133,0.257414,0.689906,0.393697,0.0,0.0,0.0,0.0,0.0,560.962,238.702,7.30422,0.00319222,231.398,0.0223136,1.59515,0.168808,9.46237,369.789,0.996988,0.999347,0.783063,1918.48,2.98107,6557.0,8078.57,6157.11,806.279,0.0250001,1085.4,0.996968,1.0,1.0,0.981936,1.0,1.0,0.0,0.00288282,0.000234698,7.1519e-05,3.1824e-06,0.0,0.0,0.0,0.0,0.0,5.63736
Pasture_component_test:Pasture_component_test,1993-11-19,0.133039,0.0119406,0.00374464,0.000200291,0.0,0.0,0.0,0.0,0.0,0.462755,0.283462,0.321077,0.053848,0.0,0.0,0.0,0.0,0.0,0.527541,0.531884,1.44868,0.841777,0.0,0.0,0.0,0.0,0.0,558.764,238.64,7.21836,0.148925,231.422,1.12114,3.34988,0.17211,9.6568,377.749,0.996965,0.999362,0.789844,1939.29,19.1077,6534.48,8094.26,6135.86,804.047,0.0249974,1074.77,0.996988,1.0,1.0,0.978415,1.0,1.0,0.0,0.133039,0.0119406,0.00374464,0.000200291,0.0,0.0,0.0,0.0,0.0,5.63633
Pasture_component_test:Pasture_component_test,1993-11-20,0.386066,0.0328952,0.0106037,0.000584694,0.0,0.0,0.0,0.0,0.0,1.4,0.771285,0.896833,0.156193,0.0,0.0,0.0,0.0,0.0,0.580364,0.505842,1.39898,0.834714,0.0,0.0,0.0,0.0,0.0,554.73,236.147,6.86246,0.43015,229.285,3.22431,3.3199,0.168586,9.4382,369.256,0.997073,0.999392,0.792234,1978.63,3.10161,6605.21,8182.61,6200.88,803.782,0.0249894,1097.19,0.996965,0.9643,1.0,0.976772,1.0,1.0,0.0,0.386066,0.0328952,0.0106037,0.000584694,0.0,0.0,0.0,0.0,0.0,5.65997
Pasture_component_test:Pasture_component_test,1993-11-21,0.585701,0.0467328,0.0160066,0.000895458,0.0,0.0,0.0,0.0,0.0,2.18946,1.09488,1.34539,0.238699,0.0,0.0,0.0,0.0,0.0,0.503325,0.442669,1.24348,0.761867,0.0,0.0,0.0,0.0,0.0,552.115,231.682,6.30592,0.649336,225.376,4.86843,2.95134,0.172188,9.65253,377.939,0.997138,0.99942,0.797207,1993.26,16.3529,6660.52,8266.78,6257.17,803.008,0.0249945,1109.95,0.997073,0.691699,1.0,0.974501,1.0,1.0,0.0,0.585701,0.0467328,0.0160066,0.000895458,0.0,0.0,0.0,0.0,0.0,5.67478
Pasture_component_test:Pasture_component_test,1993-11-22,0.374091,0.027272,0.0103179,0.000610163,0.0,0.0,0.0,0.0,0.0,1.40773,0.649311,0.871771,0.164076,0.0,0.0,0.0,0.0,0.0,0.530563,0.432239,1.2327,0.774607,0.0,0.0,0.0,0.0,0.0,549.118,229.043,6.03754,0.412292,223.006,3.09289,2.9701,0.173094,9.70356,380.129,0.997248,0.999447,0.799092,2015.78,10.613,6736.98,8358.78,6332.39,802.768,0.0249904,1130.41,0.997138,1.0,1.0,0.969633,1.0,1.0,0.0,0.374091,0.027272,0.0103179,0.000610163,0.0,0.0,0.0,0.0,0.0,5.69899
Pasture_component_test:Pasture_component_test,1993-11-23,0.696881,0.0462987,0.0187369,0.00114205,0.0,0.0,0.0,0.0,0.0,2.62291,1.12641,1.59892,0.310858,0.0,0.0,0.0,0.0,0.0,0.51223,0.399153,1.15575,0.745332,0.0,0.0,0.0,0.0,0.0,545.669,223.393,5.41922,0.763059,217.974,5.65911,2.81247,0.171836,9.62447,377.088,0.997337,0.99947,0.801005,2039.42,3.22336,6806.95,8445.43,6402.79,802.317,0.0249932,1146.08,0.997248,0.868886,1.0,0.963985,1.0,1.0,0.0,0.696881,0.0462987,0.0187369,0.00114205,0.0,0.0,0.0,0.0,0.0,5.719
Pasture_component_test:Pasture_component_test,1993-11-24,0.246906,0.0149315,0.00674266,0.000429107,0.0,0.0,0.0,0.0,0.0,0.915372,0.368938,0.5811,0.118157,0.0,0.0,0.0,0.0,0.0,0.466832,0.368439,1.0839,0.717228,0.0,0.0,0.0,0.0,0.0,542.312,221.947,5.35919,0.269009,216.588,1.98357,2.6364,0.170446,9.53738,373.734,0.997402,0.999493,0.804988,2066.09,3.26138,6866.05,8531.93,6462.58,801.744,0.0249915,1158.8,0.997337,0.822815,0.874169,0.959842,1.0,1.0,0.0,0.246906,0.0149315,0.00674266,0.000429107,0.0,0.0,0.0,0.0,0.0,5.73473
Pasture_component_test:Pasture_component_test,1993-11-25,0.38222,0.0211825,0.0099133,0.00064552,0.0,0.0,0.0,0.0,0.0,1.39935,0.525941,0.860389,0.179364,0.0,0.0,0.0,0.0,0.0,0.41931,0.339899,1.01673,0.690266,0.0,0.0,0.0,0.0,0.0,538.932,219.446,5.16534,0.413961,214.28,2.96504,2.46621,0.166962,9.32199,365.352,0.99739,0.999508,0.811652,2112.7,3.30429,6867.88,8583.77,6467.77,800.365,0.024995,1158.61,0.997402,0.947719,0.51349,0.965635,1.0,1.0,0.0,0.38222,0.0211825,0.0099133,0.00064552,0.0,0.0,0.0,0.0,0.0,5.73606
Pasture_component_test:Pasture_component_test,1993-11-26,0.000659241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00234323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.364889,0.313355,0.953917,0.664413,0.0,0.0,0.0,0.0,0.0,535.508,220.447,5.33921,0.000659241,215.107,0.00234323,2.29658,0.160209,8.90849,349.204,0.997288,0.999517,0.821763,2187.39,3.37941,6806.72,8601.05,6410.28,798.139,0.0249978,1164.94,0.99739,0.470387,0.790751,0.98136,1.0,1.0,0.0,0.000659241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.72112
Pasture_component_test:Pasture_component_test,1993-11-27,0.00061955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00235813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30305,0.288676,0.895134,0.639635,0.0,0.0,0.0,0.0,0.0,532.476,221.357,5.30012,0.00061955,216.057,0.00235813,2.1265,0.157082,8.71742,341.772,0.997259,0.999531,0.82886,2242.32,3.49986,6795.77,8642.24,6396.42,796.553,0.0249955,1181.71,0.997288,0.694396,0.718461,0.983303,1.0,1.0,0.0,0.00061955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.71996
