Date	species	dorm_t	seed_dorm_time	germ_index	shoot_dm	seedl_dm	estab_dm	senc_dm	dead_dm	litter_dm	green_dm	dry_dm	leaf_dm	stem_dm	avail_dm	root_dm	seed_dm	rlv[1]	rlv[2]	rlv[3]	rlv[4]	rlv[5]	rlv[6]
1991-08-15	Perennial Ryegrass	16.2	-1	0	2038.9	0.0	1352.3	0.0	681.95	4.69	1352.31	687	1063.40	975.55	1638.30	480.20	0.0	0.036	0.018	0.007	0.003	0.001	0.000
1991-08-16	Perennial Ryegrass	16.2	-1	0	2035.5	0.0	1353.9	0.0	680.66	0.97	1353.90	682	1063.00	972.53	1635.06	480.01	0.0	0.036	0.018	0.007	0.003	0.001	0.000
1991-08-17	Perennial Ryegrass	16.2	-1	0	2035.7	0.0	1355.3	0.0	679.38	0.97	1355.33	680	1063.60	972.08	1635.26	479.74	0.0	0.036	0.018	0.007	0.003	0.001	0.000
1991-08-18	Perennial Ryegrass	16.2	-1	0	2036.2	0.0	1357.1	0.0	678.10	0.96	1357.13	679	1064.45	971.75	1635.67	479.65	0.0	0.036	0.018	0.007	0.003	0.001	0.000
1991-08-19	Perennial Ryegrass	16.2	-1	0	2036.6	0.0	1358.8	0.0	676.83	0.96	1358.84	678	1065.24	971.39	1636.12	479.51	0.0	0.036	0.018	0.007	0.003	0.001	0.000
1991-08-20	Perennial Ryegrass	16.2	-1	0	2037.5	0.0	1361.0	0.0	659.77	16.74	1361.01	677	1066.34	971.18	1636.88	479.58	0.0	0.036	0.018	0.007	0.003	0.001	0.000
1991-08-21	Perennial Ryegrass	16.2	-1	0	2022.3	0.0	1362.8	0.0	656.01	3.45	1362.80	659	1062.53	959.72	1621.73	479.47	0.0	0.036	0.018	0.007	0.003	0.001	0.000
1991-08-22	Perennial Ryegrass	16.2	-1	0	2020.6	0.0	1364.9	0.0	647.46	8.24	1364.91	656	1062.88	957.73	1619.99	479.52	0.0	0.036	0.018	0.007	0.003	0.001	0.000
1991-08-23	Perennial Ryegrass	16.2	-1	0	2014.8	0.0	1367.7	0.0	634.21	12.95	1367.67	647	1062.29	952.54	1614.02	479.86	0.0	0.036	0.018	0.007	0.003	0.001	0.000
1991-08-24	Perennial Ryegrass	16.2	-1	0	2003.5	0.0	1369.6	0.0	633.02	0.89	1369.63	634	1059.83	943.71	1602.97	479.83	0.0	0.036	0.018	0.007	0.003	0.001	0.000
1991-08-25	Perennial Ryegrass	16.2	-1	0	2004.4	0.0	1371.6	0.0	631.84	0.89	1371.63	633	1060.85	943.50	1603.77	479.83	0.0	0.036	0.018	0.007	0.003	0.001	0.000
1991-08-26	Perennial Ryegrass	16.2	-1	0	2005.0	0.0	1373.4	0.0	630.66	0.89	1373.43	632	1061.75	943.23	1604.45	479.73	0.0	0.036	0.018	0.007	0.003	0.001	0.000
1991-08-27	Perennial Ryegrass	16.2	-1	0	2005.8	0.0	1375.4	0.0	603.12	27.25	1375.43	630	1062.78	943.02	1605.22	479.74	0.0	0.036	0.018	0.007	0.003	0.001	0.000
1991-08-28	Perennial Ryegrass	16.2	-1	0	1980.9	0.0	1378.1	0.0	602.00	0.84	1378.06	603	1056.81	924.09	1580.14	480.02	0.0	0.036	0.018	0.007	0.003	0.001	0.000
1991-08-29	Perennial Ryegrass	16.2	-1	0	1982.1	0.0	1380.3	0.0	592.66	9.06	1380.33	602	1058.05	924.00	1581.39	480.14	0.0	0.036	0.018	0.007	0.003	0.001	0.000
1991-08-30	Perennial Ryegrass	16.2	-1	0	1974.8	0.0	1382.5	0.0	576.27	16.12	1382.45	592	1056.95	917.89	1574.22	480.21	0.0	0.036	0.018	0.007	0.003	0.001	0.000
1991-08-31	Perennial Ryegrass	16.2	-1	0	1960.7	0.0	1384.7	0.0	575.20	0.80	1384.72	576	1054.07	906.66	1560.07	480.34	0.0	0.036	0.018	0.007	0.003	0.001	0.000
1991-09-01	Perennial Ryegrass	16.2	-1	0	1961.7	0.0	1386.7	0.0	574.14	0.80	1386.73	575	1055.15	906.52	1561.09	480.36	0.0	0.036	0.018	0.007	0.003	0.001	0.000
1991-09-02	Perennial Ryegrass	16.2	-1	0	1962.3	0.0	1388.4	0.0	573.08	0.80	1388.43	574	1056.03	906.28	1561.82	480.23	0.0	0.036	0.018	0.007	0.003	0.001	0.000
1991-09-03	Perennial Ryegrass	16.2	-1	0	1963.7	0.0	1390.9	0.0	572.02	0.80	1390.93	573	1057.44	906.30	1563.02	480.47	0.0	0.036	0.018	0.007	0.003	0.001	0.000
1991-09-04	Perennial Ryegrass	16.2	-1	0	1965.0	0.0	1393.3	0.0	570.96	0.80	1393.29	572	1058.76	906.28	1564.37	480.63	0.0	0.036	0.018	0.007	0.003	0.001	0.000
1991-09-05	Perennial Ryegrass	16.2	-1	0	1966.7	0.0	1396.1	0.0	569.90	0.79	1396.05	571	1060.35	906.40	1565.96	480.95	0.0	0.036	0.018	0.007	0.003	0.001	0.000
1991-09-06	Perennial Ryegrass	16.2	-1	0	1968.9	0.0	1399.3	0.0	568.85	0.79	1399.29	570	1062.27	906.67	1568.01	481.48	0.0	0.036	0.018	0.007	0.003	0.001	0.000
1991-09-07	Perennial Ryegrass	16.2	-1	0	1971.2	0.0	1402.6	0.0	567.80	0.79	1402.62	569	1064.24	906.97	1570.26	482.03	0.0	0.036	0.018	0.007	0.003	0.001	0.000
1991-09-08	Perennial Ryegrass	16.2	-1	0	1973.2	0.0	1405.7	0.0	565.82	1.72	1405.66	568	1066.02	907.18	1572.33	482.43	0.0	0.036	0.018	0.007	0.003	0.001	0.000
1991-09-09	Perennial Ryegrass	16.2	-1	0	1974.5	0.0	1409.0	0.0	564.77	0.79	1408.98	566	1067.75	906.79	1573.59	482.95	0.0	0.037	0.018	0.007	0.003	0.001	0.000
1991-09-10	Perennial Ryegrass	16.2	-1	0	1976.0	0.0	1411.5	0.0	536.61	27.91	1411.45	565	1069.15	906.82	1575.26	483.09	0.0	0.037	0.018	0.007	0.003	0.001	0.000
1991-09-11	Perennial Ryegrass	16.2	-1	0	1954.1	0.0	1417.8	0.0	529.77	6.59	1417.77	536	1066.06	888.08	1552.34	485.04	0.0	0.037	0.018	0.007	0.003	0.001	0.000
1991-09-12	Perennial Ryegrass	16.2	-1	0	1951.2	0.0	1421.6	0.0	528.80	0.73	1421.63	530	1066.94	884.22	1550.07	485.85	0.0	0.037	0.018	0.007	0.003	0.001	0.000
1991-09-13	Perennial Ryegrass	16.2	-1	0	1953.2	0.0	1424.7	0.0	527.83	0.73	1424.66	529	1068.75	884.47	1552.37	486.28	0.0	0.037	0.018	0.007	0.003	0.001	0.000
1991-09-14	Perennial Ryegrass	16.2	-1	0	1955.2	0.0	1427.6	0.0	526.86	0.73	1427.59	528	1070.49	884.69	1554.36	486.65	0.0	0.037	0.018	0.007	0.003	0.001	0.000
1991-09-15	Perennial Ryegrass	16.2	-1	0	1957.5	0.0	1430.9	0.0	520.16	6.46	1430.88	527	1072.47	885.04	1556.58	487.18	0.0	0.037	0.018	0.008	0.003	0.001	0.000
1991-09-16	Perennial Ryegrass	16.2	-1	0	1954.4	0.0	1434.4	0.0	514.49	5.43	1434.43	520	1073.19	881.16	1553.36	487.83	0.0	0.037	0.018	0.008	0.003	0.001	0.000
1991-09-17	Perennial Ryegrass	16.2	-1	0	1957.2	0.0	1443.0	0.0	500.03	14.23	1442.97	514	1077.43	879.79	1554.84	490.58	0.0	0.037	0.018	0.008	0.003	0.001	0.000
1991-09-18	Perennial Ryegrass	16.2	-1	0	1955.9	0.0	1456.1	0.0	498.04	1.76	1456.12	500	1082.57	873.36	1552.28	495.36	0.0	0.037	0.018	0.008	0.003	0.001	0.000
1991-09-19	Perennial Ryegrass	16.2	-1	0	1966.7	0.0	1468.9	0.0	496.33	1.49	1468.91	498	1090.50	876.23	1563.22	499.94	0.0	0.038	0.018	0.008	0.003	0.001	0.000
1991-09-20	Perennial Ryegrass	16.2	-1	0	1976.1	0.0	1480.0	0.0	495.45	0.68	1479.97	496	1097.36	878.73	1573.08	503.75	0.0	0.038	0.018	0.008	0.003	0.001	0.000
1991-09-21	Perennial Ryegrass	16.2	-1	0	1988.5	0.0	1493.2	0.0	480.93	14.34	1493.22	495	1105.87	882.62	1584.91	508.51	0.0	0.038	0.019	0.008	0.003	0.001	0.000
1991-09-22	Perennial Ryegrass	16.2	-1	0	1986.1	0.0	1505.3	0.0	480.11	0.66	1505.28	481	1110.34	875.72	1582.82	512.71	0.0	0.039	0.019	0.008	0.003	0.001	0.000
1991-09-23	Perennial Ryegrass	16.2	-1	0	1995.0	0.0	1515.1	0.0	479.30	0.66	1515.06	480	1116.56	878.45	1592.42	515.90	0.0	0.039	0.019	0.008	0.003	0.001	0.000
1991-09-24	Perennial Ryegrass	16.2	-1	0	2007.5	0.0	1528.3	0.0	478.59	0.65	1528.27	479	1125.09	882.43	1604.03	520.58	0.0	0.039	0.019	0.008	0.003	0.001	0.000
1991-09-25	Perennial Ryegrass	16.2	-1	0	2022.5	0.0	1543.9	0.0	475.29	3.38	1543.88	479	1135.24	887.30	1618.46	526.28	0.0	0.040	0.019	0.008	0.003	0.001	0.000
1991-09-26	Perennial Ryegrass	16.2	-1	0	2031.8	0.0	1556.5	0.0	453.52	21.86	1556.46	475	1142.77	889.07	1628.58	530.63	0.0	0.040	0.019	0.008	0.003	0.001	0.000
1991-09-27	Perennial Ryegrass	16.2	-1	0	2024.7	0.0	1571.0	0.0	453.11	0.62	1570.97	454	1147.30	877.39	1620.97	535.77	0.0	0.041	0.020	0.008	0.003	0.001	0.000
1991-09-28	Perennial Ryegrass	16.2	-1	0	2038.9	0.0	1585.4	0.0	452.88	0.62	1585.45	453	1156.84	882.10	1635.26	540.90	0.0	0.041	0.020	0.008	0.003	0.001	0.000
1991-09-29	Perennial Ryegrass	16.2	-1	0	2053.9	0.0	1600.4	0.0	452.94	0.62	1600.36	454	1166.81	887.10	1650.15	546.24	0.0	0.041	0.020	0.008	0.003	0.001	0.000
1991-09-30	Perennial Ryegrass	16.2	-1	0	2069.4	0.0	1615.4	0.0	453.38	0.62	1615.44	454	1177.10	892.34	1665.67	551.67	0.0	0.042	0.020	0.008	0.003	0.001	0.000
1991-10-01	Perennial Ryegrass	16.2	-1	0	2081.5	0.0	1627.2	0.0	453.65	0.62	1627.23	454	1185.11	896.39	1678.58	555.57	0.0	0.042	0.020	0.009	0.003	0.001	0.000
1991-10-02	Perennial Ryegrass	16.2	-1	0	2097.4	0.0	1642.1	0.0	454.73	0.62	1642.09	455	1195.55	901.89	1693.79	560.89	0.0	0.042	0.021	0.009	0.003	0.001	0.000
1991-10-03	Perennial Ryegrass	16.2	-1	0	2113.4	0.0	1656.6	0.0	456.23	0.62	1656.57	457	1205.93	907.49	1709.90	566.02	0.0	0.043	0.021	0.009	0.003	0.001	0.000
1991-10-04	Perennial Ryegrass	16.2	-1	0	2130.1	0.0	1671.0	0.0	458.37	0.63	1671.05	459	1216.63	913.42	1726.56	571.15	0.0	0.043	0.021	0.009	0.003	0.001	0.000
1991-10-05	Perennial Ryegrass	16.2	-1	0	2146.3	0.0	1684.7	0.0	461.01	0.64	1684.66	462	1226.98	919.32	1743.04	575.87	0.0	0.043	0.021	0.009	0.003	0.001	0.000
1991-10-06	Perennial Ryegrass	16.2	-1	0	2162.1	0.0	1697.5	0.0	458.08	6.53	1697.51	465	1236.95	925.17	1759.07	580.16	0.0	0.044	0.021	0.009	0.003	0.001	0.000
1991-10-07	Perennial Ryegrass	16.2	-1	0	2171.5	0.0	1709.7	0.0	461.16	0.64	1709.72	462	1244.90	926.62	1768.65	584.00	0.0	0.044	0.021	0.009	0.004	0.001	0.000
1991-10-08	Perennial Ryegrass	16.2	-1	0	2184.0	0.0	1719.7	0.0	463.72	0.65	1719.65	464	1252.65	931.38	1781.71	586.73	0.0	0.044	0.022	0.009	0.004	0.001	0.000
1991-10-09	Perennial Ryegrass	16.2	-1	0	2200.0	0.0	1734.2	0.0	465.16	0.66	1734.17	466	1262.36	937.63	1796.61	584.74	0.0	0.044	0.022	0.009	0.004	0.001	0.000
1991-10-10	Perennial Ryegrass	16.2	-1	0	2210.6	0.0	1742.1	0.0	467.90	0.66	1742.07	469	1268.88	941.76	1808.82	586.73	0.0	0.044	0.022	0.009	0.004	0.001	0.000
1991-10-11	Perennial Ryegrass	16.2	-1	0	2227.5	0.0	1756.4	0.0	470.45	0.67	1756.39	471	1278.95	948.56	1824.22	582.96	0.0	0.044	0.022	0.009	0.004	0.001	0.000
1991-10-12	Perennial Ryegrass	16.2	-1	0	2238.5	0.0	1763.5	0.0	474.32	0.68	1763.53	475	1285.54	952.98	1836.89	584.84	0.0	0.044	0.022	0.009	0.004	0.001	0.000
1991-10-13	Perennial Ryegrass	16.2	-1	0	2250.8	0.0	1770.7	0.0	479.45	0.69	1770.68	480	1292.78	958.03	1849.19	586.86	0.0	0.043	0.022	0.009	0.004	0.001	0.000
1991-10-14	Perennial Ryegrass	16.2	-1	0	2262.6	0.0	1777.0	0.0	484.93	0.70	1777.00	486	1299.64	962.99	1861.20	588.51	0.0	0.043	0.022	0.009	0.004	0.001	0.000
1991-10-15	Perennial Ryegrass	16.2	-1	0	2273.7	0.0	1782.4	0.0	490.58	0.71	1782.43	491	1305.99	967.73	1872.50	589.76	0.0	0.043	0.022	0.009	0.004	0.001	0.000
1991-10-16	Perennial Ryegrass	16.2	-1	0	2284.5	0.0	1787.1	0.0	496.70	0.73	1787.11	497	1312.10	972.44	1883.49	590.76	0.0	0.043	0.022	0.010	0.004	0.001	0.000
1991-10-17	Perennial Ryegrass	16.2	-1	0	2289.9	0.0	1790.2	0.0	498.94	0.74	1790.21	500	1315.17	974.73	1889.20	590.49	0.0	0.043	0.022	0.010	0.004	0.001	0.000
1991-10-18	Perennial Ryegrass	16.2	-1	0	2296.6	0.0	1793.2	0.0	502.72	0.75	1793.17	503	1318.95	977.68	1895.97	590.48	0.0	0.043	0.022	0.010	0.004	0.001	0.000
1991-10-19	Perennial Ryegrass	16.2	-1	0	2304.5	0.0	1795.9	0.0	507.84	0.76	1795.89	509	1323.30	981.18	1903.87	590.61	0.0	0.043	0.022	0.010	0.004	0.001	0.000
1991-10-20	Perennial Ryegrass	16.2	-1	0	2313.0	0.0	1797.6	0.0	514.55	0.77	1797.63	515	1327.93	985.03	1912.57	590.75	0.0	0.043	0.022	0.010	0.004	0.001	0.000
1991-10-21	Perennial Ryegrass	16.2	-1	0	2320.4	0.0	1794.6	0.0	523.78	2.01	1794.58	526	1331.95	988.42	1921.05	590.57	0.0	0.043	0.022	0.010	0.004	0.001	0.000
1991-10-22	Perennial Ryegrass	16.2	-1	0	2328.1	0.0	1796.0	0.0	531.29	0.80	1796.02	532	1336.21	991.92	1927.80	590.49	0.0	0.042	0.022	0.010	0.004	0.001	0.000
1991-10-23	Perennial Ryegrass	16.2	-1	0	2337.4	0.0	1796.7	0.0	539.84	0.82	1796.70	541	1341.05	996.31	1937.21	590.36	0.0	0.042	0.022	0.010	0.004	0.001	0.000
1991-10-24	Perennial Ryegrass	16.2	-1	0	2346.3	0.0	1797.0	0.0	531.90	17.42	1797.02	549	1345.70	1000.63	1946.27	590.11	0.0	0.042	0.022	0.010	0.004	0.001	0.000
1991-10-25	Perennial Ryegrass	16.2	-1	0	2339.8	0.0	1798.2	0.0	527.91	13.68	1798.21	542	1343.55	996.25	1939.54	589.91	0.0	0.042	0.022	0.010	0.004	0.001	0.000
1991-10-26	Perennial Ryegrass	16.2	-1	0	2337.0	0.0	1801.6	0.0	528.90	6.54	1801.58	535	1342.98	994.03	1936.27	589.66	0.0	0.042	0.022	0.010	0.004	0.001	0.000
1991-10-27	Perennial Ryegrass	16.2	-1	0	2341.5	0.0	1805.0	0.0	535.74	0.83	1804.97	537	1345.61	995.94	1940.79	589.40	0.0	0.042	0.022	0.010	0.004	0.001	0.000
1991-10-28	Perennial Ryegrass	16.2	-1	0	2350.5	0.0	1807.7	0.0	541.67	1.18	1807.70	543	1350.15	1000.40	1949.95	588.97	0.0	0.042	0.022	0.010	0.004	0.001	0.000
1991-10-29	Perennial Ryegrass	16.2	-1	0	2360.9	0.0	1808.3	0.0	551.69	0.86	1808.33	553	1355.33	1005.55	1960.73	588.68	0.0	0.042	0.022	0.010	0.004	0.001	0.000
1991-10-30	Perennial Ryegrass	16.2	-1	0	2371.2	0.0	1805.1	0.0	552.53	13.58	1805.12	566	1360.48	1010.75	1971.94	588.28	0.0	0.042	0.022	0.010	0.004	0.001	0.000
1991-10-31	Perennial Ryegrass	16.2	-1	0	2372.4	0.0	1804.3	0.0	566.13	1.92	1804.33	568	1361.35	1011.03	1972.56	588.14	0.0	0.042	0.022	0.010	0.004	0.001	0.000
1991-11-01	Perennial Ryegrass	16.2	-1	0	2380.7	0.0	1806.5	0.0	573.23	0.91	1806.52	574	1365.44	1015.22	1980.17	587.54	0.0	0.042	0.022	0.010	0.004	0.001	0.000
1991-11-02	Perennial Ryegrass	16.2	-1	0	2391.5	0.0	1806.1	0.0	584.52	0.92	1806.07	585	1370.75	1020.75	1991.60	587.07	0.0	0.042	0.022	0.010	0.004	0.001	0.000
1991-11-03	Perennial Ryegrass	16.2	-1	0	2403.7	0.0	1802.4	0.0	574.61	26.73	1802.37	601	1376.71	1027.01	2004.53	586.67	0.0	0.042	0.022	0.010	0.004	0.001	0.000
1991-11-04	Perennial Ryegrass	16.2	-1	0	2396.7	0.0	1805.0	0.0	587.94	3.78	1804.97	592	1373.10	1023.60	1996.11	586.77	0.0	0.042	0.022	0.010	0.004	0.001	0.000
1991-11-05	Perennial Ryegrass	16.2	-1	0	2409.0	0.0	1805.7	0.0	601.97	1.33	1805.66	603	1379.01	1029.94	2008.80	586.52	0.0	0.042	0.022	0.010	0.004	0.001	0.000
1991-11-06	Perennial Ryegrass	16.2	-1	0	2421.9	0.0	1805.3	0.0	615.63	0.98	1805.29	617	1385.26	1036.63	2021.97	586.09	0.0	0.042	0.022	0.010	0.004	0.001	0.000
1991-11-07	Perennial Ryegrass	16.2	-1	0	2435.8	0.0	1802.3	0.0	632.46	1.00	1802.29	633	1391.94	1043.82	2036.42	585.68	0.0	0.042	0.022	0.010	0.004	0.001	0.000
1991-11-08	Perennial Ryegrass	16.2	-1	0	2445.6	0.0	1802.0	0.0	642.48	1.04	1802.04	644	1396.64	1048.91	2045.61	584.96	0.0	0.042	0.022	0.010	0.004	0.001	0.000
1991-11-09	Perennial Ryegrass	16.2	-1	0	2454.0	0.0	1800.9	0.0	652.03	1.05	1800.89	653	1400.67	1053.30	2054.23	584.14	0.0	0.042	0.022	0.010	0.004	0.001	0.000
1991-11-10	Perennial Ryegrass	16.2	-1	0	2461.1	0.0	1799.1	0.0	660.95	1.07	1799.08	662	1404.07	1057.04	2061.51	583.24	0.0	0.042	0.022	0.010	0.004	0.001	0.000
1991-11-11	Perennial Ryegrass	16.2	-1	0	2467.5	0.0	1796.5	0.0	669.89	1.09	1796.55	671	1407.12	1060.40	2068.08	582.30	0.0	0.042	0.022	0.010	0.004	0.001	0.000
1991-11-12	Perennial Ryegrass	16.2	-1	0	2474.2	0.0	1792.3	0.0	680.70	1.11	1792.35	682	1410.27	1063.88	2075.09	581.38	0.0	0.042	0.022	0.010	0.004	0.001	0.000
1991-11-13	Perennial Ryegrass	16.2	-1	0	2482.1	0.0	1784.8	0.0	696.10	1.12	1784.83	697	1414.03	1068.03	2083.74	580.54	0.0	0.042	0.022	0.010	0.004	0.001	0.000
1991-11-14	Perennial Ryegrass	16.2	-1	0	2488.9	0.0	1778.0	0.0	709.77	1.15	1777.96	711	1417.27	1071.62	2090.42	579.63	0.0	0.041	0.022	0.010	0.004	0.001	0.000
1991-11-15	Perennial Ryegrass	16.2	-1	0	2494.5	0.0	1768.6	0.0	724.65	1.18	1768.63	726	1419.90	1074.56	2096.56	578.61	0.0	0.041	0.022	0.010	0.004	0.001	0.000
1991-11-16	Perennial Ryegrass	16.2	-1	0	2499.8	0.0	1753.4	0.0	745.17	1.20	1753.44	746	1422.42	1077.40	2103.25	577.55	0.0	0.041	0.022	0.010	0.004	0.001	0.000
1991-11-17	Perennial Ryegrass	16.2	-1	0	2505.2	0.0	1744.8	0.0	759.14	1.24	1744.83	760	1424.96	1080.26	2107.18	576.49	0.0	0.041	0.022	0.010	0.004	0.001	0.000
1991-11-18	Perennial Ryegrass	16.2	-1	0	2508.3	0.0	1730.3	0.0	776.80	1.27	1730.27	778	1426.40	1081.94	2111.67	575.25	0.0	0.041	0.022	0.010	0.004	0.001	0.000
1991-11-19	Perennial Ryegrass	16.2	-1	0	2506.5	0.0	1706.0	0.0	795.65	4.81	1706.01	800	1425.35	1081.13	2112.08	573.57	0.0	0.041	0.022	0.010	0.004	0.001	0.000
1991-11-20	Perennial Ryegrass	16.2	-1	0	2502.0	0.0	1688.5	0.0	812.23	1.33	1688.47	814	1422.91	1079.12	2106.14	572.02	0.0	0.041	0.022	0.009	0.004	0.001	0.000
1991-11-21	Perennial Ryegrass	16.2	-1	0	2505.3	0.0	1677.5	0.0	826.47	1.36	1677.50	828	1424.44	1080.89	2107.93	570.78	0.0	0.041	0.022	0.009	0.004	0.001	0.000
1991-11-22	Perennial Ryegrass	16.2	-1	0	2507.1	0.0	1660.4	0.0	845.26	1.39	1660.44	847	1425.21	1081.88	2111.15	569.42	0.0	0.041	0.022	0.009	0.004	0.001	0.000
1991-11-23	Perennial Ryegrass	16.2	-1	0	2504.4	0.0	1636.5	0.0	866.54	1.42	1636.46	868	1423.48	1080.94	2110.20	567.52	0.0	0.040	0.022	0.009	0.004	0.001	0.000
1991-11-24	Perennial Ryegrass	16.2	-1	0	2498.2	0.0	1605.1	0.0	891.65	1.46	1605.12	893	1418.58	1079.64	2105.88	564.40	0.0	0.040	0.022	0.009	0.004	0.001	0.000
1991-11-25	Perennial Ryegrass	16.2	-1	0	2488.2	0.0	1568.7	0.0	917.99	1.50	1568.74	919	1410.30	1077.94	2097.30	559.97	0.0	0.040	0.022	0.009	0.004	0.001	0.000
1991-11-26	Perennial Ryegrass	16.2	-1	0	2481.6	0.0	1535.6	0.0	911.70	34.29	1535.59	946	1405.02	1076.55	2090.03	556.66	0.0	0.040	0.021	0.009	0.004	0.001	0.000
1991-11-27	Perennial Ryegrass	16.2	-1	0	2442.8	0.0	1511.1	0.0	930.15	1.54	1511.13	932	1382.09	1060.73	2049.19	553.58	0.0	0.039	0.021	0.009	0.004	0.001	0.000
1991-11-28	Perennial Ryegrass	16.2	-1	0	2439.4	0.0	1488.0	0.0	949.80	1.57	1488.02	951	1379.74	1059.65	2045.51	551.41	0.0	0.039	0.021	0.009	0.004	0.001	0.000
1991-11-29	Perennial Ryegrass	16.2	-1	0	2431.0	0.0	1459.8	0.0	968.31	2.87	1459.82	971	1372.94	1058.06	2038.58	547.48	0.0	0.039	0.021	0.009	0.004	0.001	0.000
1991-11-30	Perennial Ryegrass	16.2	-1	0	2428.4	0.0	0.0	1447.5	979.21	1.64	1447.51	981	1371.46	1056.89	2031.73	545.90	0.0	0.039	0.021	0.009	0.004	0.001	0.000
1991-12-01	Perennial Ryegrass	14.8	-1	0	2428.4	0.0	0.0	1303.3	1123.49	1.65	1303.29	1125	1371.81	1056.63	2068.29	545.24	0.0	0.039	0.021	0.009	0.004	0.001	0.000
1991-12-02	Perennial Ryegrass	15.4	-1	0	2428.1	0.0	0.0	1137.2	1288.94	1.95	1137.24	1291	1371.90	1056.23	2079.10	544.38	0.0	0.039	0.021	0.009	0.004	0.001	0.000
1991-12-03	Perennial Ryegrass	15.7	-1	0	2427.4	0.0	0.0	999.7	1419.20	8.51	999.68	1428	1371.67	1055.73	2075.78	543.40	0.0	0.039	0.021	0.009	0.004	0.001	0.000
1991-12-04	Perennial Ryegrass	15.9	-1	0	2420.3	0.0	0.0	885.1	1532.70	2.57	885.08	1535	1367.43	1052.92	2066.20	542.45	0.0	0.038	0.021	0.009	0.004	0.001	0.000
1991-12-05	Perennial Ryegrass	15.7	-1	0	2418.9	0.0	0.0	797.3	1618.84	2.81	797.25	1622	1366.64	1052.26	2058.60	541.36	0.0	0.038	0.021	0.009	0.004	0.001	0.000
1991-12-06	Perennial Ryegrass	15.7	-1	0	2417.2	0.0	0.0	715.5	1698.72	2.99	715.46	1702	1365.63	1051.54	2058.20	540.23	0.0	0.038	0.021	0.009	0.004	0.001	0.000
1991-12-07	Perennial Ryegrass	16.4	-1	0	2415.1	0.0	0.0	618.2	1793.83	3.15	618.16	1797	1364.41	1050.74	2069.55	539.02	0.0	0.038	0.021	0.009	0.004	0.001	0.000
1991-12-08	Perennial Ryegrass	17.3	-1	0	2412.4	0.0	0.0	523.7	1885.44	3.35	523.65	1889	1362.68	1049.76	2073.60	537.64	0.0	0.038	0.021	0.009	0.004	0.001	0.000
1991-12-09	Perennial Ryegrass	18.1	-1	0	2409.2	0.0	0.0	445.0	1960.66	3.54	444.99	1964	1360.56	1048.63	2069.28	536.14	0.0	0.038	0.020	0.009	0.004	0.001	0.000
1991-12-10	Perennial Ryegrass	18.9	-1	0	2405.9	0.0	0.0	374.1	1885.61	146.27	374.06	2032	1358.42	1047.52	2069.69	534.63	0.0	0.038	0.020	0.009	0.004	0.001	0.000
1991-12-11	Perennial Ryegrass	17.7	-1	0	2262.2	0.0	0.0	347.8	1910.86	3.54	347.78	1914	1257.95	1004.23	1914.40	533.37	0.0	0.038	0.020	0.009	0.004	0.001	0.000
1991-12-12	Perennial Ryegrass	16.7	-1	0	2260.9	0.0	0.0	324.9	1857.82	78.09	324.95	1936	1257.23	1003.63	1935.92	532.11	0.0	0.038	0.020	0.009	0.004	0.001	0.000
1991-12-13	Perennial Ryegrass	16.1	-1	0	2184.8	0.0	0.0	300.6	1784.63	99.57	300.60	1884	1204.44	980.35	1884.20	530.84	0.0	0.037	0.020	0.009	0.004	0.001	0.000
1991-12-14	Perennial Ryegrass	16.3	-1	0	2087.0	0.0	0.0	270.1	1813.63	3.33	270.06	1817	1136.95	950.07	1816.96	529.53	0.0	0.037	0.020	0.009	0.004	0.001	0.000
1991-12-15	Perennial Ryegrass	17.0	-1	0	2085.1	0.0	0.0	237.0	1844.72	3.39	237.03	1848	1135.86	949.27	1848.11	528.16	0.0	0.037	0.020	0.009	0.004	0.001	0.000
1991-12-16	Perennial Ryegrass	16.7	-1	0	2082.9	0.0	0.0	216.3	1863.13	3.46	216.28	1867	1134.50	948.37	1866.59	526.76	0.0	0.037	0.020	0.009	0.004	0.001	0.000
1991-12-17	Perennial Ryegrass	16.1	-1	0	2080.3	0.0	0.0	201.2	1872.83	6.27	201.24	1879	1132.92	947.42	1879.09	525.37	0.0	0.037	0.020	0.009	0.004	0.001	0.000
1991-12-18	Perennial Ryegrass	15.2	-1	0	2074.8	0.0	0.0	190.9	1836.87	47.03	190.94	1884	1129.27	945.57	1883.91	524.00	0.0	0.037	0.020	0.009	0.004	0.001	0.000
1991-12-19	Perennial Ryegrass	14.8	-1	0	2028.5	0.0	0.0	177.9	1847.12	3.44	177.93	1851	1097.24	931.26	1850.56	522.63	0.0	0.037	0.020	0.009	0.004	0.001	0.000
1991-12-20	Perennial Ryegrass	14.8	-1	0	2029.1	0.0	6.9	159.7	1858.96	3.46	166.63	1862	1097.67	931.38	1862.42	507.71	0.0	0.036	0.019	0.009	0.003	0.001	0.000
1991-12-21	Perennial Ryegrass	14.8	-1	0	2029.3	0.0	13.5	142.1	1858.20	15.51	155.63	1874	1096.92	932.42	1873.70	495.16	0.0	0.035	0.019	0.008	0.003	0.001	0.000
1991-12-22	Perennial Ryegrass	14.8	-1	0	2017.6	0.0	20.0	125.7	1868.37	3.49	145.73	1872	1088.30	929.29	1871.86	485.23	0.0	0.034	0.019	0.008	0.003	0.001	0.000
