ApsimVersion = 7.10 r7fc53e8d02bde502a9365b74ca5d599e486e2c5e
Title = j2ki07
           Date DaysAfterSowing          Stage        Biomass        GreenWt      BiomassWt    RootGreenWt    LeafGreenWt    StemGreenWt  RachisGreenWt   GrainGreenWt      biomass_n     RootGreenN     LeafGreenN     StemGreenN   RachisGreenN    GrainGreenN GrainGreenNConc        GrainNo      GrainSize         LeafNo            LAI           SLAI                                                                ESW            NO3            SLN        WaterSD           sw()             HI           TPLA           SPLA         Height
   (dd/mm/yyyy)          (days)             ()        (kg/ha)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)             (%)   (grains/m^2)  (g/1000grain)       (leaves)        (m2/m2)        (m2/m2)                                                                 ()        (kg/ha)      (g(N)/m2)             ()        (mm/mm)             ()           (m2)           (m2)           (mm)
     10/05/1988              35          5.808          949.9         127.17          94.99          32.67          49.44          37.44           7.62           0.00           2.44           0.33           1.42           0.95           0.07           0.00           0.000          0.000          0.000         10.313          0.823          0.009                                                            135.307          117.6          1.720          1.000          2.242          0.000       3793.996         42.539        373.266
     10/05/1988              35          5.808          949.9         127.17          94.99          32.67          49.44          37.44           7.62           0.00           2.44           0.33           1.42           0.95           0.07           0.00           0.000          0.000          0.000         10.313          0.823          0.009                                                            135.307          117.6          1.720          1.000          2.242          0.000       3793.996         42.539        373.266
     11/05/1988              36          5.845         1048.2         140.14         104.82          35.85          52.31          43.19           8.80           0.00           2.62           0.36           1.45           1.08           0.08           0.00           0.000          0.000          0.000         10.741          0.846          0.010                                                            131.717          115.5          1.717          1.000          2.220          0.000       3898.955         44.629        431.353
     11/05/1988              36          5.845         1048.2         140.14         104.82          35.85          52.31          43.19           8.80           0.00           2.62           0.36           1.45           1.08           0.08           0.00           0.000          0.000          0.000         10.741          0.846          0.010                                                            131.717          115.5          1.717          1.000          2.220          0.000       3898.955         44.629        431.353
     12/05/1988              37          5.880         1148.6         153.40         114.86          39.09          54.46          49.71          10.13           0.00           2.82           0.39           1.48           1.24           0.09           0.00           0.000          0.000          0.000         11.147          0.863          0.010                                                            128.942          113.2          1.714          1.000          2.199          0.000       3977.111         46.655        497.525
     12/05/1988              37          5.880         1148.6         153.40         114.86          39.09          54.46          49.71          10.13           0.00           2.82           0.39           1.48           1.24           0.09           0.00           0.000          0.000          0.000         11.147          0.863          0.010                                                            128.942          113.2          1.714          1.000          2.199          0.000       3977.111         46.655        497.525
     13/05/1988              38          5.918         1250.5         166.85         125.05          42.38          56.53          56.43          11.51           0.00           3.01           0.43           1.51           1.39           0.10           0.00           0.000          0.000          0.000         11.541          0.879          0.011                                                            125.889          111.0          1.713          1.000          2.178          0.000       4052.391         49.088        572.731
     13/05/1988              38          5.918         1250.5         166.85         125.05          42.38          56.53          56.43          11.51           0.00           3.01           0.43           1.51           1.39           0.10           0.00           0.000          0.000          0.000         11.541          0.879          0.011                                                            125.889          111.0          1.713          1.000          2.178          0.000       4052.391         49.088        572.731
     14/05/1988              39          5.954         1354.1         180.47         135.41          45.71          58.77          63.12          12.88           0.00           3.20           0.46           1.54           1.54           0.12           0.00           0.000          0.000          0.000         11.969          0.897          0.012                                                            123.056          108.8          1.712          1.000          2.159          0.000       4132.814         53.159        650.095
     14/05/1988              39          5.954         1354.1         180.47         135.41          45.71          58.77          63.12          12.88           0.00           3.20           0.46           1.54           1.54           0.12           0.00           0.000          0.000          0.000         11.969          0.897          0.012                                                            123.056          108.8          1.712          1.000          2.159          0.000       4132.814         53.159        650.095
     15/05/1988              40          5.991         1459.2         194.31         145.92          49.09          60.89          70.03          14.30           0.00           3.39           0.50           1.56           1.68           0.13           0.00           0.000          0.000          0.000         12.376          0.913          0.012                                                            120.552          106.6          1.711          1.000          2.138          0.000       4209.239         57.222        727.159
     15/05/1988              40          5.991         1459.2         194.31         145.92          49.09          60.89          70.03          14.30           0.00           3.39           0.50           1.56           1.68           0.13           0.00           0.000          0.000          0.000         12.376          0.913          0.012                                                            120.552          106.6          1.711          1.000          2.138          0.000       4209.239         57.222        727.159
     16/05/1988              41          6.000         1565.8         208.34         156.58          52.51          62.31          77.66          15.86           0.00           3.57           0.53           1.58           1.83           0.15           0.00           0.000          0.000          0.000         12.652          0.924          0.013                                                            117.684          104.5          1.709          1.000          2.122          0.000       4259.947         60.986        806.812
     16/05/1988              41          6.000         1565.8         208.34         156.58          52.51          62.31          77.66          15.86           0.00           3.57           0.53           1.58           1.83           0.15           0.00           0.000          0.000          0.000         12.652          0.924          0.013                                                            117.684          104.5          1.709          1.000          2.122          0.000       4259.947         60.986        806.812
     17/05/1988              42          7.000         1673.5         222.49         167.35          55.96          62.25          86.59          17.69           0.00           3.79           0.57           1.58           2.03           0.16           0.00           0.000          0.000          0.000         12.652          0.924          0.014                                                            115.680          102.0          1.709          1.000          2.102          0.000       4255.848         65.085        894.677
     17/05/1988              42          7.000         1673.5         222.49         167.35          55.96          62.25          86.59          17.69           0.00           3.79           0.57           1.58           2.03           0.16           0.00           0.000          0.000          0.000         12.652          0.924          0.014                                                            115.680          102.0          1.709          1.000          2.102          0.000       4255.848         65.085        894.677
     18/05/1988              43          7.234         1781.1         233.07         178.11          55.84          62.19          97.35          17.69           0.00           3.82           0.59           1.58           2.03           0.20           0.00           0.000          0.000          0.000         12.652          0.923          0.015                                                            172.682          100.6          1.709          1.000          2.497          0.000       4251.480         69.453        997.616
     18/05/1988              43          7.234         1781.1         233.07         178.11          55.84          62.19          97.35          17.69           0.00           3.82           0.59           1.58           2.03           0.20           0.00           0.000          0.000          0.000         12.652          0.923          0.015                                                            172.682          100.6          1.709          1.000          2.497          0.000       4251.480         69.453        997.616
     19/05/1988              44          7.369         1888.6         243.64         188.86          55.73          62.13         108.10          17.69           0.00           3.88           0.59           1.58           2.09           0.20           0.00           0.000          0.000          0.000         12.652          0.922          0.016                                                            157.867           99.3          1.709          1.000          2.395          0.000       4246.973         73.960       1121.549
     19/05/1988              44          7.369         1888.6         243.64         188.86          55.73          62.13         108.10          17.69           0.00           3.88           0.59           1.58           2.09           0.20           0.00           0.000          0.000          0.000         12.652          0.922          0.016                                                            157.867           99.3          1.709          1.000          2.395          0.000       4246.973         73.960       1121.549
     20/05/1988              45          7.496         1996.0         254.21         199.60          55.62          62.06         118.84          17.69           0.00           3.94           0.59           1.57           2.15           0.20           0.00           0.000          0.000          0.000         12.652          0.921          0.017                                                            147.450           98.3          1.710          1.000          2.326          0.000       4242.738         78.195       1245.384
