ApsimVersion = 7.10 r0
precision = 8
Title = Sorghum_BW5_GxE_T12
           Date            Das    day_of_year          Stage        Biomass        GreenWt      BiomassWt    RootGreenWt    LeafGreenWt    StemGreenWt  RachisGreenWt   GrainGreenWt      biomass_n         GreenN     RootGreenN     LeafGreenN     StemGreenN   RachisGreenN    GrainGreenN GrainGreenNConc        GrainNo      GrainSize             HI         LeafNo            LAI           SLAI            ESW            NO3            SLN        WaterSD           sw()           TPLA           SPLA   dlt_dm_green      sw_supply       radn_int   DeltaGreenWt       DeltaLAI DeltaGreenN(1) DeltaGreenN(2) DeltaGreenN(3) DeltaGreenN(4) DeltaGreenN(5) DeltaLeafGreenN      DeltaSLAI        DeltaTT     SenescedWt      SenescedN  RootSenescedN RootSenescedWt LeafSenescedWt  LeafSenescedN         RLV(1)         RLV(2)         RLV(3)         RLV(4)         RLV(5)         RLV(6)         RLV(7)         RLV(8)         RLV(9)        RLV(10)        RLV(11)        RLV(12)        RLV(13)      RootDepth RootProportion(1) RootProportion(2) RootProportion(3) RootProportion(4) RootProportion(5) RootProportion(6) RootProportion(7) RootProportion(8) RootProportion(9) RootProportion(10) RootProportion(11) RootProportion(12) RootProportion(13) sum(sw_uptake) n_total_uptake  n_supply_soil   n_cum_uptake      sw_demand  sw_deficit(1)  sw_deficit(2)  sw_deficit(3)  sw_deficit(4)  sw_deficit(5)  sw_deficit(6)  sw_deficit(7)  sw_deficit(8)  sw_deficit(9) sw_deficit(10) sw_deficit(11) sw_deficit(12) sw_deficit(13)     root_depth         no3(1)         no3(2)         no3(3)         no3(4)         no3(5)         no3(6)         no3(7)         no3(8)         no3(9)        no3(10)        no3(11)        no3(12)        no3(13)          sw(1)          sw(2)          sw(3)          sw(4)          sw(5)          sw(6)          sw(7)          sw(8)          sw(9)         sw(10)         sw(11)         sw(12)         sw(13)   sw_uptake(1)   sw_uptake(2)   sw_uptake(3)   sw_uptake(4)   sw_uptake(5)   sw_uptake(6)   sw_uptake(7)   sw_uptake(8)   sw_uptake(9)  sw_uptake(10)  sw_uptake(11)  sw_uptake(12)  sw_uptake(13)     n_sd_ratio     no3_demand            esw    swdef_pheno    swdef_photo    swdef_expan    nfact_pheno    nfact_expan      sw_dep(1)      sw_dep(2)      sw_dep(3)      sw_dep(4)      sw_dep(5)      sw_dep(6)      sw_dep(7)      sw_dep(8)      sw_dep(9)     sw_dep(10)     sw_dep(11)     sw_dep(12)     sw_dep(13) n_diffusion_uptake n_massflow_uptake    cover_green      cover_tot      DeltaTTFM          st(1)          st(2)          st(3)          st(4)          st(5)          st(6)          st(7)          st(8)          st(9)         st(10)         st(11)         st(12)         st(13) GrainTempFactor
   (dd/mm/yyyy)         (days)             ()             ()        (kg/ha)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)             (%)   (grains/m^2)  (g/1000grain)             ()       (leaves)        (m2/m2)        (m2/m2)           (mm)        (kg/ha)      (g(N)/m2)             ()        (mm/mm)           (m2)           (m2)        (g/m^2)           (mm)             ()        (g/m^2)        (m2/m2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)         (g/m^2)        (m2/m2)          (oCd)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)           (mm)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)              (0-1)              (0-1)              (0-1)              (0-1)           (mm)        (g/m^2)        (g/m^2)        (g/m^2)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)             ()        (g/m^2)           (mm)             ()             ()             ()             ()             ()           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)            (g/m^2)           (g/m^2)             ()             ()          (oCd)           (oC)           (oC)           (oC)           (oC)           (oC)           (oC)           (oC)           (oC)           (oC)           (oC)           (oC)           (oC)           (oC)              ()
     17/01/1997            100             17     8.56272800  9905.46884500  1114.45606200   990.54688000   203.34810200   131.53045400   361.55437800   110.72251200   307.30061600     9.02381000     8.13445400     0.37640900     1.59765400     1.16336600     0.33069200     4.66633300      1.51849100 19725.66833800    15.57871800     0.31023300    17.04598600     2.36617000     1.42920400   175.86236600    17.92097700     0.67520700     1.00000000     4.09241600  3795.37376800  1429.20395500     9.06837900     9.52856700    10.37304400     9.06837900     0.00000000     0.00033700     0.01603800     0.01664200     0.00000000     0.00000000      0.01603800     0.08511800    10.70000000   103.37503800     1.30666800     0.04090300    23.93611400    79.43892500     1.26576500     0.00230700     0.00668700     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200  1950.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000         1.00000000         1.00000000         1.00000000         1.00000000     1.53392400     0.03301700     0.03301700     9.40812200     1.53392400    29.11120600    19.89500000    12.85202000    12.03489700    15.60634200    18.39627100    18.18256400    16.84662600    17.48454300    10.19881800     7.88280500     9.29853800     8.31407500  1950.00000000     7.65132800     2.11513600     1.18929900     0.67939800     0.43695200     0.63922300     0.92131800     0.59972200     0.75299500     0.50489700     0.58975300     0.78395500     1.05699900     0.22574600     0.25694600     0.27393300     0.27931900     0.28532700     0.29659900     0.30789500     0.31658800     0.33215800     0.36109300     0.37643400     0.38692800     0.39344900     0.02691900     0.06316100     0.05801100     0.06721900     0.09458600     0.11385600     0.13316700     0.16512500     0.19174200     0.13716400     0.15207700     0.16227900     0.16861800     0.01097600     3.00826500   175.86236600     1.00000000     1.00000000     1.00000000     0.77715500     1.00000000    33.86187000    38.54183600    41.08997300    41.89788800    42.79906800    44.48986800    46.18426900    47.48825100    49.82371500    54.16401700    56.46511800    58.03918500    59.01730700         0.02988200        0.00313600     0.61189100     0.78088300    16.00000000    23.94314600    22.93250100    21.99691800    21.12988900    20.32540300    19.57792700    18.88235700    18.23401300    17.62859500    17.06217400    16.53115100    16.03225100    15.56249100      1.00000000
     18/01/1997            101             18     8.58730200  9999.60761200  1119.06165700   999.96076000   202.94140600   127.12886800   357.23609600   110.72251200   321.03277500     9.05305400     8.11129600     0.37595600     1.50043100     1.13822700     0.33069200     4.76599000      1.48458100 19725.66833800    16.27487400     0.32104500    17.04598600     2.28698700     1.50838600   173.35871900    17.66724600     0.65607300     1.00000000     4.07572500  3795.37376800  1508.38636800     9.41387700     9.36204200    11.31997500     9.41387700     0.00000000     0.00030000     0.01444800     0.01479700     0.00000000     0.00000000      0.01444800     0.07918200    10.50000000   108.18331900     1.35937000     0.04165600    24.34281100    83.84051000     1.31771400     0.00120100     0.00661000     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200  1950.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000         1.00000000         1.00000000         1.00000000         1.00000000     1.37030500     0.02954400     0.02954400     9.43766600     1.37030500    30.25778600    19.96522900    12.91548200    12.10156600    15.69678500    18.50892600    18.31661200    17.00007200    17.64150200    10.35215000     8.04399100     9.47316400     8.49770700  1950.00000000     7.63906200     2.09958400     1.17969800     0.67323200     0.42773100     0.62533900     0.89890600     0.58267600     0.73099000     0.48513300     0.56428400     0.75062700     1.00998800     0.21819700     0.25652000     0.27355000     0.27892000     0.28478800     0.29592500     0.30709100     0.31567600     0.33123800     0.36016000     0.37545800     0.38586900     0.39233400     0.01272700     0.05670800     0.05209500     0.06043400     0.08507300     0.10236600     0.11970500     0.14856300     0.17272800     0.12381500     0.13732900     0.14652500     0.15223600     0.00989300     2.98642100   173.35871900     1.00000000     1.00000000     1.00000000     0.74298800     1.00000000    32.72948500    38.47805800    41.03242900    41.83800500    42.71814000    44.38870200    46.06368300    47.35136400    49.68576800    54.02403600    56.31868000    57.88031000    58.85005600         0.02703000        0.00251400     0.59940100     0.78088300    15.80000000    24.14602700    23.11023500    22.15190700    21.26432200    20.44128400    19.67707800    18.96644000    18.30453500    17.68692800    17.10955600    16.56871200    16.06101000    15.58337200      1.00000000
     19/01/1997            102             19     8.61156500 10069.66511400  1121.56489200  1006.96651000   202.53552300   123.03223600   351.60505000   110.72251200   333.66957100     9.07942200     8.09010900     0.37547300     1.41367400     1.11452000     0.33069200     4.85575000      1.45525700 19725.66833800    16.91550100     0.33136100    17.04598600     2.21329100     1.58208300   171.40681500    17.43735700     0.63872000     1.00000000     4.06271200  3795.37376800  1582.08281500     7.00575000     9.22110100     8.87113900     7.00575000     0.00000000     0.00026900     0.01309700     0.01327000     0.00000000     0.00000000      0.01309700     0.07369600    10.30000000   112.68583700     1.40719400     0.04240800    24.74869300    87.93714200     1.36478600     0.00032900     0.00654700     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200  1950.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000         1.00000000         1.00000000         1.00000000         1.00000000     1.04658900     0.02663700     0.02663700     9.46430300     1.04658800    31.16079500    20.03037300    12.97301900    12.16152600    15.77777100    18.61013400    18.43720600    17.13702800    17.77998400    10.49201600     8.19048700     9.63179400     8.66445900  1950.00000000     7.63639700     2.08499200     1.17065100     0.66749400     0.41895700     0.61217600     0.87772300     0.56663000     0.71033400     0.46649400     0.54034300     0.71929600     0.96586800     0.21224300     0.25617400     0.27324700     0.27861400     0.28437900     0.29540900     0.30647300     0.31499200     0.33058100     0.35941700     0.37469100     0.38503500     0.39145500     0.00269500     0.04345600     0.03993900     0.04638600     0.06532500     0.07857400     0.09186600     0.11411300     0.13284000     0.09537600     0.10582500     0.11290100     0.11729300     0.00899900     2.95988100   171.40681500     1.00000000     1.00000000     1.00000000     0.71200100     1.00000000    31.83650600    38.42616700    40.98704500    41.79209100    42.65689800    44.31128700    45.97092800    47.24885900    49.58717700    53.91260900    56.20369000    57.75530600    58.71824600         0.02491100        0.00172600     0.58741600     0.78088300    15.60000000    23.81556700    22.78356400    21.82983000    20.94753800    20.13038400    19.37255300    18.66869400    18.01389300    17.40364300    16.83382200    16.30065700    15.80071500    15.33087000      1.00000000
     20/01/1997            103             20     8.63590600 10119.38127200  1122.22225100  1011.93813000   202.13045200   119.12305000   344.72734900   110.72251200   345.51888800     9.10450800     8.07090900     0.37497900     1.33447000     1.08696700     0.33069200     4.94380100      1.43083400 19725.66833800    17.51620700     0.34144300    17.04598600     2.14296700     1.65240700   170.38284300    17.21840500     0.62272100     1.00000000     4.05362700  3795.37376800  1652.40719100     4.97161600     9.13762300     6.63780500     4.97161600     0.00000000     0.00025700     0.01256000     0.01252600     0.00000000     0.00000000      0.01256000     0.07032400    10.35000000   117.00009200     1.45173700     0.04315900    25.15376400    91.84632800     1.40857800     0.00000100     0.00650200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200  1950.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000         1.00000000         1.00000000         1.00000000         1.00000000     0.67123200     0.02534300     0.02534300     9.48964600     0.67123200    31.83874700    20.08346600    13.01840200    12.20749700    15.83906600    18.68758000    18.52994500    17.23955500    17.87916900    10.60320300     8.30555000     9.75661100     8.79587600  1950.00000000     7.63727800     2.07074000     1.16166000     0.66184700     0.41040900     0.59940600     0.85724000     0.55117400     0.69048300     0.44845800     0.51724600     0.68907700     0.92338900     0.20774200     0.25592500     0.27304000     0.27841800     0.28412600     0.29508000     0.30607400     0.31458100     0.33023600     0.35890300     0.37417500     0.38447100     0.39085700     0.00000000     0.02785200     0.02561600     0.02978500     0.04196400     0.05045600     0.05898000     0.07332800     0.08546500     0.06140200     0.06815300     0.07270400     0.07552700     0.00868100     2.91931900   170.38284300     1.00000000     1.00000000     1.00000000     0.68343000     1.00000000    31.16124900    38.38868000    40.95598600    41.76272200    42.61896500    44.26195900    45.91107600    47.18711500    49.53536600    53.83539600    56.12629700    57.67068500    58.62859700         0.02430100        0.00104200     0.57564600     0.78088300    15.65000000    23.87432100    22.82655700    21.85880700    20.96409000    20.13595800    19.36846900    18.65615100    17.99397500    17.37733300    16.80200200    16.26412600    15.76019200    15.28699600      1.00000000
     21/01/1997            104             21     8.65970300 10191.22090100  1125.41442000  1019.12209000   201.72619100   115.53551700   339.39154100   110.72251200   358.03865900     9.12794200     8.05455400     0.37447100     1.26502500     1.05613400     0.33069200     5.02823200      1.40438200 19725.66833800    18.15090100     0.35132100    17.04598600     2.07842900     1.71694500   169.15510600    17.01597200     0.60864500     1.00000000     4.03838700  3795.37376800  1716.94519100     7.18396300     9.09917900    10.13136500     7.18396300     0.00000000     0.00024100     0.01183400     0.01160000     0.00000000     0.00000000      0.01183400     0.06453800    10.00000000   120.99189000     1.49176800     0.04390900    25.55802500    95.43386100     1.44785900     0.00000100     0.00642700     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200  1950.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000         1.00000000         1.00000000         1.00000000         1.00000000     1.20912000     0.02367600     0.02367600     9.51332200     1.20912000    32.89707200    20.12334400    13.04946100    12.23690800    15.87703700    18.73692700    18.58975200    17.30126200    17.93164400    10.68003800     8.38303000     9.84110600     8.88525400  1950.00000000     7.63828200     2.05727400     1.15355200     0.65683800     0.40231200     0.58725200     0.83778200     0.53652900     0.67166400     0.43198100     0.49624700     0.66152500     0.88473500     0.20068600     0.25551100     0.27269700     0.27806300     0.28364900     0.29448200     0.30536100     0.31377800     0.32942800     0.35806200     0.37329400     0.38351900     0.38985700     0.00000000     0.05001200     0.04604900     0.05360700     0.07555800     0.09081400     0.10613500     0.13207300     0.15411500     0.11066400     0.12287300     0.13106900     0.13615000     0.00824600     2.87117300   169.15510600     1.00000000     1.00000000     1.00000000     0.65829500     1.00000000    30.10292200    38.32664100    40.90449500    41.70948800    42.54740100    44.17225600    45.80411100    47.06666600    49.41424200    53.70929700    55.99409500    57.52782400    58.47859600         0.02184600        0.00182900     0.56454800     0.78088300    15.30000000    24.16641600    23.09007300    22.09620100    21.17762800    20.32772600    19.54038600    18.80997800    18.13133200    17.49970400    16.91074600    16.36048900    15.84531000    15.36191100      1.00000000
     22/01/1997            105             22     8.67883300 10263.69404200  1129.83490000  1026.36940000   201.32273900   113.11213500   335.98132600   110.72251200   368.69618800     9.14396900     8.04386100     0.37388700     1.21990400     1.03378200     0.33069200     5.08559600      1.37934600 19725.66833800    18.69118900     0.35922400    17.04598600     2.03483300     1.76054100   167.76260400    16.88810700     0.59951100     1.00000000     4.02750400  3795.37376800  1760.54067400     7.24731400     9.02972600    10.78287300     7.24731400     0.00000000     0.00016500     0.00810800     0.00791900     0.00000000     0.00000000      0.00810800     0.04359500     7.08666900   123.81871800     1.51865300     0.04465800    25.96147800    97.85724300     1.47399500     0.00000100     0.00634400     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200  1950.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000         1.00000000         1.00000000         1.00000000         1.00000000     1.37353800     0.01619200     0.01619200     9.52951400     1.37353800    33.13699300    20.18574900    13.10095600    12.29020700    15.94865400    18.82666000    18.69671600    17.42177600    18.05326500    10.80601100     8.51525500     9.98375700     9.03484300  1950.00000000     7.63930000     2.05130700     1.15102500     0.65559400     0.39671100     0.57877500     0.82420100     0.52638400     0.65884100     0.42109000     0.48245200     0.64330200     0.85912500     0.19908700     0.25505100     0.27231300     0.27766000     0.28310400     0.29380200     0.30455300     0.31285500     0.32847700     0.35712100     0.37229900     0.38244700     0.38873500     0.00000000     0.05658600     0.05216500     0.06079700     0.08573000     0.10300100     0.12035600     0.14990400     0.17512300     0.12591300     0.13985100     0.14917000     0.15494300     0.00570500     2.83832000   167.76260400     1.00000000     1.00000000     1.00000000     0.64198300     1.00000000    29.86300300    38.25766000    40.84688200    41.64899800    42.46561100    44.07033500    45.68292600    46.92832200    49.27161000    53.56807700    55.84489400    57.36707300    58.31021500         0.01416200        0.00203000     0.55688800     0.78088300    12.30000000    23.89780200    22.82364100    21.83269700    20.91770400    20.07194900    19.28924200    18.56388300    17.89063300    17.26468300    16.68163700    16.13746800    15.62851000    15.15142500      1.00000000
     23/01/1997            106             23     8.69718600 10335.41671800  1134.31948900  1033.54167000   200.92009300   110.82710200   332.84090300   110.72251200   379.00887900     9.15919100     8.03419400     0.37329600     1.17850900     1.01464700     0.33069200     5.13705000      1.35539000 19725.66833800    19.21399400     0.36670900    17.04598600     1.99372600     1.80164700   166.25376900    16.76803800     0.59110900     1.00000000     4.01586700  3795.37376800  1801.64731800     7.17226700     8.95079200    11.08207600     7.17226800     0.00000000     0.00015700     0.00770500     0.00751700     0.00000000     0.00000000      0.00770500     0.04110700     6.91821200   126.50640100     1.54369900     0.04540600    26.36412300   100.14227600     1.49829300     0.00000100     0.00625500     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200  1950.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000         1.00000000         1.00000000         1.00000000         1.00000000     1.48953700     0.01537900     0.01537900     9.54489300     1.48953700    33.37379800    20.25506200    13.15857700    12.35076900    16.03050200    18.92861900    18.81791300    17.56022300    18.19633500    10.94718600     8.66445200    10.14427200     9.20278200  1950.00000000     7.64033500     2.04577600     1.14887100     0.65465000     0.39136300     0.57066800     0.81123200     0.51671300     0.64663500     0.41087200     0.46954500     0.62622500     0.83515300     0.19750800     0.25455900     0.27190000     0.27722300     0.28251100     0.29306600     0.30367900     0.31184900     0.32742500     0.35610700     0.37122400     0.38129100     0.38752500     0.00000000     0.06109800     0.05639800     0.06580800     0.09283600     0.11149700     0.13026000     0.16238400     0.18992100     0.13681100     0.15200600     0.16212500     0.16839200     0.00546400     2.81438900   166.25376900     1.00000000     1.00000000     1.00000000     0.62698000     1.00000000    29.62619800    38.18383400    40.78503000    41.58342700    42.37665600    43.95988100    45.55182600    46.77739300    49.11374300    53.41600400    55.68354000    57.19360400    58.12882600         0.01321000        0.00216900     0.54954200     0.78088300    11.80000000    23.72705100    22.64924600    21.65577900    20.73926000    19.89286800    19.11031000    18.38578800    17.71397800    17.08999400    16.50936500    15.96799900    15.46216800    14.98847900      1.00000000
     24/01/1997            107             24     8.71748300 10404.30245500  1138.33286400  1040.43025000   200.51825300   108.35374400   328.74444000   110.72251200   389.99391600     9.17578000     8.02430200     0.37272100     1.13487900     0.99728100     0.33069200     5.18872800      1.33046400 19725.66833800    19.77088500     0.37483900    17.04598600     1.94923200     1.84614200   164.91659500    16.63381200     0.58221900     1.00000000     4.00539300  3795.37376800  1846.14185600     6.88857400     8.86517900    11.04579600     6.88857400     0.00000000     0.00017200     0.00840600     0.00818200     0.00000000     0.00000000      0.00840600     0.04449500     7.75000000   129.38159200     1.57035100     0.04615200    26.76596300   102.61563500     1.52419900     0.00000100     0.00617400     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200  1950.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000         1.00000000         1.00000000         1.00000000         1.00000000     1.31757600     0.01676000     0.01676000     9.56165300     1.31757600    33.60760500    20.32920100    13.22043600    12.41642000    16.11951100    19.03911200    18.94903900    17.71127300    18.35459500    11.09925800     8.82577900    10.31749000     9.38371700  1950.00000000     7.64138500     2.03842400     1.14526700     0.65278700     0.38553900     0.56189000     0.79723900     0.50628400     0.63341600     0.39965700     0.45538900     0.60754100     0.80899200     0.19594900     0.25411300     0.27153200     0.27683700     0.28199000     0.29241600     0.30290700     0.31096800     0.32651600     0.35519600     0.37026300     0.38025800     0.38644600     0.00000000     0.05379500     0.04972500     0.05809000     0.08198600     0.09842800     0.11497000     0.14345300     0.16797100     0.12128100     0.13479700     0.14376400     0.14931500     0.00601200     2.78779700   164.91659500     1.00000000     1.00000000     1.00000000     0.61110500     1.00000000    29.39238900    38.11700100    40.72984300    41.52549400    42.29850000    43.86245700    45.43598900    46.64527500    48.97743200    53.27946100    55.53942500    57.03874600    57.96696900         0.01486900        0.00189100     0.54145300     0.78088300    13.05000000    23.70410700    22.61414900    21.61016100    20.68460500    19.83050900    19.04145100    18.31151600    17.63526200    17.00770000    16.42426500    15.88077900    15.37343300    14.89876200      1.00000000
     25/01/1997            108             25     8.74089100 10466.79920200  1141.18872900  1046.67992000   200.11721600   105.36097100   323.00780100   110.72251200   401.98022900     9.19605600     8.01326300     0.37218700     1.08366600     0.97602900     0.33069200     5.25068900      1.30620600 19725.66833800    20.37853500     0.38405300    17.04598600     1.89539300     1.89998000   163.48016400    16.46211800     0.57173700     1.00000000     3.99427800  3795.37376800  1899.98040300     6.24967500     8.78945400    10.45004500     6.24967500     0.00000000     0.00021100     0.01031700     0.00995900     0.00000000     0.00000000      0.01031700     0.05383900     9.75000000   132.77540600     1.60187800     0.04689800    27.16700000   105.60840800     1.55498000     0.00000100     0.00608900     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200  1950.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000         1.00000000         1.00000000         1.00000000         1.00000000     1.41651200     0.02048800     0.02048800     9.58214100     1.41651200    33.83848600    20.39635500    13.27563500    12.47441900    16.19772000    19.13657000    19.06488800    17.84348700    18.49133700    11.23573300     8.96987900    10.47212600     9.54517700  1950.00000000     7.64245000     2.02649000     1.13826300     0.64868300     0.37839800     0.55117400     0.78022600     0.49358700     0.61714100     0.38588200     0.43802400     0.58468500     0.77711200     0.19441000     0.25364000     0.27114000     0.27642200     0.28142800     0.29171900     0.30207800     0.31001600     0.32552000     0.35422400     0.36923300     0.37915300     0.38529300     0.00000000     0.05757500     0.05329700     0.06233500     0.08801900     0.10563100     0.12336100     0.15406200     0.18059700     0.13063200     0.14523900     0.15489400     0.16086900     0.00745300     2.74899400   163.48016400     1.00000000     1.00000000     1.00000000     0.59238700     1.00000000    29.16151000    38.04606600    40.67107400    41.46324900    42.21425600    43.75779300    45.31175200    46.50245300    48.82806400    53.13363600    55.38488400    56.87298200    57.79395300         0.01848800        0.00200000     0.53147100     0.78088300    15.05000000    24.20236800    23.07202700    22.03080700    21.07093000    20.18521900    19.36704100    18.61028700    17.90934800    17.25906600    16.65472000    16.09199500    15.56694700    15.07599200      1.00000000
     26/01/1997            109             26     8.76740900 10519.53718000  1142.67016500  1051.95372000   199.71698200   101.96884400   315.42967500   110.72251200   414.83215300     9.19605600     7.97869000     0.37144300     1.01690700     0.94900400     0.33069200     5.31064400      1.28019100 19725.66833800    21.03006800     0.39434400    17.04598600     1.83437100     1.96100300   162.44731100    16.49519200     0.55436300     1.00000000     3.98587200  3795.37376800  1961.00314800     5.27379800     8.70803800     9.30074300     5.27379800     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000      0.00000000     0.06102300    11.75000000   136.56776400     1.63645100     0.04764200    27.56723400   109.00053500     1.58880900     0.00000100     0.00602300     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200  1950.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000         1.00000000         1.00000000         1.00000000         1.00000000     1.01264900     0.00000000     0.00000000     9.58214100     1.01264900    34.06653600    20.46758700    13.33441200    12.53673600    16.28201300    19.24126800    19.18914400    17.98642700    18.64109800    11.38152700     9.12438200    10.63765700     9.71778900  1950.00000000     7.64352600     2.03851900     1.14817500     0.65589800     0.37844900     0.55121200     0.78017900     0.49373800     0.61818700     0.38624800     0.43852100     0.58512700     0.77741200     0.19289000     0.25327600     0.27085100     0.27612500     0.28103400     0.29122200     0.30148600     0.30935700     0.32486500     0.35349900     0.36847700     0.37834200     0.38444600     0.00000000     0.04096500     0.03797900     0.04447200     0.06282600     0.07536800     0.08800300     0.11000400     0.12909500     0.09358200     0.10408200     0.11099700     0.11527600     0.00000000     2.69661100   162.44731100     1.00000000     1.00000000     1.00000000     0.56136200     1.00000000    28.93346000    37.99144400    40.62761300    41.41879700    42.15515500    43.68336100    45.22285500    46.40356800    48.72980500    53.02489100    55.27153800    56.75134700    57.66693500         0.00000000        0.00000000     0.51989400     0.78088300    17.05000000    24.56641600    23.40231300    22.33018100    21.34202800    20.43045600    19.58864800    18.81031200    18.08967000    17.42141200    16.80067300    16.22299600    15.68432900    15.18096500      1.00000000
